Periodo;Clave;R0500C0010;R0500C0020;R0500C0030;R0500C0040;R0500C0050;R0510C0010;R0510C0020;R0510C0030;R0510C0040;R0540C0010;R0540C0020;R0540C0030;R0540C0040;R0540C0050;R0550C0010;R0550C0020;R0550C0030;R0550C0040;R0580C0010;R0600C0010;R0620C0010;R0640C0010
31/12/2016;R0019  ;1781248138,14;1781248138,14;0;0;0;1781248138,14;1781248138,14;0;0;1781248138,14;1781248138,14;0;0;0;1781248138,14;1781248138,14;0;0;811870576,47;365341759,41;2,194005;4,875567
31/12/2017;R0019  ;1724482304,45;1724482304,45;0;0;0;1724482304,45;1724482304,45;0;0;1724482304,45;1724482304,45;0;0;0;1724482304,45;1724482304,45;0;0;825367310,1;371415289,55;2,089351;4,643003
31/12/2018;R0019  ;1940474114,81;1940474114,81;0;0;0;1940474114,81;1940474114,81;0;0;1940474114,81;1940474114,81;0;0;0;1940474114,81;1940474114,81;0;0;944872192,52;425192486,63;2,05369;4,563754
31/12/2019;R0019  ;1930759475,9;1930759475,9;0;0;0;1930759475,9;1930759475,9;0;0;1930759475,9;1930759475,9;0;0;0;1930759475,9;1930759475,9;0;0;961292637,45;432581686,85;2,008503;4,463341
31/12/2020;R0019  ;1897333228,63;1897333228,63;0;0;0;1897333228,63;1897333228,63;0;0;1897333228,63;1897333228,63;0;0;0;1897333228,63;1897333228,63;0;0;1002661556,78;451197700,55;1,892297;4,205104
31/12/2021;R0019  ;2030135718,1;2030135718,1;0;0;0;2030135718,1;2030135718,1;0;0;2030135718,1;2030135718,1;0;0;0;2030135718,1;2030135718,1;0;0;1102697437,1;496213846,7;1,841063;4,091252
31/12/2019;R0021  ;52832798,62;52832798,62;0;0;0;52832798,62;52832798,62;0;0;52832798,62;52832798,62;0;0;0;52832798,62;52832798,62;0;0;13365288,11;3341322,03;3,952986;15,811945
31/12/2020;R0021  ;51464947,12;51464947,12;0;0;0;51464947,12;51464947,12;0;0;51464947,12;51464947,12;0;0;0;51464947,12;51464947,12;0;0;15631386,05;3907846,51;3,292411;13,169644
31/12/2021;R0021  ;63092163,51;63092163,51;0;0;0;63092163,51;63092163,51;0;0;63092163,51;63092163,51;0;0;0;63092163,51;63092163,51;0;0;12414498,45;3255411,78;5,082136;19,380701
31/12/2016;R1000  ;30298807,35;30298807,35;0;0;0;30298807,35;30298807,35;0;0;30298807,35;30298807,35;0;0;0;30298807,35;30298807,35;0;0;19626906,18;4906726,55;1,543738;6,174953
31/12/2017;R1000  ;38511016,23;38511016,23;0;0;0;38511016,23;38511016,23;0;0;38511016,23;38511016,23;0;0;0;38511016,23;38511016,23;0;0;20201072,4;5050268,1;1,906385;7,625539
31/12/2018;R1000  ;20147551,73;20147551,73;0;0;0;20147551,73;20147551,73;0;0;20147551,73;20147551,73;0;0;0;20147551,73;20147551,73;0;0;5396364,16;1587000,89;3,733542;12,695363
31/12/2019;R1000  ;20488641,97;20422666,01;0;0;65975,96;20422666,01;20422666,01;0;0;20488641,97;20422666,01;0;0;65975,96;20422666,01;20422666,01;0;0;6115397,31;1528849,33;3,350337;13,358194
31/12/2020;R1000  ;20164422,01;19287701,33;0;0;876720,68;19287701,33;19287701,33;0;0;20164422,01;19287701,33;0;0;876720,68;19287701,33;19287701,33;0;0;7946459,66;1986614,92;2,537535;9,708827
31/12/2021;R1000  ;22708423,72;21672978,98;0;0;1035444,74;21672978,98;21672978,98;0;0;22708423,72;21672978,98;0;0;1035444,74;21672978,98;21672978,98;0;0;7778201,44;1944550,36;2,919495;11,145496
31/12/2022;C0001  ;11749886,55;10972839,52;0;0;777047,03;10972839,52;10972839,52;0;0;11329380,06;10972839,52;0;0;356540,54;10972839,52;10972839,52;0;0;2376936,91;4000000;4,766378;2,74321
31/12/2022;C0002  ;123562098,13;123562098,13;0;0;0;123562098,13;123562098,13;0;0;123562098,13;123562098,13;0;0;0;123562098,13;123562098,13;0;0;49514859,56;12378714,89;2,495455;9,98182
31/12/2023;C0089  ;187147830,99;187147830,99;0;0;0;187147830,99;187147830,99;0;0;187147830,99;187147830,99;0;0;0;187147830,99;187147830,99;0;0;63161722,14;19921484,31;2,962994;9,394271
31/12/2023;C0109  ;781119073,71;781119073,71;0;0;0;781119073,71;781119073,71;0;0;781119073,71;781119073,71;0;0;0;781119073,71;781119073,71;0;0;572916469,58;257812411,31;1,363408;3,029796
31/12/2023;C0120  ;46798030,88;46798030,88;0;0;0;46798030,88;46798030,88;0;0;46798030,88;46798030,88;0;0;0;46798030,88;46798030,88;0;0;4942187,62;4000000;9,469092;11,699508
31/12/2023;C0121  ;109640784,72;109640784,72;0;0;0;109640784,72;109640784,72;0;0;109640784,72;109640784,72;0;0;0;109640784,72;109640784,72;0;0;37423941,32;9355985,33;2,929696;11,718785
31/12/2023;C0124  ;1069187242,42;1025898911,56;0;0;43288330,86;1025898911,56;1025898911,56;0;0;1069187242,42;1025898911,56;0;0;43288330,86;1025898911,56;1025898911,56;0;0;559632604,13;251834671,86;1,910516;4,0737
31/12/2023;C0133  ;1464809432,07;1464809432,07;0;0;0;1464809432,07;1464809432,07;0;0;1464809432,07;1464809432,07;0;0;0;1464809432,07;1464809432,07;0;0;446271559,13;116625239,72;3,282328;12,559969
31/12/2023;C0139  ;106583598,43;106583598,43;0;0;0;106583598,43;106583598,43;0;0;106583598,43;106583598,43;0;0;0;106583598,43;106583598,43;0;0;29037970,03;7980758,2;3,670491;13,355072
31/12/2023;C0140  ;527372313,95;527372313,95;0;0;0;527372313,95;527372313,95;0;0;527372313,95;527372313,95;0;0;0;527372313,95;527372313,95;0;0;270496628,53;121723482,84;1,949645;4,332544
31/12/2023;C0155  ;220695571,99;220695571,99;0;0;0;220695571,99;220695571,99;0;0;220695571,99;220695571,99;0;0;0;220695571,99;220695571,99;0;0;71917321,69;17979330,42;3,06874;12,274961
31/12/2023;C0157  ;378418567,01;378418567,01;0;0;0;378418567,01;378418567,01;0;0;378418567,01;378418567,01;0;0;0;378418567,01;378418567,01;0;0;178357677,19;63089219,52;2,121684;5,998149
31/12/2023;C0161  ;390120031,61;390120031,61;0;0;0;390120031,61;390120031,61;0;0;390120031,61;390120031,61;0;0;0;390120031,61;390120031,61;0;0;194378075,85;52011454,73;2,007017;7,500656
31/12/2023;C0174  ;3070672345,58;3070672345,58;0;0;0;3070672345,58;3070672345,58;0;0;3070672345,58;3070672345,58;0;0;0;3070672345,58;3070672345,58;0;0;958127343,92;239531835,98;3,204869;12,819475
31/12/2023;C0188  ;39262200,83;39262200,83;0;0;0;39262200,83;39262200,83;0;0;39262200,83;39262200,83;0;0;0;39262200,83;39262200,83;0;0;20039324,45;5500966,54;1,959258;7,137328
31/12/2023;C0208  ;20097456,99;20097456,99;0;0;0;20097456,99;20097456,99;0;0;20097456,99;20097456,99;0;0;0;20097456,99;20097456,99;0;0;1454025,7;2700000;13,821941;7,443503
31/12/2023;C0215  ;27125754,03;27125754,03;0;0;0;27125754,03;27125754,03;0;0;27125754,03;27125754,03;0;0;0;27125754,03;27125754,03;0;0;8030189,59;2700000;3,377972;10,046576
31/12/2023;C0222  ;22306137,61;22306137,61;0;0;0;22306137,61;22306137,61;0;0;22306137,61;22306137,61;0;0;0;22306137,61;22306137,61;0;0;9143031,57;2700000;2,439687;8,261532
31/12/2023;C0223  ;105842368,73;105842368,73;0;0;0;105842368,73;105842368,73;0;0;105842368,73;105842368,73;0;0;0;105842368,73;105842368,73;0;0;37113956,35;9278489,09;2,851821;11,407285
31/12/2023;C0225  ;24223235,88;24223235,88;0;0;0;24223235,88;24223235,88;0;0;24223235,88;24223235,88;0;0;0;24223235,88;24223235,88;0;0;6223479,08;2700000;3,892234;8,971569
31/12/2023;C0247  ;227310418,3;227310418,3;0;0;0;227310418,3;227310418,3;0;0;227310418,3;227310418,3;0;0;0;227310418,3;227310418,3;0;0;55524391,73;13881097,93;4,093884;16,375536
31/12/2023;C0275  ;743266899,66;743266899,66;0;0;0;743266899,66;743266899,66;0;0;743266899,66;743266899,66;0;0;0;743266899,66;743266899,66;0;0;323249057,78;80812264,44;2,299363;9,197452
31/12/2023;C0279  ;99130199,67;99130199,67;0;0;0;99130199,67;99130199,67;0;0;99130199,67;99130199,67;0;0;0;99130199,67;99130199,67;0;0;27890249,17;6972562,29;3,554296;14,217184
31/12/2023;C0311  ;94363896,69;94363896,69;0;0;0;94363896,69;94363896,69;0;0;94363896,69;94363896,69;0;0;0;94363896,69;94363896,69;0;0;42000535,22;10500133,8;2,246731;8,986923
31/12/2023;C0320  ;462622654,43;462622654,43;0;0;0;462622654,43;462622654,43;0;0;462622654,43;462622654,43;0;0;0;462622654,43;462622654,43;0;0;210606140,44;91245615,36;2,196625;5,070081
31/12/2023;C0325  ;77939068,07;77939068,07;0;0;0;77939068,07;77939068,07;0;0;77939068,07;77939068,07;0;0;0;77939068,07;77939068,07;0;0;29076481,33;7269120,33;2,680485;10,721939
31/12/2023;C0355  ;20008258,25;20008258,25;0;0;0;20008258,25;20008258,25;0;0;20008258,25;20008258,25;0;0;0;20008258,25;20008258,25;0;0;9264368,11;2700000;2,1597;7,410466
31/12/2023;C0368  ;10270404,26;10270404,26;0;0;0;10270404,26;10270404,26;0;0;10270404,26;10270404,26;0;0;0;10270404,26;10270404,26;0;0;6178427,84;2700000;1,662301;3,803853
31/12/2023;C0391  ;33407312,78;33407312,78;0;0;0;33407312,78;33407312,78;0;0;33407312,78;33407312,78;0;0;0;33407312,78;33407312,78;0;0;8588960,14;2700000;3,889564;12,373079
31/12/2023;C0396  ;16461224,39;12461224,39;0;4000000;0;16461224,39;12461224,39;0;4000000;16461224,39;12461224,39;0;4000000;0;13256697,67;12461224,39;0;795473,28;9555816,08;3977366,38;1,722639;3,333034
31/12/2023;C0416  ;137853777,22;137853777,22;0;0;0;137853777,22;137853777,22;0;0;137853777,22;137853777,22;0;0;0;137853777,22;137853777,22;0;0;53973753,21;13493438,3;2,554089;10,216357
31/12/2023;C0437  ;27618626,09;27618626,09;0;0;0;27618626,09;27618626,09;0;0;27618626,09;27618626,09;0;0;0;27618626,09;27618626,09;0;0;8076246,75;2700000;3,419735;10,229121
31/12/2023;C0448  ;26987477,81;26285701,96;0;0;701775,85;26285701,96;26285701,96;0;0;26987477,81;26285701,96;0;0;701775,85;26285701,96;26285701,96;0;0;9197821,02;2700000;2,934116;9,735445
31/12/2023;C0461  ;548396652,43;548396652,43;0;0;0;548396652,43;548396652,43;0;0;548396652,43;548396652,43;0;0;0;548396652,43;548396652,43;0;0;250350718,07;84137810,34;2,190514;6,517838
31/12/2023;C0465  ;24350667,71;24350667,71;0;0;0;24350667,71;24350667,71;0;0;24350667,71;24350667,71;0;0;0;24350667,71;24350667,71;0;0;7785758,89;2700000;3,127591;9,018766
31/12/2023;C0467  ;1343017658,2;1310678127,04;0;0;32339531,16;1310678127,04;1310678127,04;0;0;1343017658,2;1310678127,04;0;0;32339531,16;1310678127,04;1310678127,04;0;0;390288062,96;175629628,33;3,441093;7,462739
31/12/2023;C0468  ;2663459439,28;2663459439,28;0;0;0;2663459439,28;2663459439,28;0;0;2663459439,28;2663459439,28;0;0;0;2663459439,28;2663459439,28;0;0;1332625945,46;441798321,12;1,998655;6,028677
31/12/2023;C0494  ;107073766,41;107073766,41;0;0;0;107073766,41;107073766,41;0;0;107073766,41;107073766,41;0;0;0;107073766,41;107073766,41;0;0;33536393,72;8384098,43;3,192763;12,771053
31/12/2023;C0502  ;1612445304,09;1612445304,09;0;0;0;1612445304,09;1612445304,09;0;0;1612445304,09;1612445304,09;0;0;0;1612445304,09;1612445304,09;0;0;540014346,8;243006456,06;2,98593;6,635401
31/12/2023;C0511  ;1756558307,28;1756558307,28;0;0;0;1756558307,28;1756558307,28;0;0;1756558307,28;1756558307,28;0;0;0;1756558307,28;1756558307,28;0;0;412045835,69;185420626,06;4,263017;9,473371
31/12/2023;C0516  ;579587040,57;579587040,57;0;0;0;579587040,57;579587040,57;0;0;579587040,57;579587040,57;0;0;0;579587040,57;579587040,57;0;0;224852115,06;56213028,76;2,577637;10,310546
31/12/2023;C0557  ;1007983171,85;1007983171,85;0;0;0;1007983171,85;1007983171,85;0;0;1007983171,85;1007983171,85;0;0;0;1007983171,85;1007983171,85;0;0;591844094,8;266329842,66;1,703123;3,784717
31/12/2023;C0559  ;263186344,78;193393437,9;0;51620577,04;18172329,84;245014014,94;193393437,9;0;51620577,04;245727185,66;193393437,9;0;51620577,04;713170,72;202813512,5;193393437,9;0;9420074,6;104667495,52;47100372,98;2,347693;4,305985
31/12/2023;C0571  ;124640573,54;122707047,63;0;0;1933525,91;122707047,63;122707047,63;0;0;124640573,54;122707047,63;0;0;1933525,91;122707047,63;122707047,63;0;0;75756939,58;18939234,9;1,645269;6,478987
31/12/2023;C0572  ;86832920,73;86832920,73;0;0;0;86832920,73;86832920,73;0;0;86832920,73;86832920,73;0;0;0;86832920,73;86832920,73;0;0;42263894,29;14677711,93;2,054541;5,915971
31/12/2023;C0595  ;364828319,88;344828319,88;20000000;0;0;364828319,88;344828319,88;20000000;0;364828319,88;344828319,88;20000000;0;0;364828319,88;344828319,88;20000000;0;88066604,68;39629972,11;4,142641;9,205869
31/12/2023;C0601  ;36113256,03;33768420,11;0;0;2344835,92;33768420,11;33768420,11;0;0;36000099,51;33768420,11;0;0;2231679,4;33768420,11;33768420,11;0;0;14877862,64;6695038,19;2,419709;5,043798
31/12/2023;C0610  ;126942966,93;126942966,93;0;0;0;126942966,93;126942966,93;0;0;126942966,93;126942966,93;0;0;0;126942966,93;126942966,93;0;0;47114720,67;21201624,3;2,694338;5,987417
31/12/2023;C0611  ;4143093320,42;4143093320,42;0;0;0;4143093320,42;4143093320,42;0;0;4143093320,42;4143093320,42;0;0;0;4143093320,42;4143093320,42;0;0;2372028736,18;1067412931,28;1,746646;3,881434
31/12/2023;C0613  ;433667106,79;433667106,79;0;0;0;433667106,79;433667106,79;0;0;433667106,79;433667106,79;0;0;0;433667106,79;433667106,79;0;0;247417392,57;111337826,66;1,752775;3,895056
31/12/2023;C0616  ;565897352,93;565897352,93;0;0;0;565897352,93;565897352,93;0;0;565897352,93;565897352,93;0;0;0;565897352,93;565897352,93;0;0;128148043,66;32037010,92;4,415966;17,663862
31/12/2023;C0627  ;42081485,78;42081485,78;0;0;0;42081485,78;42081485,78;0;0;42081485,78;42081485,78;0;0;0;42081485,78;42081485,78;0;0;18672280,2;7321808,97;2,253688;5,747417
31/12/2023;C0628  ;317217490,4;317217490,4;0;0;0;317217490,4;317217490,4;0;0;317217490,4;317217490,4;0;0;0;317217490,4;317217490,4;0;0;139866857,17;35567776,94;2,267996;8,918676
31/12/2023;C0631  ;44428998,68;44428998,68;0;0;0;44428998,68;44428998,68;0;0;44428998,68;44428998,68;0;0;0;44428998,68;44428998,68;0;0;40746857,65;16004059,34;1,090366;2,776108
31/12/2023;C0637  ;733407350,36;703407350,36;0;30000000;0;733407350,36;703407350,36;0;30000000;733407350,36;703407350,36;0;30000000;0;720176589,9;703407350,36;0;16769239,54;279651751,12;83846197,68;2,622574;8,589258
31/12/2023;C0654  ;181417538,39;181417538,39;0;0;0;181417538,39;181417538,39;0;0;181417538,39;181417538,39;0;0;0;181417538,39;181417538,39;0;0;55207766,03;24843494,71;3,286087;7,302416
31/12/2023;C0676  ;130711881,16;119351198,57;0;0;11360682,59;119351198,57;119351198,57;0;0;129248355,78;119351198,57;0;0;9897157,21;119351198,57;119351198,57;0;0;65981048,05;29691471,62;1,958871;4,019713
31/12/2023;C0682  ;6535294,31;6535294,31;0;0;0;6535294,31;6535294,31;0;0;6535294,31;6535294,31;0;0;0;6535294,31;6535294,31;0;0;2024324,58;4000000;3,228383;1,633824
31/12/2023;C0683  ;104268612,62;104268612,62;0;0;0;104268612,62;104268612,62;0;0;104268612,62;104268612,62;0;0;0;104268612,62;104268612,62;0;0;30839221,96;13877649,88;3,381039;7,51342
31/12/2023;C0693  ;25275499,81;25275499,81;0;0;0;25275499,81;25275499,81;0;0;25275499,81;25275499,81;0;0;0;25275499,81;25275499,81;0;0;10663105,83;4000000;2,370369;6,318875
31/12/2023;C0696  ;34115967,82;33274230,13;0;0;841737,69;33274230,13;33274230,13;0;0;33945294,79;33274230,13;0;0;671064,66;33274230,13;33274230,13;0;0;4473764,43;4000000;7,587636;8,318558
31/12/2023;C0697  ;165074321,6;165074321,6;0;0;0;165074321,6;165074321,6;0;0;165074321,6;165074321,6;0;0;0;165074321,6;165074321,6;0;0;44625781,42;20081601,64;3,69908;8,220177
31/12/2023;C0708  ;104386744,33;103728121,06;0;0;658623,27;103728121,06;103728121,06;0;0;104386744,33;103728121,06;0;0;658623,27;103728121,06;103728121,06;0;0;57176159,92;23226371,09;1,825704;4,465963
31/12/2023;C0709  ;16131560,91;16131560,91;0;0;0;16131560,91;16131560,91;0;0;16131560,91;16131560,91;0;0;0;16131560,91;16131560,91;0;0;7332989,62;3299845,33;2,199861;4,888581
31/12/2023;C0711  ;797181984,38;674181984,38;123000000;0;0;797181984,38;674181984,38;123000000;0;797181984,38;674181984,38;123000000;0;0;797181984,38;674181984,38;123000000;0;411906152,4;159338845,6;1,935349;5,003061
31/12/2023;C0720  ;358001876,05;358001876,05;0;0;0;358001876,05;358001876,05;0;0;358001876,05;358001876,05;0;0;0;358001876,05;358001876,05;0;0;198856561,81;89485452,81;1,800302;4,000671
31/12/2023;C0721  ;72551282,74;72551282,74;0;0;0;72551282,74;72551282,74;0;0;72551282,74;72551282,74;0;0;0;72551282,74;72551282,74;0;0;32117480,29;13222431,53;2,258934;5,486985
31/12/2023;C0723  ;847001867,3;847001867,3;0;0;0;847001867,3;847001867,3;0;0;847001867,3;847001867,3;0;0;0;847001867,3;847001867,3;0;0;605071430,33;256776363,88;1,399838;3,298597
31/12/2023;C0736  ;380241952,82;380241952,82;0;0;0;380241952,82;380241952,82;0;0;380241952,82;380241952,82;0;0;0;380241952,82;380241952,82;0;0;252944533,14;99508025,33;1,503262;3,821219
31/12/2023;C0737  ;18275167,68;17538046,11;0;0;737121,57;17538046,11;17538046,11;0;0;18275167,68;17538046,11;0;0;737121,57;17538046,11;17538046,11;0;0;11213717,98;5046173,09;1,629715;3,475514
31/12/2023;C0744  ;13444741,38;12768405,54;0;0;676335,84;12768405,54;12768405,54;0;0;12997606,88;12768405,54;0;0;229201,34;12768405,54;12768405,54;0;0;1528008,91;4000000;8,506238;3,192101
31/12/2023;C0754  ;129135024,85;129135024,85;0;0;0;129135024,85;129135024,85;0;0;129135024,85;129135024,85;0;0;0;129135024,85;129135024,85;0;0;52833075,24;23774883,86;2,444208;5,431573
31/12/2023;C0757  ;331078508,01;331078508,01;0;0;0;331078508,01;331078508,01;0;0;331078508,01;331078508,01;0;0;0;331078508,01;331078508,01;0;0;159264378,61;39816094,65;2,078798;8,315193
31/12/2023;C0758  ;129397647,87;129397647,87;0;0;0;129397647,87;129397647,87;0;0;129397647,87;129397647,87;0;0;0;129397647,87;129397647,87;0;0;50378675,21;14048898,05;2,5685;9,210519
31/12/2023;C0767  ;66293967,17;66293967,17;0;0;0;66293967,17;66293967,17;0;0;66293967,17;66293967,17;0;0;0;66293967,17;66293967,17;0;0;40638157,3;18287170,78;1,631323;3,625163
31/12/2023;C0771  ;12841366,4;12841366,4;0;0;0;12841366,4;12841366,4;0;0;12841366,4;12841366,4;0;0;0;12841366,4;12841366,4;0;0;8538840,07;2949081,5;1,503877;4,354361
31/12/2023;C0777  ;41035823,07;41035823,07;0;0;0;41035823,07;41035823,07;0;0;41035823,07;41035823,07;0;0;0;41035823,07;41035823,07;0;0;18799696,93;5458287,21;2,182792;7,518077
31/12/2023;C0780  ;54754374,06;54754374,06;0;0;0;54754374,06;54754374,06;0;0;54754374,06;54754374,06;0;0;0;54754374,06;54754374,06;0;0;26070740,7;8684350,25;2,100223;6,304948
31/12/2023;C0784  ;27714996,43;27405193,06;0;0;309803,37;27405193,06;27405193,06;0;0;27714996,43;27405193,06;0;0;309803,37;27405193,06;27405193,06;0;0;11403066,15;5131379,77;2,430486;5,340706
31/12/2023;C0785  ;67773983,88;65026261,4;0;0;2747722,48;65026261,4;65026261,4;0;0;67773983,88;65026261,4;0;0;2747722,48;65026261,4;65026261,4;0;0;21464300,71;8610537,52;3,157521;7,55194
31/12/2023;C0789  ;272963715,01;272963715,01;0;0;0;272963715,01;272963715,01;0;0;272963715,01;272963715,01;0;0;0;272963715,01;272963715,01;0;0;121352597,25;30338149,31;2,249344;8,997375
31/12/2023;C0790  ;261072834,46;256794906,1;0;0;4277928,36;256794906,1;256794906,1;0;0;261072834,46;256794906,1;0;0;4277928,36;256794906,1;256794906,1;0;0;58963363,37;18802509,81;4,427713;13,65748
31/12/2023;C0791  ;11069644,09;11069644,09;0;0;0;11069644,09;11069644,09;0;0;11069644,09;11069644,09;0;0;0;11069644,09;11069644,09;0;0;4763804,38;4000000;2,323698;2,767411
31/12/2023;C0793  ;8847684,48;8694475,69;0;0;153208,79;8694475,69;8694475,69;0;0;8847684,48;8694475,69;0;0;153208,79;8694475,69;8694475,69;0;0;1732468,44;4000000;5,106982;2,173619
31/12/2023;C0794  ;562197358,65;562197358,65;0;0;0;562197358,65;562197358,65;0;0;562197358,65;562197358,65;0;0;0;562197358,65;562197358,65;0;0;201605423,1;50401355,78;2,788602;11,154409
31/12/2023;C0795  ;359894547,83;359894547,83;0;0;0;359894547,83;359894547,83;0;0;359894547,83;359894547,83;0;0;0;359894547,83;359894547,83;0;0;225092077,62;56273019,4;1,598877;6,395508
31/12/2023;C0796  ;87266635,49;85850201,37;0;0;1416434,12;85850201,37;85850201,37;0;0;87266635,49;85850201,37;0;0;1416434,12;85850201,37;85850201,37;0;0;50525196,81;22736338,56;1,72719;3,775903
31/12/2023;C0797  ;7268464,05;6252255,98;0;0;1016208,07;6252255,98;6252255,98;0;0;6518364,77;6252255,98;0;0;266108,79;6252255,98;6252255,98;0;0;1774058,58;4000000;3,674267;1,563064
31/12/2023;C0801  ;23187153,8;22032630,24;0;0;1154523,56;22032630,24;22032630,24;0;0;23187153,8;22032630,24;0;0;1154523,56;22032630,24;22032630,24;0;0;8084073,22;4000000;2,868251;5,508158
31/12/2023;C0802  ;46181606,97;46181606,97;0;0;0;46181606,97;46181606,97;0;0;46181606,97;46181606,97;0;0;0;46181606,97;46181606,97;0;0;30842516,16;13879132,27;1,497336;3,327413
31/12/2023;C0803  ;12198453,49;12198453,49;0;0;0;12198453,49;12198453,49;0;0;12198453,49;12198453,49;0;0;0;12198453,49;12198453,49;0;0;2220458,96;4000000;5,493663;3,049613
31/12/2023;C0804  ;5677502,08;5677502,08;0;0;0;5677502,08;5677502,08;0;0;5677502,08;5677502,08;0;0;0;5677502,08;5677502,08;0;0;2013863,81;4000000;2,819209;1,419376
31/12/2023;C0805  ;146221963,91;146221963,91;0;0;0;146221963,91;146221963,91;0;0;146221963,91;146221963,91;0;0;0;146221963,91;146221963,91;0;0;103287292,84;38917674,42;1,415682;3,757212
31/12/2023;C0806  ;61455578,53;52939162,29;0;0;8516416,24;52939162,29;52939162,29;0;0;57643535,34;52939162,29;0;0;4704373,05;52939162,29;52939162,29;0;0;31362487;11172771,2;1,837977;4,73823
31/12/2023;C0807  ;268594190,82;193919620,72;0;0;74674570,1;193919620,72;193919620,72;0;0;210166830,54;193919620,72;0;0;16247209,82;193919620,72;193919620,72;0;0;108314732,1;48741629,44;1,940335;3,978522
31/12/2023;C0808  ;25618536,94;20834812,94;0;0;4783724;20834812,94;20834812,94;0;0;23487384,75;20834812,94;0;0;2652571,81;20834812,94;20834812,94;0;0;17683812,04;6000000,99;1,328186;3,472468
31/12/2023;C0809  ;45797748,3;45797748,3;0;0;0;45797748,3;45797748,3;0;0;45797748,3;45797748,3;0;0;0;45797748,3;45797748,3;0;0;19026983,44;4756745,86;2,406989;9,627958
31/12/2023;C0810  ;79107199,22;79107199,22;0;0;0;79107199,22;79107199,22;0;0;79107199,22;79107199,22;0;0;0;79107199,22;79107199,22;0;0;30416100,88;7690168,11;2,600833;10,286797
31/12/2023;C0811  ;8735526,9;8537845,48;0;0;197681,42;8537845,48;8537845,48;0;0;8735526,9;8537845,48;0;0;197681,42;8537845,48;8537845,48;0;0;2374709,13;4000000;3,678567;2,134461
31/12/2023;M0046  ;9258952,38;9258952,38;0;0;0;9258952,38;9258952,38;0;0;9258952,38;9258952,38;0;0;0;9258952,38;9258952,38;0;0;2956778,3;4000000;3,131433;2,314738
31/12/2023;M0050  ;369105759,04;369105759,04;0;0;0;369105759,04;369105759,04;0;0;369105759,04;369105759,04;0;0;0;369105759,04;369105759,04;0;0;159280143,38;51482076,63;2,317337;7,169597
31/12/2023;M0083  ;5498519381,36;5498519381,36;0;0;0;5498519381,36;5498519381,36;0;0;5498519381,36;5498519381,36;0;0;0;5498519381,36;5498519381,36;0;0;1232884662,77;308221165,69;4,459881;17,839526
31/12/2023;M0084  ;58703124,03;58703124,03;0;0;0;58703124,03;58703124,03;0;0;58703124,03;58703124,03;0;0;0;58703124,03;58703124,03;0;0;30510214,2;7627553,55;1,924048;7,696193
31/12/2023;M0102  ;24865767,1;24865767,1;0;0;0;24865767,1;24865767,1;0;0;24865767,1;24865767,1;0;0;0;24865767,1;24865767,1;0;0;6205382,82;4000000;4,007129;6,216442
31/12/2023;M0107  ;34411963,25;34411963,25;0;0;0;34411963,25;34411963,25;0;0;34411963,25;34411963,25;0;0;0;34411963,25;34411963,25;0;0;9824485,99;4000000;3,502673;8,602991
31/12/2023;M0124  ;11623386,63;11623386,63;0;0;0;11623386,63;11623386,63;0;0;11623386,63;11623386,63;0;0;0;11623386,63;11623386,63;0;0;5149484,64;2025000;2,257194;5,739944
31/12/2023;M0134  ;533282032,92;465582861,98;0;67699170,94;0;465582861,98;465582861,98;0;0;533282032,92;465582861,98;0;67699170,94;0;465582861,98;465582861,98;0;0;195837417,01;75927741,97;2,723086;6,13192
31/12/2023;M0140  ;39799783,35;39799783,35;0;0;0;39799783,35;39799783,35;0;0;39799783,35;39799783,35;0;0;0;39799783,35;39799783,35;0;0;14731879,73;3682969,93;2,701609;10,806437
31/12/2023;M0167  ;10811123,55;10811123,55;0;0;0;10811123,55;10811123,55;0;0;10811123,55;10811123,55;0;0;0;10811123,55;10811123,55;0;0;2076905,98;3000000;5,205399;3,603708
31/12/2023;M0191  ;176434178,61;176434178,61;0;0;0;176434178,61;176434178,61;0;0;176434178,61;176434178,61;0;0;0;176434178,61;176434178,61;0;0;71255753,15;17813938,29;2,476069;9,904277
31/12/2023;M0199  ;164834173,99;164834173,99;0;0;0;164834173,99;164834173,99;0;0;164834173,99;164834173,99;0;0;0;164834173,99;164834173,99;0;0;51038909;16431805,08;3,229579;10,03141
31/12/2023;M0212  ;21588193,82;21158173,05;0;0;430020,77;21158173,05;21158173,05;0;0;21588193,82;21158173,05;0;0;430020,77;21158173,05;21158173,05;0;0;6407847,01;4000000;3,369025;5,289543
31/12/2023;M0216  ;84113616,67;84008997,21;0;104619,46;0;84113616,67;84008997,21;0;104619,46;84113616,67;84008997,21;0;104619,46;0;84113616,67;84008997,21;0;104619,46;23372829,58;5843207,4;3,598778;14,395111
31/12/2023;M0327  ;17928856,62;17928856,62;0;0;0;17928856,62;17928856,62;0;0;17928856,62;17928856,62;0;0;0;17928856,62;17928856,62;0;0;6999345,12;3000000;2,561505;5,976286
31/12/2023;M0328  ;256100307,53;256100307,53;0;0;0;256100307,53;256100307,53;0;0;256100307,53;256100307,53;0;0;0;256100307,53;256100307,53;0;0;84025876,91;25972796,49;3,047874;9,860329
31/12/2023;M0345  ;14047998,28;14047998,28;0;0;0;14047998,28;14047998,28;0;0;14047998,28;14047998,28;0;0;0;14047998,28;14047998,28;0;0;4800493,48;3000000;2,926365;4,682666
