TRIMESTRE;CLAVE;NOMBRE;CALLE;NUMERO;POBLACION;CODPOS;PROVINCIA;AMBITO;URL
31/12/2016;C0161;DKV SEGUROS Y REASEGUROS S.A.E;TORRE DKV,AVDA MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2017;C0161;DKV SEGUROS Y REASEGUROS S.A.E;TORRE DKV, AVDA MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2018;C0161;DKV SEGUROS Y REASEGUROS, S.A.E.;TORRE DKV AV/ MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2019;C0161;DKV SEGUROS Y REASEGUROS S.A.E;AVENIDA MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2020;C0161;DKV SEGUROS Y REASEGUROS;TORRE DKV, AVENIDA MARIA ZAMBR;31;ZARAGOZA;50018;50;N;HTTPS://DKVSALUD.COM/ES/INFORMACION-CORPORATIVA/INFORME-CORPORATIVO/2019
31/12/2021;C0161;DKV SEGUROS Y REASEGUROS S.A;TORRE DKV, AV.MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;WWW.DKV.ES/CORPORATIVO/CONOCENOS/INFORMES/INFORME-ANUAL
31/12/2016;C0174;SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;
31/12/2017;C0174;SANTA LUCIA, S.A. COMPAÑÍA DE SEGUROS Y REASEGUROS;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;
31/12/2018;C0174;SANTA LUCIA S.A. COMPAÑIA DE  SEGUROS Y REASEGUROS ;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;
31/12/2019;C0174;SANTA LUCIA S.A. COMPAÑIA DE  SEGUROS Y REASEGUROS ;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;
31/12/2020;C0174;SANTA LUCIA S.A. COMPAÑIA DE SEGUROS Y REASEGUROS;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;HTTPS://WWW.SANTALUCIA.ES/
31/12/2021;C0174;SANTA LUCIA S.A. COMPAÑIA DE  SEGUROS Y REASEGUROS;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;HTTPS://WWW.SANTALUCIA.ES/
31/12/2016;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA ;4;ALCOY;3801;3;L;
31/12/2017;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA;4;ALCOY;3801;3;N;
31/12/2018;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA;4;ALCOY;3801;3;N;
31/12/2019;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA ;4;ALCOY;3801;3;N;
31/12/2020;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA;4;ALCOY;3801;3;N;WWW.UNIONALCOYANA.COM
31/12/2021;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS  Y REASEGUROS;GONZALO BARRACHINA;4;ALCOY;3801;3;N;WWW.UNIONALCOYANA.COM/NOSOTROS
31/12/2016;C0208;UNION MEDICA LA FUENCISLA S.A;TORRE DKV, AVDA MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2017;C0208;UNION MEDICA LA FUENCISLA, S.A.;TORRE DKV, AV MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2018;C0208;UNION MEDICA LA FUENCISLA, S.A.;TORRE DKV, AV MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2019;C0208;UNION MEDICA LA FUENCISLA, S.A.;TORRE DKV, AVDA MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;
31/12/2020;C0208;UNION MEDICA LA FUENCISLA S.A;AVENIDA MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;HTTPS://DKVSALUD.COM/ES/INFORMACION-CORPORATIVA/INFORME-CORPORATIVO/2019
31/12/2021;C0208;UNION MEDICA LA FUENCISLA, S.A.;TORRE DKV, AV. MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;WWW.DKV.ES/CORPORATIVO/CONOCENOS/INFORMES/INFORME-ANUAL
31/12/2016;C0215;VITAL SEGURO S.A.;CL. DEU I MATA;96;BARCELONA;8029;8;N;
31/12/2017;C0215;VITAL SEGURO S.A.;CL. DEU I MATA;96;BARCELONA;8029;8;N;
31/12/2018;C0215;VITAL SEGURO S.A.;CL. DEU I MATA;96;BARCELONA;8029;8;N;
31/12/2019;C0215;VITAL SEGURO S.A.;CL DEU I MATA;96;BARCELONA;8029;8;N;
31/12/2020;C0215;VITAL SEGURO S.A.;CL DEU I MATA;96;BARCELONA;8029;8;N;WWW.VITALSEGURO.COM
31/12/2021;C0215;VITAL SEGURO S.A.;CL DEU I MATA;96;BARCELONA;8029;8;N;WWW.VITALSEGURO.COM
31/12/2016;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIC GRANADOS ;90-92;BARCELONA;8008;8;N;
31/12/2017;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIC GRANADOS;90-92;BARCELONA;8008;8;N;
31/12/2018;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIC GRANADOS ;90;BARCELONA;8008;8;N;
31/12/2019;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIC GRANADOS;90-92;BARCELONA;8008;8;N;
31/12/2020;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIQUE GRANADOS ;90-92;BARCELONA;8008;8;N;HTTPS://WWW.ATLANTIDA.NET/?LANG=ES
31/12/2021;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIC GRANADOS;90;BARCELONA;8008;8;N;HTTPS://WWW.ATLANTIDA.NET/?LANG=ES
31/12/2016;C0223;ATOCHA DE SEGUROS S.A.;GRAN VIA ;45;MADRID;28013;28;N;
31/12/2017;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;
31/12/2018;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;
31/12/2019;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;
31/12/2020;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;WWW.SEGUROSATOCHA.COM
31/12/2021;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;WWW.SEGUROSATOCHA.COM
31/12/2016;C0225;CLINICUM SEGUROS, SOCIEDAD ANONIMA;PASEO DE GRACIA ;12;BARCELONA;8008;8;N;
31/12/2017;C0225;CLINICUM SEGUROS SA;PASEO DE GRACIA;121;BARCELONA;8008;8;N;
31/12/2018;C0225;CLINICUM SEGUROS SA;PASEO DE GRACIA;121;BARCELONA;8008;8;N;
31/12/2019;C0225;CLINICUM SEGUROS, SOCIEDAD ANONIMA;PASEO DE GRACIA ;121;BARCELONA;8008;8;N;
31/12/2020;C0225;CLINICUM SEGUROS, SOCIEDAD ANONIMA;PASEO DE GRACIA ;121;BARCELONA;8008;8;N;HTTPS://WWW.CLINICUM.ES
31/12/2021;C0225;CLINICUM SEGUROS, SOCIEDAD ANONIMA;PASEO DE GRACIA;121;BARCELONA;8008;8;N;HTTPS://WWW.CLINICUM.ES
31/12/2016;C0247;DIVINA PASTORA SEGUROS GENERALES S.A;XATIVA;23;VALENCIA;46002;46;N;
31/12/2017;C0247;DIVINA PASTORA SEGUROS GENERALES, S.A.U.;XATIVA;23;VALENCIA;46002;46;N;
31/12/2018;C0247;DIVINA PASTORA SEGUROS GENERALES, SAU;XATIVA;23;VALENCIA;46002;46;N;
31/12/2019;C0247;DIVINA PASTORA SEGUROS GENERALES, SAU;XATIVA;23;VALENCIA;46002;46;N;
31/12/2020;C0247;DIVINA PASTORA SEGUROS GENERALES;C/ XATIVA;23;VALENCIA;46002;46;N;WWW.DIVINAPASOTRA.COM
31/12/2021;C0247;DIVINA PASTORA SEGUROS GENERALES;C/ XATIVA;23;VALENCIA;46002;46;N;WWW.DIVINAPASOTRA.COM
31/12/2016;C0275;NORTEHISPANA DE SEGUROS Y REASEGUROS S.A.;PAU CLARIS;132;BRCELONA;8009;8;N;
31/12/2017;C0275;Nortehispana. De Seguros y Reaseguros, S.A.;PASEO DE LA CASTELLANA ;4;MADRID;28046;28;N;
31/12/2018;C0275;NORTEHISPANA DE SEGUROS Y REASEGUROS, S.A.;PASEO DE LA CASTELLANA;4;MADRID;28046;28;N;
31/12/2019;C0275;NORTEHISPANA DE SEGUROS Y REASEGUROS, S.A.U.;PASEO DE LA CASTELLANA ;4;MADRID;28046;28;N;
31/12/2020;C0275;NORTEHISPANA DE SEGUROS Y REASEGUROS, S.A.U;PASEO DE LA CASTELLANA ;4;MADRID;28046;28;N;WWW.NORTEHISPANA.COM
31/12/2021;C0275;NORTEHISPANA. DE SEGUROS Y REASEGUROS, S.A.;PASEO DE LA CASTELLANA ;4;MADRID;28046;28;N;WWW.NORTEHISPANA.COM
31/12/2016;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;
31/12/2017;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;
31/12/2018;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;
31/12/2019;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;
31/12/2020;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;WWW.PREVISIONMALLORQUINA.COM
31/12/2021;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;WWW.PREVISIONMALLORQUINA.COM
31/12/2016;C0290;AME, ASISTENCIA MEDICA COMPAÑIA DE SEGUROS, S.A.;VALENCIA;106;BARCELONA;8015;8;N;
31/12/2017;C0290;AME, ASISTENCIA MEDICA COMPAÑIA DE SEGUROS, S.A.;VALENCIA;106;BARCELONA;8015;8;L;
31/12/2018;C0290;AME, ASISTENCIA MEDICA COMPAÑIA DE SEGUROS, S.A. AME, ASISTENCIA MEDICA COMPAÑIA DE SEGUROS, S.A. ;VALENCIA;106;BARCELONA;8015;8;L;
31/12/2019;C0290;AME, ASISTENCIA MEDICA COMPAÑIA DE SEGUROS, S.A. AME, ASISTENCIA MEDICA COMPAÑIA DE SEGUROS, S.A. ;VALENCIA;106;BARCELONA;8015;8;L;
31/12/2016;C0311;ALMUDENA COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;ARTURO SORIA;153;MADRID;28043;28;N;
31/12/2017;C0311;ALMUDENA COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;ARTURO SORIA;153;MADRID;28043;28;N;
31/12/2018;C0311;ALMUDENA COMPAÑIA DE SEGUROS Y REASEGUROS SA;CALLE ARTURO SORIA ;153;MADRID;28043;28;N;
31/12/2019;C0311;ALMUDENA COMPAÑIA DE SEGUROS Y REASEGUROS SA;ARTURO SORIA ;153;MADRID;28043;28;N;
31/12/2020;C0311;ALMUDENA COMPAÑIA DE SEGUROS Y REASEGUROS SA;ARTURO SORIA;153;MADRID;28043;28;N;WWW.ALMUDENASEGUROS.ES
31/12/2021;C0311;ALMUDENA COMPAÑIA DE SEGUROS Y REASEGUROS, S.A.;ARTURO SORIA;153;MADRID;28043;28;N;WWW.ALMUDENASEGUROS.ES
31/12/2016;C0315;HERCULES SALUD SEGUROS, S.A.;CUESTA DE LA PALLOZA;6;A CORUÑA;15006;15;P;
31/12/2017;C0315;HERCULES SALUD SEGUROS, S.A.;CUESTA DE LA PALLOZA;6;A CORUÑA;15006;15;P;
31/12/2018;C0315;HERCULES SALUD SEGUROS, S.A.;CUESTA DE LA PALLOZA;6;A CORUÑA;15006;15;P;
31/12/2019;C0315;HERCULES SALUD SEGUROS, S.A.;CUESTA DE LA PALLOZA;6;A CORUÑA;15006;15;P;
31/12/2020;C0315;HERCULES SALUD SEGUROS, S.A.;CUESTA DE LA PALLOZA;6;A CORUÑA;15006;15;P;HTTPS://WWW.HERCULESSALUD.COM 
31/12/2021;C0315;HERCULES SALUD SEGUROS, S.A.;CUESTA DE LA PALLOZA;6;A CORUÑA;15006;15;P;NO EXISTE
31/12/2016;C0320;SANITAS S.A. DE SEGUROS;RIBERA DEL LOIRA ;52;MADRID;28042;28;N;
31/12/2017;C0320;SANITAS S.A. DE SEGUROS;RIBERA DEL LOIRA ;52;MADRID;28042;28;N;
31/12/2018;C0320;SANITAS S.A. DE SEGUROS;RIBERA DEL LOIRA;52;MADRID;28042;28;N;
31/12/2019;C0320;SANITAS SA DE SEGUROS;RIBERA DEL LOIRA;52;MADRID;28042;28;N;
31/12/2020;C0320;SANITAS SA DE SEGUROS;RIBERA DEL LOIRA;52;MADRID;28042;28;N;HTTPS://WWW.SANITAS.ES/
31/12/2021;C0320;SANITAS SA DE SEGUROS;RIBERA DEL LOIRA;52;MADRID;28042;28;N;HTTPS://WWW.SANITAS.ES/
31/12/2016;C0323;POLICLINICO CENTRO MEDICO DE SEGUROS,SA;AVENIDA RICHARD GRANDIO;S/N;OVIEDO;33193;33;P;
31/12/2017;C0323;POLICLINICO CENTRO MEDICO DE ASTURIAS,SA;AVENIDA RICHARD GRANDIO;S/N;OVIEDO;33193;33;P;
31/12/2018;C0323;POLICLINICO CENTRO MEDICO DE SEGUROS,SA;AVENIDA RICHARD GRANDIO;0;OVIEDO;33193;33;P;
31/12/2019;C0323;POLICLINICO CENTRO MEDICO DE SEGUROS,SA;AVENIDA RICHARD GRANDIO;0;OVIEDO;33193;33;P;
31/12/2020;C0323;POLICLINICO CENTRO MEDICO DE SEGUROS,SA;AVENIDA RICHARD GRANDIO;0;OVIEDO;33193;33;P;WWW.CENTROMEDICODEASTURIAS.COM
31/12/2021;C0323;POLICLINICO CENTRO MEDICO DE SEGUROS,S.A.;AVENIDA RICHARD GRANCIO;0;OVIEDO;33193;33;P;WWW.CENTROMEDICODEASTURIAS.COM
31/12/2016;C0325;ASISTENCIA CLINICA UNIVERSITARIA DE NAVARRA, S.A. DE SEGUROS Y REASEGUROS;AVDA. PIO XII;57;PAMPLONA;31008;31;N;
31/12/2017;C0325;ASISTENCIA CLINICA UNIVERSITARIA DE NAVARRA S.A. DE SEGUROS Y REASEGUROS;AVDA. PIO XII;57;PAMPLONA;31008;31;N;
31/12/2018;C0325;ASISTENCIA CLINICA UNIVERSITARIA DE NAVARRA S.A. DE SEGUROS Y REASEGUROS;AVDA. PIO XII;57;PAMPLONA;31008;31;N;
31/12/2019;C0325;ASISTENCIA CLINICA UNIVERSITARIA DE NAVARRA S.A. DE SEGUROS Y REASEGUROS;AVDA. PIO XII;57;PAMPLONA;31008;31;N;
31/12/2020;C0325;ASISTENCIA CLINICA UNIVERSITARIA DE NAVARRA S.A. DE SEGUROS Y REASEGUROS;AVDA. PIO XII;57;PAMPLONA;31008;31;N;WWW.ACUNSA.ES
31/12/2021;C0325;ASISTENCIA CLINICA UNIVERSITARIA DE NAVARRA S.A. DE SEGUROS Y REASEGUROS;AVDA.PIO XII;57;PAMPLONA;31008;31;N;HTTPS://CDN.ACUNSA.ES/MATERIAL/DESCARGAS/SITUACION-FINANCIERA-Y-SOLVENCIA-2021.PDF
31/12/2016;C0353;COMPAÑIA DE SEGUROS PREVISION MEDICA, S.A.;LIBORIO GARCIA;1, 1º;MALAGA;29005;29;N;
31/12/2017;C0353;COMPAÑIA DE SEGUROS PREVISION MEDICA, S.A.;LIBORIO GARCIA;1:1;MALAGA;29005;29;N;
31/12/2018;C0353;COMPAÑIA DE SEGUROS PREVISION MEDICA, S.A.;LIBORIO GARCIA;1,ª;MALAGA;29005;29;N;
31/12/2019;C0353; COMPAÑIA DE SEGUROS PREVISION MEDICA SA;LIBORIO GARCIA;1º 1ª;MALAGA;29005;29;N;
31/12/2020;C0353;COMPAÑÍA DE SEGUROS PREVISIÓN MÉDICA S.A.;LIBORIO GARCIA;1º 1ª;MALAGA;29005;29;N;WWW.PREVISIONMEDICA.ES
31/12/2021;C0353;COMPAÑIA DE SEGUROS PREVISION MEDICA, S.A.;LIBORIO GARCIA;1, 1º;MALAGA;29005;29;N;HTTPS://WWW.PREVISIONMEDICA.COM/
31/12/2016;C0355;EXPERTIA SEGUROS DE DECESOS S.A.;ARMINZA;2;MADRID;28023;28;N;
31/12/2017;C0355;EXPERTIA SEGUROS DE DECESOS SA;ARMINZA;2;MADRID;28023;28;N;
31/12/2018;C0355;EXPERTIA, SEGUROS DE DECESOS S.A;ARMINZA;2;MADRID;28023;28;N;
31/12/2019;C0355;EXPERTIA SEGUROS DE DECESOS S.A.;ARMINZA;2;MADRID;28023;28;N;
31/12/2020;C0355;EXPERTIA SEGUROS DE DECESOS S.A.;ARMINZA;2;MADRID;28023;28;N;WWW.PREVENTIVA.COM
31/12/2021;C0355;EXPERTIA SEGUROS DE DECESOS S.A.;ARMINZA;2;MADRID;28023;28;N;HTTPS://WWW.PREVENTIVA.COM/
31/12/2016;C0368;LA UNION MADRILEÑA DE SEGUROS S.A.;VIRIATO;2;MADRID;28010;28;N;
31/12/2017;C0368;LA UNION MADRILEÑA DE SEGUROS SA;VIRIATO;2;MADRID;28010;28;N;
31/12/2018;C0368;LA UNION MADRILEÑA DE SEGUROS SA;VIRIATO;2;MADRID;28010;28;N;
31/12/2019;C0368;LA UNION MADRILEÑA DE SEGUROS SA;VIRIATO;2;MADRID;28010;28;N;
31/12/2020;C0368;LA UNION MADRILEÑA DE SEGUROS S.A.;VIRIATO;2;MADRID;28010;28;N;HTTPS://WWW.UNIONMADRILENA.ES/
31/12/2021;C0368;LA UNION MADRILEÑA DE SEGUROS SA;VIRIATO;2;MADRID;28010;28;N;HTTPS://WWW.UNIONMADRILENA.ES/
31/12/2016;C0384;IGUALATORIO MEDICO-QUIRURGICO COLEGIAL, S.A. DE SEGUROS;PLAZA DEL PRINCIPE;4;SANTANDER;39003;39;N;
31/12/2017;C0384;IGUALATORIO MEDICO-QUIRURGICO COLEGIAL, S.A. DE SEGUROS;PLAZA DEL PRINCIPE;4;SANTANDER;39003;39;N;
31/12/2018;C0384;IGUALATORIO MEDICO-QUIRURGICO COLEGIAL, S.A. DE SEGUROS;PLAZA DEL PRINCIPE;4;SANTANDER;39003;39;N;
31/12/2019;C0384;IGUALATORIO MEDICO QUIRURGICO COLEGIAL, S.A. DE SEGUROS;PLAZA DEL PRINCIPE;4;SANTANDER;39003;39;N;
31/12/2020;C0384;IGUALATORIO MEDICO QUIRURGICO COLEGIAL S.A.DE SEGUROS;PLAZA DEL PRINCIPE;4;SANTANDER;39003;39;N;WWW.IGUALATORIOCANTABRIA.ES
31/12/2021;C0384;IGUALATORIO MEDICO QUIRURGICO COLEGIAL SAU DE SEGUROS;PLAZA DEL PRINCIPE;4;SANTANDER;39003;39;N;WWW.IGUALATORIOCANTABRIA.ES
31/12/2016;C0388;PREVISORA ESPAÑOLA DE ESPECIALIDADES Y SEGUROS SA;RONDA VERDAGUIER;30;FIGUERES ;17600;17;N;
31/12/2017;C0388;PREVISORA ESPAÑOLA DE ESPECIALIDADES Y SEGUROS SA;RONDA VERDAGUER;30;FIGUERES ;17600;17;N;
31/12/2018;C0388;PREVISORA ESPAÑOLA DE ESPECIALIDADES Y SEGUROS SA;RONDA VERDAGUER;30;FIGUERES ;17600;17;N;
31/12/2016;C0391;IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE ASTURIAS, S.A.DE SEGUROS;CABRALES;72;GIJON;33201;33;P;
31/12/2017;C0391;IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE ASTURIAS, S.A. DE SEGUROS;CABRALES;72;GIJON;33201;33;P;
31/12/2018;C0391;IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE ASTURIAS, S.A. DE SEGUROS;CABRALES;72;GIJON;33201;33;P;
31/12/2019;C0391;IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE ASTURIAS, S.A. DE SEGUROS;CABRALES;72;GIJON;33201;33;P;
31/12/2020;C0391;IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE ASTURIAS, S.A. DE SEGUROS;CABRALES;72;GIJON;33201;33;P;WWW.IMQASTURIAS.ES
31/12/2021;C0391;IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE ASTURIAS, S.A.DE SEGUROS;CABRALES;72;GIJON;33201;33;P;WWW.IMQASTURIAS.ES
31/12/2016;C0394;ASOCIACION EUROPEA CIA. DE SEGUROS, S.A.;GRAN VIA;30;MADRID;28013;28;N;
31/12/2017;C0394;ASOCIACION EUROPEA CIA DE SEGUROS, S.A.;GRAN VIA ;30;MADRID;28013;28;N;
31/12/2018;C0394;ASOCIACION EUROPEA COMPAÑIA DE SEGUROS, S.A.;GRAN VIA ;30;MADRID;28013;28;N;
31/12/2019;C0394;ASOCIACION EUROPEA CIA DE SEGUROS, S.A.;GRAN VIA;30;MADRID;28013;28;N;
31/12/2020;C0394;ASOCIACION EUROPEA CIA DE SEGUROS, S.A.;GRAN VIA;30;MADRID;28013;28;N;WWW.ASOCIACIONEUROPEA.COM
31/12/2021;C0394;ASOCIACION EUROPEA CIA DE SEGUROS, S.A.;GRAN VIA;30;MADRID;28013;28;N;HTTPS://WWW.ASOCIACIONEUROPEA.COM/
31/12/2016;C0396;DAS DEFENSA DEL AUTOMOVILISTA Y DE SINIESTROS INTERNACIONAL S.A. DE SEGUROS Y REASEGUROS;PLAZA EUROPA ;41-43;HOSPITALET DE LLOBREGRAT;8090;8;N;
31/12/2017;C0396;DAS DEFENSA DEL AUTOMOVILISTA Y DE SINIESTROS INTERNACIONAL S.A DE SEGUROS Y REASEGUROS SAU;AVENIDA CONCHA ESPINA;63;MADRID;28016;28;N;
31/12/2018;C0396;DAS DEFENSA DEL AUTOMOVILISTA Y DE SINIESTROS INTERNACIONAL, SA DE SEGUROS Y REASEGUROS;AVENIDA CONCHA ESPINA;63 4ª;MADRID;28016;28;N;
31/12/2019;C0396;DAS DEFENSA DEL AUTOMOVILISTA Y DE SINIESTROS INTERNACIONAL S.A. DE SEGUROS Y REASEGUROS;AVENIDA CONCHA ESPINA;63 4ª;MADRID;28016;28;N;
31/12/2020;C0396;DAS DEFENSA DEL AUTOMOVILISTA Y DE SINIESTROS INTERNACIONAL S.A. DE SEGUROS Y REASEGUROS;AVENIDA CONCHA ESPINA;63 4ª;MADRID;28016;28;N;HTTPS://WWW.DAS.ES
31/12/2021;C0396;DAS DEFENSA DEL AUTOMOVILISTA Y DE SINIESTROS INTERNACIONAL S.A. DE SEGUROS Y REASEGUROS;AVENIDA CONCHA ESPINA;63 4ª;MADRID;28016;28;N;HTTPS://WWW.DAS.ES
31/12/2016;C0414;INSTITUTO SANIOTARIO, SA DE SEGUROS;NOU;46;MATARO;8301;8;P;
31/12/2016;C0416;ASISTENCIA SANITARIA COLEGIAL, S.A.;AVGDA. JOSEP TARRADELLAS;123;BARCELONA;8029;8;P;
31/12/2017;C0416;ASISTENCIA SANITARIA COLEGIAL, S.A.;AVGDA. JOSEP TARRADELLAS;123;BARCELONA;8029;8;P;
31/12/2018;C0416;ASISTENCIA SANITARIA COLEGIAL SA;AVGDA. JOSEP TARRADELLAS;123;BARCELONA;8029;8;P;
31/12/2019;C0416;ASISTENCIA SANITARIA COLEGIAL, SOCIEDAD ANONIMA DE SEGUROS;AVGDA. JOSEP TARRADELLAS;123;BARCELONA;8029;8;P;
31/12/2020;C0416;ASISTENCIA SANITARIA COLEGIAL, SOCIEDAD ANONIMA DE SEGUROS;AVGDA. JOSEP TARRADELLAS;123;BARCELONA;8029;8;P;HTTPS://WWW.ASC.ES/ES
31/12/2021;C0416;ASISTENCIA SANITARIA COLEGIAL S.A.;AVGDA. JOSEP TARRADELLAS;123;BARCELONA;8029;8;P;HTTPS://WWW.ASC.ES/ES
31/12/2016;C0437;AGRUPACION SANITARIA SEGUROS S.A.;AVENIDA ALFONSO X EL SABIO ;14;ALICANTE;3004;3;N;
31/12/2017;C0437;AGRUPACIÓN SANITARIA SEGUROS S.A.;AVENIDA ALFONSO X EL SABIO;14;ALICANTE;3004;3;N;
31/12/2018;C0437;AGRUPACIÓN SANITARIA SEGUROS S.A.;AVENIDA ALFONSO X EL SABIO;14;ALICANTE;3004;3;N;
31/12/2019;C0437;AGRUPACIÓN SANITARIA SEGUROS S.A.;AVENIDA ALFONSO X EL SABIO;14;ALICANTE;3004;3;N;
31/12/2020;C0437;AGRUPACIÓN SANITARIA SEGUROS S.A.;AVENIDA ALFONSO X EL SABIO;14;ALICANTE;3004;3;N;HTTPS://WWW.ASSSA.ES/
31/12/2021;C0437;AGRUPACION SANITARIA SEGUROS, S.A.;AVENIDA ALFONS X  EL SABIO;14;ALICANTE;3004;3;N;HTTPS://WWW.ASSSA.ES/
31/12/2016;C0448;SALUS ASISTENCIA SANITARIA S.A. DE SEGUROS;POSADA HERRERA;1;OVIEDO;33002;33;N;
31/12/2017;C0448;SALUS ASISTENCIA SANITARIA S.A. DE SEGUROS;POSADA HERRERA;1;OVIEDO;33002;33;N;
31/12/2018;C0448;SALUS ASISTENCIA SANITARIA S.A. DE SEGUROS;POSADA HERRERA;1;OVIEDO;33002;33;N;
31/12/2019;C0448;SALUS ASISTENCIA SANITARIA S.A. DE SEGUROS;POSADA HERRERA;1;OVIEDO;33002;33;N;
31/12/2020;C0448;SALUS ASISTENCIA SANITARIA S.A  DE SEGUROS;POSADA HERRERA;1;OVIEDO;33002;33;N;HTTP://WWW.SALUS-SEGUROS.COM/
31/12/2021;C0448;SALUS ASISTENCIA SANITARIA S.A. DE SEGUROS;POSADA HERRERA;1;OVIEDO;33002;33;N;HTTP://WWW.SALUS-SEGUROS.COM/
31/12/2016;C0461;ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS S.A.U.;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2017;C0461;ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS S.A.U.;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2018;C0461;ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS S.A.U.;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2019;C0461;ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS S.A.U.;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2020;C0461;ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS S.A.U.;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://WWW.ASISA.ES/SEGUROS-DE-SALUD
31/12/2021;C0461;ASISA, ASISTENCIA SANITARIA INTERPROVINCIAL DE SEGUROS S.A.U.;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://WWW.ASISA.ES/SEGUROS-DE-SALUD
31/12/2016;C0465;CIA DE SEG IGUALATORIO MEDICO QUIRURGICO Y DE ESPECIALIDADES DE NAVARRA;PAULINO CABALLERO;51;PAMPLONA;31004;31;N;
