TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT55;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT56;PT57;PT58;MONEDA;delegacion;TipoDec
31/12/2018;C0595;1;418205435,57;0;-38015,56;3549458,05;-3103416,88;0;-143926,61;411658471,69;702311,19;;;;0;0;0;9888123,1;116799407,88;;11515,91;249797877,84;0;1487271,09;-5656049,1;0;-74,66;1663733,92;244318366,23;124802669,62;0;0;469309,52;0;125271979,14;11798381,19;-265770,57;11532610,62;62928661,27;;3527642,41;1528499,84;64927803,84;0;0;1153760,43;1153760,43;37452133,58;647618,79;70789,06;0;44131,6;0;10304376,42;48519049,45;;32002915,27;106208973,59;1044975,91;1787886,41;E;724;16
31/12/2019;C0595;1;437607147,85;0;-50043,78;3925817,34;-3460584,75;0;-200847,74;430371549,72;1270436,02;;;;0;44131,6;0;20687577,49;136939741,37;;41084,76;258626527,56;0;1921580,56;-7027931;0;-1075937,04;1871719,84;252624672,88;141942017,9;0;0;-6883752,66;0;135058265,24;11462607,27;-1181349,16;10281258,11;66630909,64;;4065304,88;1805062,25;68891152,27;0;0;1403607,66;1403607,66;55982371,95;363195,38;120176,45;0;0;0;13358475,83;69824219,61;;29963889,79;114937596,26;1538866,85;844177,14;E;724;16
31/12/2020;C0595;1;256975389,76;0;185092,02;4065890,75;-3851124,7;0;-82408,14;249325874,47;1055669,8;;;;0;0;0;10810516,38;121882596,13;;51279,89;298626188,73;0;873041,82;5852442,62;0;608145,48;1989763,18;304987207,23;-112643379,71;0;0;-888482,67;0;-113531862,38;10262962,37;-2960389,04;7302573,33;70512470,61;;4057848,75;1892797,17;72677522,19;0;0;1347720,11;1347720,11;55391328,81;378963,51;120505,71;752878;0;0;5594309,5;62237985,53;;35815700,88;110016409,95;1588458,79;2011362,39;E;724;16
31/12/2021;C0595;1;235312488,96;0;207,7;4648062,17;-5028522,55;0;-288122,37;225924234,31;1418872,63;;;;0;0;0;5083666,28;131568426,84;;8440,61;285511742,72;0;2714340,89;3923643,17;0;-135085,9;2096417,43;288952548,33;-126158407,06;0;0;3990952,67;0;-122167454,39;7416998,22;-1608601,22;5808397;71520110,49;;4301262,06;1496841,15;74324531,4;0;0;1318661,89;1318661,89;65671375,13;383248,81;120176,45;0;0;0;8057785,01;74232585,4;;35225596,57;125065887,93;1718927,63;1525163,19;E;724;16
31/12/2016;C0601;1;64671390,91;0;-3992,92;1836131,76;216804,12;0;47646,73;63000423,62;0;;;;0;0;0;4244236,02;29683152,94;;73,11;104136754,75;0;574965,2;-19241,94;0;-470067,1;916904,27;104929518,98;8020937,54;0;-282,41;-46782899,4;0;-38761679,45;115211,93;108103,81;223315,74;2948040,8;;981141,98;1318409,94;2610772,84;0;0;432464,89;432464,89;2922705,95;0;0;0;0;0;961025,79;3883731,74;;20486271,82;25438916,92;1569980,03;449233,14;E;724;16
31/12/2017;C0601;1;87150021,68;0;-161533,07;1695376,28;393165,76;0;47752,88;85638525,21;0;;;;0;0;0;14839800,37;39825262,58;;7227,72;71599355,62;0;1312371,51;70882,31;0;-192807,82;795372,26;71346046,5;13761403,24;0;-39,58;7025528,36;0;20786971,18;148400,96;36918,91;185319,87;3089183,91;;674403,33;518690,36;3244896,88;0;0;245999,68;245999,68;2856012,69;0;0;0;0;0;430277,05;3286289,74;;27046782,97;24985462,21;918714,41;247423,1;E;724;16
31/12/2018;C0601;1;40729536,56;0;515334,54;1535139,25;1879497,56;0;42607,42;41546621,99;0;;;;0;0;0;141876,52;23508849,53;;0;74865053,61;0;499425,45;2626299,26;0;56931,19;906925,78;77841922,01;-17356483,98;0;-1,88;-18348807,41;0;-35705289,51;155670,37;493267,58;648937,95;3016843,08;;1093078,22;1027479,25;3082442,05;0;0;647129,35;647129,35;3060722,71;0;23,61;0;0;0;116933,67;3177679,99;;14969867,38;23366973,01;1871611,57;2264393,87;E;724;16
31/12/2019;C0601;1;35384859,86;0;-1072,58;1453664,36;209773,88;0;51856,76;34088040,04;0;;;;0;0;0;9307168,85;37301950,76;;0;56471605,75;0;513790,6;-1667172,07;0;173546,54;721325,14;54838421,68;-17248847,72;0;-0,31;-1887544,84;0;-19136392,25;130579,74;-45366,58;85213,16;2430570,76;;1610098,46;692210,76;3348458,46;0;0;850288,95;850288,95;9114866;0;143,41;0;163274,23;0;2431,34;9280714,98;;22811954,34;27994781,91;2942963,52;2254295;E;724;16
31/12/2020;C0601;1;32051645,84;0;5882,93;1430402,66;228867,25;0;49514,78;30806478,58;0;;;;0;0;0;9545930,97;37061658,03;;0;54309022,44;0;646143,68;5483638,49;0;117942,51;465700,04;59494274,78;-24946864;0;0;-2671079,25;0;-27617943,25;169249,22;-118423,93;50825,29;2147371,16;;1366072,93;559172,73;2954271,36;0;0;1107999,83;1107999,83;10292343,76;0;63,88;0;0;0;4992468,3;15284875,94;;16699305,62;27515727,06;4687872,2;4582399,24;E;724;16
31/12/2021;C0601;1;30836626,32;0;-103,32;1320467,33;184857,83;0;44259,86;29656653,64;0;;;;0;0;0;8337304,39;33686836,31;;0;56523639,85;0;906378,29;-3137857,55;0;-324654,58;378575,87;53182634,46;-20681775,19;0;0;-2362768,28;0;-23044543,47;107632,95;-10088,97;97543,98;2067507,48;;1406540,93;646483,19;2827565,22;0;0;1069556,53;1069556,53;9182468;0;107,13;0;0;0;2297234,39;11479809,52;;18226746,12;25349531,92;2468983,08;1973160,67;E;724;16
31/12/2016;C0610;1;194956976,48;0;-159310,13;10414814,22;-1817750,23;0;-21058,35;182586160,25;0;;;;0;0;0;1848991,21;21371448,83;;78,46;61787480,31;0;4616524,49;-104553,87;0;-822684,96;984430,27;58873517,18;64414531,47;0;-51524,92;-2159795,21;0;62306261,18;1849753,89;-1401130,69;448623,2;24322346,55;;3229585,19;4944843,43;22607088,31;0;0;1314187,62;1314187,62;9329062,2;-533,23;157332,45;0;0;0;2020289,36;11506150,78;;47852566,15;19522457,62;25637706,1;24686999,22;E;724;16
31/12/2017;C0610;1;337986483,98;0;-178295,72;11057182,05;-2108387,62;0;-97460,24;324740078,83;0;;;;0;0;0;5167473,22;33299458,5;;44819,05;85052723,76;0;3789751,48;946712,76;0;504547,74;920534,34;82625671,64;196448229,39;0;-63292,27;-9371912,46;0;187139609,2;182448,79;-1746803,72;-1564354,93;28023782,06;;2831195,35;4950720,66;25904256,75;0;0;1621999,26;1621999,26;7460011,19;-2583,81;128218,31;0;0;0;2059670,41;9645316,1;;58602048,2;28131985,28;9895423,07;4005233,23;E;724;16
31/12/2017;C0610;2;228917511,94;0;0;1958758,62;-488522,07;0;0;226470231,25;0;;;;0;0;0;2490780,61;23386136,09;;1954;41022780,46;0;1084351,86;2485603,64;0;834415,26;79624,92;41669241,9;179900604,62;0;-63292,27;0;0;179963896,89;182448,49;-1746803,72;-1564355,23;8500160,93;;729796,11;86023,86;9143933,18;0;0;35194,97;35194,97;4855672,92;0;0;0;0;0;1773787,34;6629460,26;;13980949,37;20895355,48;0;0;E;620;16
31/12/2018;C0610;1;384942998,98;0;-841064,71;10289753,96;-2041495,42;0;448153,54;371322531,35;0;;;;0;0;0;4455953,2;36301066,98;;15056,61;82976966,49;0;3912453,94;1071597,54;0;-603854,75;1013349,86;81753314,7;214279260,17;0;0;-1096594,32;0;213182665,85;140958,03;2172515,64;2313473,67;30107646,58;;2400733,4;5360845,93;27147534,05;251,04;0;2000867,96;2001119;8549612,62;-2812,57;19936,03;0;0;0;1518899,11;10085635,19;;66660090,35;31845113,78;15923715,95;20418538,08;E;724;16
31/12/2018;C0610;2;255679253,28;0;-685839;1897527,11;2913,51;0;0;253098800,68;0;;;;0;0;0;416614,23;24322684,93;;13268,14;58295096,88;0;1545597,86;1004051,61;0;-406733,13;71241,99;58231525,75;185041731,34;0;0;0;0;185041731,34;63397,91;2172515,64;2235913,55;9161899,66;;689771,03;490092,65;9361578,04;0;0;17530,7;17530,7;5754014,49;0;0;0;0;0;50654,2;5804668,69;;16741805,68;23906070,7;0;0;E;620;16
31/12/2019;C0610;2;209900504,3;0;593404,15;1886086,22;-686125,64;0;0;207921696,59;0;;;;0;0;0;1195021;28467206,79;;34317,92;63379881,75;0;1150456,92;3088564,78;0;296760,89;80778,68;65102007,4;135252858,97;0;0;0;0;135252858,97;226318;-2461919,06;-2235601,06;9889391,49;;808657,71;473234,12;10224815,08;0;0;33852,91;33852,91;9300904,87;0;0;0;0;0;548809,84;9849714,71;;18195573,29;27272185,79;0;0;E;620;16
31/12/2019;C0610;1;331197312,35;0;3478465,62;10349703,16;-2871044,04;0;-48987,24;321504018,01;0;;;;0;0;0;2369750,1;38359305,21;;298565,22;91470435,87;0;3740212,23;3917481,32;0;-116999,72;965965,63;92730670,31;152041593,44;0;0;4039188,09;0;156080781,53;239982,87;-2461919,06;-2221936,19;31940844,12;;2747407,4;4964055,86;29724195,66;-251,04;0;2299024,59;2298773,55;13405156,56;-3017,13;19260,1;0;0;0;1342018,45;14763417,98;;71532180,21;35989555,11;16432025,72;11685831,11;E;724;16
31/12/2020;C0610;1;223606091,48;0;31550,22;9808119,18;-1711258,01;0;214380,17;211903884,34;0;;;;0;0;0;2059221,25;36627794,62;;128385,84;126160004,7;0;2901464,27;5875556,1;0;407446,21;978395,96;129705046,28;-3027532,06;0;0;5116409,34;0;2088877,28;91308,17;-603215,84;-511907,67;32187797,12;;2459791,04;5219150,74;29428437,42;51,75;0;2376471,29;2376523,04;14785411,19;-2983,7;-17,76;0;0;82720,69;1748596,8;16613727,22;;69140910,38;34568573,37;28111691,85;27930142,7;E;724;16
31/12/2020;C0610;2;122589938,12;0;32578,17;1893964,56;-14463,91;0;0;120714087,82;0;;;;0;0;0;358573,31;27978002,42;;26385,84;97970490,42;0;512726,27;2035047,89;0;115779,9;88810,51;99465842,65;7721543,9;0;0;0;0;7721543,9;0;-603215,84;-603215,84;10381706,07;;896776,07;1168853,17;10109628,97;0;0;59770,76;59770,76;11199449,57;0;-9,61;0;0;0;170065,08;11369505,04;;20595400,6;27619429,11;0;0;E;620;16
31/12/2021;C0610;2;79842864,69;0;14424,04;2881802,01;-421486,91;0;-871724,28;77425724,09;0;;;;0;0;0;491584,65;26526263,73;;15817,75;116991490,46;0;626179,02;1769426,9;0;29188,4;117427,88;118222977,82;-103672066,53;0;0;49775451,68;0;-53896614,85;0;-26851,85;-26851,85;9801609,51;;860303,18;1154863,19;9507049,5;0;0;61443,02;61443,02;12344430,26;0;0;0;0;0;318673,79;12663104,05;;21202343,6;26034679,08;4710994,59;945348,87;E;620;16
31/12/2021;C0610;1;196062975,97;0;225458,66;10922346,28;-3347766,39;0;-883115,62;182901437,58;0;;;;0;0;0;1258329,39;34243406,27;;15817,76;150036183,34;0;3410585,02;574134,72;0;-292024,57;951883,68;148443641,29;-114012614,73;0;0;69061346,71;0;-44951268,02;61717,42;-26784,71;34932,71;32477938,93;;2247649,76;5210458,34;29515130,35;-50,72;0;2649988,82;2649938,1;15727883,78;-3579,54;0;0;0;0;836746,07;16561050,31;;74315469,2;32985076,88;32737834,95;23329602,62;E;724;16
31/12/2016;C0611;1;9432954475,15;39803109,49;-4830671,63;203024623,41;-76596680,87;0;0;9188305608,73;0;;;;0;584420,43;0;564056268,84;2213323999,36;;30361306,7;4981659880,81;1858010,17;117387517,17;46592770,87;-16105,77;1106620,36;6500248,15;4918100666,7;4716804610,14;38056151,54;-61607540,49;532415379,63;0;5348883681,8;58887932,92;-19859912,52;39028020,4;178646453,37;;94150622,19;634551,56;272162524;0;7986,07;12678107,28;12686093,35;24975396,38;0;1281746,91;0;0;0;228577660,99;254834804,28;;658105050,84;1648683310,09;678099600,95;606289674,37;E;724;16
31/12/2017;C0611;1;9641766016,01;2199153,77;-225915,9;189332961,97;203910428,48;-47056,99;0;9658269663,4;0;;;;0;0;0;756613487,99;2382841777,95;;0;5788352031,12;7303120,36;112757419,55;43243479,49;59572,05;-4131734,66;7751407,99;5738083926,12;4108787645,39;-4824625,39;-61064611,97;1093149603,39;0;5258177235,36;39841523,68;-9632717,37;30208806,31;203174141,8;;119634580,75;136393847;186414875,55;101792,82;0;17189226,54;17291019,36;201777201,98;0;0;0;0;0;164077526,46;365854728,44;;560939001,09;1626228289,96;1038698488;922840337,12;E;724;16
31/12/2018;C0611;1;8196846308,42;2682911,97;3103492,04;179377222,2;-3176646,79;-517,16;0;8020078326,28;0;;;;0;0;0;410742591,25;2016059203,73;;0;6226949456,54;17567226,89;107591786,82;90743194,29;90509,43;-1087961,46;7546844,59;6236393406,38;1955138504,84;-14657810,79;-53484463,96;170815805,71;0;2164780963,72;38644878,02;-14176586,36;24468291,66;267853677,57;;131357318,09;125056437,44;274154558,22;-101792,82;0;17465816,22;17364023,4;20394770,94;0;285927,31;0;0;0;605900441,42;626581139,67;;546464169,12;1605316612,48;447903336,21;593834314,05;E;724;16
31/12/2019;C0611;1;8559226464,45;3247657,95;-267510,91;169846881,82;-8654992,04;-3944,27;0;8383700793,36;0;;;;0;0;0;1224042728,99;2851574152,76;;0;6297626692,63;14718577,61;96217930,49;46038861,44;158539,13;-805876,16;8138682,44;6271269298,92;3001834297,94;-11957671,5;-54054056;1185949200,72;0;4229879883,16;49642113,47;16722082,05;66364195,52;241808015,31;;151826960,18;123727551,81;269907423,68;0;0;21748366,85;21748366,85;95287378,45;0;225524,84;0;0;0;123878374,56;219391277,85;;650479266,04;1627531423,77;729336051,04;235571285,14;E;724;16
31/12/2020;C0611;1;7125300167,94;139344,2;73691,74;163654152,55;-1792254,65;51518,42;0;6960118315,1;0;;;;0;0;0;2290487663,81;3826001406,33;;0;6038596520,86;6871584,64;90064382,03;239051735,22;-765503,9;-2024837,73;9552766,81;6205267559,33;594508125,75;-6113317,32;-40065210,75;1199387524,91;0;1827847544,09;38342075,5;46764549,18;85106624,68;252357833,32;;157584068,78;120011497,89;289930404,21;0;0;28854782,3;28854782,3;324075525,99;0;334650,83;0;0;0;1506145257,45;1830555434,27;;646665301,32;1535513742,52;1228345478;1100237549,23;E;724;16
31/12/2021;C0611;1;8506109947,56;0;474528,18;157720829,51;5275081,2;0;0;8354138727,43;0;;;;0;0;0;2741142320,58;4460464601,59;;0;6239419024,84;503315,05;87839137,81;267229839,37;0;-910721,39;10103776,06;6430327538,9;2442188942,04;-502726,54;-14902270,27;2265604929,23;0;4722193415;67911293,68;-13850397,26;54060896,42;264488551,89;;170943668,47;111337752,31;324094468,05;0;0;25529527,53;25529527,53;136164396,98;0;420200,06;0;0;0;1171001883,38;1307586480,42;;677635389,93;1719322281,01;1300687016,32;573862629,09;E;724;16
31/12/2016;C0619;1;77257027,84;297514,92;-34197,26;7751633,48;-109783,81;48271,07;-8354,02;69715553,3;0;;;;0;0;0;37183942,42;65458914,7;;0;115701093,89;652959,58;2532222,55;-1597648,79;-368533,2;-201517,64;538016,96;112595183,53;4955967,23;0;0;-9223597,69;0;-4267630,46;20649897,97;-242305,13;20407592,84;377512,67;;694730,03;4279540,01;-3207297,31;0;0;0;0;1638238,56;0;0;0;0;0;0;1638238,56;;10725511,21;28274972,28;2717130,37;0;E;724;16
31/12/2017;C0619;1;58992623,05;18079,47;42122,79;6563133,34;96503,25;90722,07;88936,19;52587981,1;0;;;;0;0;0;0;24158549,45;;0;109959165,75;510143,4;3282101,56;6803744,25;-512209,83;1575187,21;335925,12;112239479,92;-46762770,78;0;0;-3998814,76;0;-50761585,54;20460583,17;-1843967,68;18616615,49;417397,46;;791027,84;2578039,29;-1369613,99;0;0;0;0;2482459,79;0;0;0;0;0;0;2482459,79;;3544457,85;24158549,45;8005282,97;0;E;724;16
31/12/2018;C0619;1;62320250,63;-162262,67;-357,03;6581323,97;-95933,46;0;84647,16;55395726,34;0;;;;0;0;0;0;22068112,04;;0;112182804,63;516566,3;3536868,37;-4650854,22;-531152,68;-1833888,67;314908,18;106129292,51;-39895229,53;0;0;-24042514,17;0;-63937743,7;18593496,93;3302457,86;21895954,79;635399,3;;726501,54;3524539,39;-2162638,55;0;0;0;0;2356350,61;0;0;0;0;0;678813,31;3035163,92;;6367873,15;22068112,04;0;6135936,26;E;724;16
31/12/2016;C0626;1;98957201,49;0;0;1064477,51;-149736,52;0;1458,94;97741528,52;0;;;;0;0;0;2289542,43;35792149,21;;0;107864809,01;0;752210,65;34056;0;-394611,32;431849,48;107973115,16;-32902277,82;0;-3745,18;29192523,75;0;-3706008,89;4683,44;324097,29;328780,73;3066202,57;;734660,35;533632,53;3267230,39;0;0;765627,69;765627,69;6101100,91;-1109,35;28,54;0;0;0;1594791,78;7694811,88;;18817926,02;33502606,78;1653786,98;45981,73;E;724;16
31/12/2017;C0626;1;79773136,7;0;0;1136411,74;219577,42;0;7309,24;78848993,14;0;;;;0;0;0;3850974,6;34521206,11;;0;162879378,79;0;438178,07;-726272,64;0;-367576,7;245601,25;162328106,03;-77485483,32;0;45408,27;-3676447,37;0;-81207338,96;328780,73;460788,28;789569,01;2615636,86;;838024,57;844396,93;2609264,5;0;0;875599,7;875599,7;4326476,85;-2248,69;0;0;0;0;1213325,35;5537553,51;;22878786,05;30670231,51;1604482,44;1163141,85;E;724;16
31/12/2018;C0626;1;135590161,09;0;0;1193160,13;172123,44;0;7804,68;134561319,72;0;;;;0;0;0;3230879,26;35053617,88;;0;163591264,29;0;553903,3;810776,02;0;126887,06;298050,76;164019300,71;11862477,03;0;52349,3;-39248966,78;0;-27438839,05;7484,06;643227,84;650711,9;2813724,82;;817125,48;348544,77;3282305,53;0;0;930151,01;930151,01;3545531,25;-1839,78;0;0;0;0;5043127,43;8586818,9;;22924973,16;31822738,62;3553982,41;213497,85;E;724;16
31/12/2019;C0626;1;61898785,49;0;0;1339786,87;-44625,44;0;-4820,97;60519194,15;0;;;;0;0;0;11003630,69;37280278,99;;0;72279810,39;0;508398,75;1338694,47;0;485435,08;274211,2;72898882,23;-10867564,85;0;33308,19;1293050,42;0;-9607822,62;1281136,28;-128072,44;1153063,84;3360412,53;;683587,42;235642,69;3808357,26;0;0;948327,94;948327,94;8715218,75;-2293,76;0;0;0;0;1340457,14;10053382,13;;20258694,22;26276648,3;1931287,51;217875,65;E;724;16
31/12/2020;C0626;1;40897719,4;0;0;1399690,57;-79935,35;0;-10996,26;39429089,74;0;;;;0;0;0;6573265,63;33498610,39;;0;93299933,52;0;943230,96;4776992,1;0;71305,2;274315,94;97336705,4;-60075613,12;0;51895,03;-1298705,31;0;-61426213,46;1239999,09;-342404,62;897594,47;3139035,43;;793879,08;121278,39;3811636,12;0;0;998268,83;998268,83;3422193,2;-2158,92;0;0;0;0;6424108,82;9844143,1;;23159423,7;26925344,76;2545972,26;852114,23;E;724;16
31/12/2021;C0626;1;36473893,4;0;0;1551227,15;-244399,67;0;-23466,98;34701733,56;0;;;;0;0;0;2899297,48;28119504,95;;0;112937481,37;0;649799,42;-3873473,11;0;-4970,03;274716,26;108693895,13;-47857050,63;0;3628,47;-29567556,65;0;-77428235,75;2338253,31;-559875,05;1778378,26;3289236,43;;622613,52;696424,59;3215425,36;0;0;1018473,73;1018473,73;948739,32;-2645,45;0;0;0;0;5189903,61;6135997,48;;19231894,64;25220207,47;4617095,5;4792505,16;E;724;16
31/12/2016;C0628;3;14880,45;0;1,04;1573,42;-366,45;0;342,47;12599,15;0;;;;0;192,17;0;0;862,59;;0;0;0;0;-1508,1;0;-433,32;6,21;-1068,57;0;0;0;0;0;0;0;0;0;1562,21;;18,2;300,62;1279,79;0;0;16,06;16,06;288,03;0;0;0;0;0;182,21;470,24;;12764,22;670,42;0;0;E;276;16
31/12/2016;C0628;1;233318359,97;0;-129320,65;4206335,76;-503606,47;0;35097,7;228443999,39;0;;;;0;0;0;16538013,27;74233631,95;;0;109430673,69;0;1990563,47;2648208,68;0;1171152,65;666693,45;109583859,7;-26185579,45;0;0;137379580,53;0;111194001,08;2252622,59;-140643,2;2111979,39;10374787,31;;1534548,09;1573448,86;10335886,54;0;0;1353696,36;1353696,36;26106211,19;0;0;0;0;0;16514805,61;42621016,8;;27053625,28;57695618,68;3583277,18;2006843,37;E;724;16
31/12/2016;C0628;3;92378,28;0;-1,04;10851,21;-2268,37;0;666,56;78591,1;0;;;;0;0;0;1162;5215,84;;0;0;0;0;-8918,72;0;-3365,08;32,05;-5521,59;0;0;0;0;0;0;0;0;0;9700,33;;108,76;1950,74;7858,35;0;0;95,94;95,94;1083,53;0;0;0;0;0;685,44;1768,97;;79605,27;4053,84;0;0;E;826;16
31/12/2017;C0628;3;110117,94;0;0;14499,15;-4157,12;0;93,79;91367,88;0;;;;0;0;0;1191,6;5382,26;;0;118647,34;0;-23400;-5058,23;0;-5074,23;553,7;142617,04;0;0;0;0;0;0;0;0;0;11481,52;;90,92;6627,3;4945,14;0;0;102,14;102,14;1102;0;0;0;0;0;493,23;1595,23;;-52509,41;4190,66;0;0;E;826;16
31/12/2017;C0628;1;278817028,34;0;159574,7;3982530,37;-1401289,98;0;-128428,15;273721210,84;0;;;;0;0;0;15760514,04;71187674,38;;0;136774745,16;0;2169809,7;143880,57;0;1108461,9;620952,12;134261306,25;-16062470,75;0;0;143469195,88;0;127406725,13;2456052,13;-1741655,76;714396,37;8723018,84;;1324075,8;1381350,8;8665743,84;0;0;1487364,81;1487364,81;24699336,44;0;0;0;0;0;11054781,55;35754117,99;;38190884,42;55427160,34;2272497,38;700843,79;E;724;16
31/12/2017;C0628;3;20062,08;0;0;2629,76;-851,2;0;107,23;16473,89;0;;;;0;0;0;249,5;1126,96;;0;33464,64;0;-6600;-969,17;0;-1031,93;0,02;40127,42;0;0;0;0;0;0;0;0;0;2090,92;;19,27;1424,14;686,05;0;0;21,65;21,65;367,34;0;0;0;0;0;164,41;531,75;;-23766,02;877,46;0;0;E;276;16
31/12/2018;C0628;1;305198802,96;0;3548,48;4498511,31;-2491074,8;0;-73962,93;298286728,26;0;;;;0;0;0;26559,61;54162809,74;;0;124186788,5;0;2073168,25;264808,91;0;-2016133,95;692905,56;125087468,67;-23811209,49;0;0;178154581,79;0;154343372,3;808809,7;765454,35;1574264,05;8979760,93;;1985287,47;2345078,5;8619969,9;0;0;1516512,31;1516512,31;24381119,08;0;0;0;0;0;0,05;24381119,13;;38631532,28;54136250,13;3330230,27;1625529,63;E;724;16
31/12/2018;C0628;3;6782,74;0;0;532,06;-840,45;0;62,86;5347,37;0;;;;0;0;0;0,15;305,39;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160,98;;11,19;354,16;-181,99;0;0;8,55;8,55;122,74;0;0;0;0;0;0;122,74;;5703,46;305,24;0;0;E;250;16
31/12/2018;C0628;3;137832,33;0;-0,11;11306,28;-13610,04;0;1886,32;111029,58;0;;;;0;0;0;2,51;5120,1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3342,49;;187,67;6275,81;-2745,65;0;0;143,36;143,36;1708,38;0;0;0;0;0;0;1708,38;;117043,59;5117,59;0;0;E;826;16
31/12/2018;C0628;3;26261,36;0;-0,02;2143,24;-2670,03;0;345,91;21102,16;0;;;;0;0;0;0,57;1167,61;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635,27;;42,8;1399,07;-721;0;0;32,69;32,69;422,76;0;0;0;0;0;0;422,76;;22535,32;1167,04;0;0;E;276;16
31/12/2019;C0628;3;148543,08;0;-775,59;10071,31;-10073,41;0;612,36;127010,41;0;;;;0;0;0;28,53;4087,08;;0;48325,58;0;0;21060,73;0;3138,12;264,65;66512,84;0;0;0;0;0;0;0;0;0;4484,19;;92,85;7969,26;-3392,22;0;0;1118,38;1118,38;1116,47;0;0;0;0;0;0;1116,47;;65742,02;4058,55;0;0;E;826;16
31/12/2019;C0628;3;42361,05;0;-234,48;2754,95;-2879,72;0;186,37;36305,53;0;;;;0;0;0;7,25;1039,24;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1281,79;;23,61;1771,37;-465,97;0;0;284,38;284,38;349,81;0;0;0;0;0;0;349,81;;37176,55;1031,99;0;0;E;276;16
31/12/2019;C0628;1;291994071,93;0;-55554,69;4640449,82;-2287853,25;0;182513,17;284827701;0;;;;0;0;0;367791,62;52693976,44;;0;128669499,05;0;1316356,08;-5939619,34;0;-312599,08;486270,28;122212392,99;-13821464,84;0;0;154297957,35;0;140476492,51;1574456,16;421185,99;1995642,15;10056041,1;;1197144,78;3041497,48;8211688,4;0;0;14419127,86;14419127,86;23344616,67;0;0;0;0;0;0;23344616,67;;30393154,13;52326184,82;3539411,11;7973,84;E;724;16
31/12/2019;C0628;3;14275,2;0;-82,27;899,77;-972,15;0;65,67;12255,34;0;;;;0;0;0;1,19;170,65;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432,68;;3,88;333,71;102,85;0;0;46,7;46,7;46,37;0;0;0;0;0;0;46,37;;12230,07;169,46;0;0;E;250;16
31/12/2020;C0628;1;116531072,64;0;52545,13;5530314,08;-2158309,08;0;-155553,25;109050547,86;0;;;;0;0;0;466197,3;45870412,05;;0;116076169,55;0;1903264,09;6638552,39;0;189982,87;499752,57;121121227,55;-17152234,36;0;0;-23680933,88;0;-40833168,24;1975775,33;797778,15;2773553,48;10069011,86;;952097,52;3175956,79;7845152,59;0;0;13986933,18;13986933,18;19067525,39;0;0;0;0;0;0;19067525,39;;35036181,13;45404214,75;4274496,53;198051,36;E;724;16
31/12/2020;C0628;3;124338,38;0;684,06;6918,87;-1676,36;0;314,14;116113,07;0;;;;0;0;0;412,28;1857,34;;0;53212,55;0;0;121049,85;0;0;207,05;174469,45;0;0;0;0;0;0;0;0;0;14763,22;;820,27;6003,26;9580,23;0;0;1501,54;1501,54;152,72;0;0;0;0;0;0;152,72;;-67733,53;1445,06;0;0;E;826;16
31/12/2020;C0628;3;23823,89;0;156,08;1204,84;-524,39;0;44,69;22206,05;0;;;;0;0;0;95,71;431,51;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885,12;;181,17;1151,72;1914,57;0;0;330,54;330,54;35,39;0;0;0;0;0;0;35,39;;20357,06;335,8;0;0;E;250;16
31/12/2020;C0628;3;41469,51;0;251,91;2192,78;-752,13;0;90,05;38686,46;0;;;;0;0;0;181,95;820,01;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4977,43;;352,81;2409,15;2921,09;0;0;644,74;644,74;67,93;0;0;0;0;0;0;67,93;;35872,71;638,06;0;0;E;276;16
