TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;MONEDA;delegacion;TipoDec
31/12/2017;C0046;2;20673141;0;0;;;;0;0;0;0;0;0;15090;0;0;0;0;0;15090;92859;0;;;7022002;13728908;0;0;92859;0;0;77769;20750910;13728908;0;E;56;16
31/12/2017;C0046;2;-1216063;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3622;0;;;321113;-1533554;0;0;3622;0;0;3622;-1212441;-1533554;0;E;40;16
31/12/2017;C0046;2;20764673,01;0;42631;;;;0;0;0;0;42631;0;0;0;0;0;0;0;0;16541460;0;;;9303895;28044869,01;0;0;16541460;0;0;16584091;37348764,01;28044869,01;0;E;528;16
31/12/2017;C0046;1;178103701,89;0;0;;;;0;0;0;0;1581987,11;1685412;45118;0;0;0;0;0;1730530;193144;21525313;;;43951460;112671530;1581987,11;0;193144;0;21525313;-21480711,89;156622990;112671530;0;E;724;16
31/12/2017;C0046;2;-201690;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-15797;-185893;0;0;0;0;0;0;-201690;-185893;0;E;100;16
31/12/2017;C0046;2;816532;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;162100;654432;0;0;0;0;0;0;816532;654432;0;E;203;16
31/12/2017;C0046;2;3382956;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;748513;2634443;0;0;0;0;0;0;3382956;2634443;0;E;208;16
31/12/2017;C0046;2;1277644;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;258601;1019043;0;0;0;0;0;0;1277644;1019043;0;E;246;16
31/12/2017;C0046;2;19517153;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;355653;0;;;6830436;13042370;0;0;355653;0;0;355653;19872806;13042370;0;E;276;16
31/12/2017;C0046;2;3094254;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-139;0;;;840744;2253371;0;0;-139;0;0;-139;3094115;2253371;0;E;300;16
31/12/2017;C0046;2;575387;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;411;0;;;68170;507628;0;0;411;0;0;411;575798;507628;0;E;348;16
31/12/2017;C0046;2;2292175;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-1827;0;;;290967;1999381;0;0;-1827;0;0;-1827;2290348;1999381;0;E;372;16
31/12/2017;C0046;2;2805080,01;0;0;;;;0;0;0;0;0;715;10230;0;0;0;0;0;10945;0;0;;;1266120;1528015,01;0;0;0;0;0;-10945;2794135,01;1528015,01;0;E;380;16
31/12/2017;C0046;2;13970446;0;0;;;;0;0;0;0;0;268;0;0;0;0;0;0;268;21599;0;;;4889388;9102389;0;0;21599;0;0;21331;13991777;9102389;0;E;250;16
31/12/2017;C0046;2;791522;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-83;0;;;174295;617144;0;0;-83;0;0;-83;791439;617144;0;E;442;16
31/12/2018;C0046;4;6529811;0;0;;;;0;0;0;0;0;0;-91;0;0;0;0;0;-91;0;0;;;1966868;4563034;0;0;0;0;0;91;6529902;4563034;0;E;36;16
31/12/2018;C0046;2;2733821;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;674106;2059715;0;0;0;0;0;0;2733821;2059715;0;E;578;16
31/12/2018;C0046;2;-1679954;0;0;;;;0;0;0;0;0;0;494;0;0;0;0;0;494;1387;0;;;-111762;-1567299;0;0;1387;0;0;893;-1679061;-1567299;0;E;616;16
31/12/2018;C0046;2;2063300,85;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10612;;;499039;1553649,85;0;0;0;0;10612;-10612;2052688,85;1553649,85;0;E;620;16
31/12/2018;C0046;2;-454185;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-73154;-381031;0;0;0;0;0;0;-454185;-381031;0;E;642;16
31/12/2018;C0046;2;789573;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;212239;577334;0;0;0;0;0;0;789573;577334;0;E;703;16
31/12/2018;C0046;4;2700301;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;411777;2288524;0;0;0;0;0;0;2700301;2288524;0;E;124;16
31/12/2018;C0046;2;8331199;0;0;;;;0;0;0;0;233546;0;50572;0;0;0;0;0;50572;229878;0;;;1652707;7091344;233546;0;229878;0;0;412852;8744051;7091344;0;E;826;16
31/12/2018;C0046;2;20507554,99;0;43978;;;;0;0;0;0;43978;0;1329;0;0;0;0;0;1329;15485279;0;;;9342990;26692492,99;0;0;15485279;0;0;15527928;36035482,99;26692492,99;0;E;528;16
31/12/2018;C0046;2;2168012;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;467865;1700147;0;0;0;0;0;0;2168012;1700147;0;E;208;16
31/12/2018;C0046;2;1813064,98;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;27344;1785720,98;0;0;0;0;0;0;1813064,98;1785720,98;0;E;752;16
31/12/2018;C0046;2;468515;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;;;69150;399448;0;0;83;0;0;83;468598;399448;0;E;442;16
31/12/2018;C0046;2;3662723,99;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1543976;2118747,99;0;0;0;0;0;0;3662723,99;2118747,99;0;E;380;16
31/12/2018;C0046;2;1393121;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1329;0;;;179827;1214623;0;0;1329;0;0;1329;1394450;1214623;0;E;372;16
31/12/2018;C0046;2;1060211;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;423;0;;;77116;983518;0;0;423;0;0;423;1060634;983518;0;E;348;16
31/12/2018;C0046;2;3850133;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8625;0;;;1162135;2696623;0;0;8625;0;0;8625;3858758;2696623;0;E;300;16
31/12/2018;C0046;2;12323771;0;0;;;;0;0;0;0;0;0;1831;0;0;0;0;0;1831;-14389;0;;;4575132;7732419;0;0;-14389;0;0;-16220;12307551;7732419;0;E;276;16
31/12/2018;C0046;2;4234198;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;846653;3387545;0;0;0;0;0;0;4234198;3387545;0;E;246;16
31/12/2018;C0046;4;2972626;0;0;;;;0;0;0;0;0;16919;0;0;0;0;0;0;16919;0;0;;;366227;2589480;0;0;0;0;0;-16919;2955707;2589480;0;E;702;16
31/12/2018;C0046;2;2955174;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;;;576344;2378949;0;0;119;0;0;119;2955293;2378949;0;E;203;16
31/12/2018;C0046;2;-285926;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-28641;-257285;0;0;0;0;0;0;-285926;-257285;0;E;100;16
31/12/2018;C0046;1;211809622,01;0;0;;;;0;0;0;0;606000;1192122;56306;0;0;0;0;0;1248428;196381;2062432;;;56421208;152879935,01;606000;0;196381;0;2062432;-2508479;209301143,01;152879935,01;0;E;724;16
31/12/2018;C0046;2;119642;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;799;0;;;56749;63692;0;0;799;0;0;799;120441;63692;0;E;40;16
31/12/2018;C0046;2;20620258;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;149514;0;;;5465614;15304158;0;0;149514;0;0;149514;20769772;15304158;0;E;250;16
31/12/2018;C0046;4;966353;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;277384;688969;0;0;0;0;0;0;966353;688969;0;E;554;16
31/12/2018;C0046;4;3015981,01;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;0;;;698882;2319112,01;0;0;2013;0;0;2013;3017994,01;2319112,01;0;E;756;16
31/12/2018;C0046;4;301824;0;0;;;;0;0;0;0;0;0;52;0;0;0;0;0;52;55;0;;;269580;32247;0;0;55;0;0;3;301827;32247;0;E;792;16
31/12/2018;C0046;2;25365069,98;0;0;;;;0;0;0;0;0;0;326;0;0;0;0;0;326;36165;0;;;7721665;17679243,98;0;0;36165;0;0;35839;25400908,98;17679243,98;0;E;56;16
31/12/2018;C0046;4;2176474;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;589273;1587201;0;0;0;0;0;0;2176474;1587201;0;E;392;16
31/12/2018;C0046;4;6440932;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;55206;0;;;1020853;5475285;0;0;55206;0;0;55206;6496138;5475285;0;E;344;16
31/12/2019;C0046;4;-167790;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;179762;-347552;0;0;0;0;0;0;-167790;-347552;0;E;554;16
31/12/2019;C0046;2;11724261;0;0;;;;0;0;0;0;0;0;67798;0;0;0;0;0;67798;7267;0;;;3399679;8264051;0;0;7267;0;0;-60531;11663730;8264051;0;E;250;16
31/12/2019;C0046;2;-56726;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-2000;-54726;0;0;0;0;0;0;-56726;-54726;0;E;703;16
31/12/2019;C0046;2;19213436;0;0;;;;0;0;0;0;728713;0;1051;0;0;0;0;0;1051;-5972;0;;;4314877;15620249;728713;0;-5972;0;0;721690;19935126;15620249;0;E;826;16
31/12/2019;C0046;4;3323482;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1005273;2318209;0;0;0;0;0;0;3323482;2318209;0;E;36;16
31/12/2019;C0046;4;-2351925;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-658042;-1693883;0;0;0;0;0;0;-2351925;-1693883;0;E;124;16
31/12/2019;C0046;2;2382700;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;478309;1904391;0;0;0;0;0;0;2382700;1904391;0;E;246;16
31/12/2019;C0046;4;1861288;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;523961;1337327;0;0;0;0;0;0;1861288;1337327;0;E;392;16
31/12/2019;C0046;2;20234299;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;43141;0;;;6007612;14269828;0;0;43141;0;0;43141;20277440;14269828;0;E;56;16
31/12/2019;C0046;4;1222546;0;0;;;;0;0;0;0;0;0;8950;0;0;0;0;0;8950;154799;0;;;136053;1232342;0;0;154799;0;0;145849;1368395;1232342;0;E;702;16
31/12/2019;C0046;4;3282519;0;0;;;;0;0;0;0;0;0;370;0;0;0;0;0;370;1401;0;;;340200;2943350;0;0;1401;0;0;1031;3283550;2943350;0;E;756;16
31/12/2019;C0046;4;-1966281;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-91025;-1875256;0;0;0;0;0;0;-1966281;-1875256;0;E;792;16
31/12/2019;C0046;2;24687869;0;0;;;;0;0;0;0;0;0;715;0;0;0;0;0;715;9166;0;;;9753178;14943142;0;0;9166;0;0;8451;24696320;14943142;0;E;276;16
31/12/2019;C0046;4;5430379;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;119719;0;;;384760;5165338;0;0;119719;0;0;119719;5550098;5165338;0;E;344;16
31/12/2019;C0046;2;5364787;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1177259;4187528;0;0;0;0;0;0;5364787;4187528;0;E;208;16
31/12/2019;C0046;2;-271349;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-26455;-244894;0;0;0;0;0;0;-271349;-244894;0;E;100;16
31/12/2019;C0046;2;505524;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1053;0;;;110198;396379;0;0;1053;0;0;1053;506577;396379;0;E;40;16
31/12/2019;C0046;1;259950674;0;0;;;;203928;0;0;0;1310679;1009279;12329;0;0;0;0;0;1021608;59287;5534424;;;76319360;178445248;1106751;0;59287;0;5534424;-5186066;254764608;178445248;0;E;724;16
31/12/2019;C0046;2;-272389;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-32224;-240165;0;0;0;0;0;0;-272389;-240165;0;E;642;16
31/12/2019;C0046;2;3204927;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16905;0;;;892576;2329256;0;0;16905;0;0;16905;3221832;2329256;0;E;300;16
31/12/2019;C0046;2;68361;0;0;;;;0;0;0;0;0;0;879;0;0;0;0;0;879;119;0;;;43614;23987;0;0;119;0;0;-760;67601;23987;0;E;348;16
31/12/2019;C0046;2;3309743;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;498;0;;;418982;2891259;0;0;498;0;0;498;3310241;2891259;0;E;372;16
31/12/2019;C0046;2;7248020,99;0;0;;;;0;0;0;0;0;0;234;0;0;0;0;0;234;0;0;;;2494180;4753606,99;0;0;0;0;0;-234;7247786,99;4753606,99;0;E;380;16
31/12/2019;C0046;2;630211;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;109281;520930;0;0;0;0;0;0;630211;520930;0;E;442;16
31/12/2019;C0046;2;27676476,99;0;3980;;;;203928;0;0;0;207908;0;-50;0;0;0;0;0;-50;13084655;0;;;9462808;31506281,99;0;0;13084655;0;0;13292613;40969089,99;31506281,99;0;E;528;16
31/12/2019;C0046;2;3435363;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;838272;2597091;0;0;0;0;0;0;3435363;2597091;0;E;578;16
31/12/2019;C0046;2;380541;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;237;0;;;130799;249979;0;0;237;0;0;237;380778;249979;0;E;616;16
31/12/2019;C0046;2;2077903,31;0;0;;;;0;0;0;0;0;-83177,02;0;0;0;0;0;0;-83177,02;-658518,62;658518,62;;;-1141016,66;1985059,75;0;0;-658518,62;0;658518,62;-1233860,22;844043,09;1985059,75;0;E;620;16
31/12/2019;C0046;2;1033095;0;0;;;;0;0;0;0;0;0;178;0;0;0;0;0;178;3;0;;;230036;802884;0;0;3;0;0;-175;1032920;802884;0;E;203;16
31/12/2019;C0046;2;1867135;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;396212;1470923;0;0;0;0;0;0;1867135;1470923;0;E;752;16
31/12/2020;C0046;2;-518808;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-23030;;;-97221;-398557;0;0;0;0;-23030;23030;-495778;-398557;0;E;703;16
31/12/2020;C0046;4;8298619,02;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;79;7461642;;;215387;621669,02;0;0;79;0;7461642;-7461563;837056,02;621669,02;0;E;756;16
31/12/2020;C0046;4;-7320984;0;0;;;;0;0;0;0;0;0;169;0;0;0;0;0;169;0;-13584;;;-489982;-6817587;0;0;0;0;-13584;13415;-7307569;-6817587;0;E;702;16
31/12/2020;C0046;4;1842082;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2243;;;360428;1483897;0;0;0;0;-2243;2243;1844325;1483897;0;E;554;16
31/12/2020;C0046;4;1358748;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;429800;928948;0;0;0;0;0;0;1358748;928948;0;E;392;16
31/12/2020;C0046;4;-862604;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-40279;;;690551;-1512876;0;0;0;0;-40279;40279;-822325;-1512876;0;E;344;16
31/12/2020;C0046;4;-905310;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56082;;;-280717;-680675;0;0;0;0;56082;-56082;-961392;-680675;0;E;124;16
31/12/2020;C0046;4;9473836;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-706;;;2996755;6477787;0;0;0;0;-706;706;9474542;6477787;0;E;36;16
31/12/2020;C0046;4;-1138749;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2372;;;-381463;-759658;0;0;0;0;2372;-2372;-1141121;-759658;0;E;792;16
31/12/2020;C0046;2;3146225,02;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;757837;;;845306;1543082,02;0;0;0;0;757837;-757837;2388388,02;1543082,02;0;E;752;16
31/12/2020;C0046;2;2753333,98;0;0;;;;0;0;0;0;0;0;-42;0;0;0;0;0;-42;0;-87534;;;763099;2077810,98;0;0;0;0;-87534;87576;2840909,98;2077810,98;0;E;578;16
31/12/2020;C0046;2;-850508;0;0;;;;0;0;0;0;0;0;-410;0;0;0;0;0;-410;122;-54863;;;16037;-811150;0;0;122;0;-54863;55395;-795113;-811150;0;E;348;16
31/12/2020;C0046;2;-890660;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-13023;;;-126222;-751415;0;0;0;0;-13023;13023;-877637;-751415;0;E;642;16
31/12/2020;C0046;2;-795365,42;0;0;;;;0;0;0;0;0;-151837,09;0;0;0;0;0;0;-151837,09;-529515,91;529515,91;;;2355865,16;-4058425,31;0;0;-529515,91;0;529515,91;-907194,73;-1702560,15;-4058425,31;0;E;620;16
31/12/2020;C0046;2;1584285;0;0;;;;0;0;0;0;0;0;280;0;0;0;0;0;280;2174;-153800;;;800775;939204;0;0;2174;0;-153800;155694;1739979;939204;0;E;616;16
31/12/2020;C0046;2;-12693109,98;0;0;;;;0;0;0;0;0;0;1440;0;0;0;0;0;1440;14473444;-4792772;;;2515416;4056250,02;0;0;14473444;0;-4792772;19264776;6571666,02;4056250,02;0;E;528;16
31/12/2020;C0046;2;-789834,01;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1225795;;;801640;-365679,01;0;0;0;0;-1225795;1225795;435960,99;-365679,01;0;E;380;16
31/12/2020;C0046;2;3492865;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-1176;-75864;;;448939;3118614;0;0;-1176;0;-75864;74688;3567553;3118614;0;E;372;16
31/12/2020;C0046;2;-12435123;0;0;;;;0;0;0;0;959866;1;80590;0;0;0;0;0;80591;-13893;-726751;;;-119398;-10723592;959866;0;-13893;0;-726751;1592133;-10842990;-10723592;0;E;826;16
31/12/2020;C0046;2;-5474233;0;0;;;;0;0;0;0;0;0;6047;0;0;0;0;0;6047;6576;-982447;;;-1543602;-2947655;0;0;6576;0;-982447;982976;-4491257;-2947655;0;E;276;16
31/12/2020;C0046;1;124536576;0;0;;;;250236;0;0;0;8115297;4022855;90207;0;0;0;0;0;4113062;0;9780041;;;31987310;86771460;7865061;0;0;0;9780041;-5777806;118758770;86771460;0;E;724;16
31/12/2020;C0046;2;803370;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3789;-28748;;;460005;375902;0;0;3789;0;-28748;32537;835907;375902;0;E;442;16
31/12/2020;C0046;2;-1271560;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-81765;;;3722;-1193517;0;0;0;0;-81765;81765;-1189795;-1193517;0;E;40;16
31/12/2020;C0046;2;11559055;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;40930;-537932;;;3201403;8936514;0;0;40930;0;-537932;578862;12137917;8936514;0;E;56;16
31/12/2016;C0007;1;165890,01;0;0;;;;0;0;0;0;0;0;0;0;40000;0;0;0;40000;0;0;;;-10000;135890,01;0;0;0;0;0;-40000;125890,01;135890,01;0;E;724;16
31/12/2017;C0007;1;71758;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15862;;;23750;32146;0;0;0;0;15862;-15862;55896;32146;0;E;724;16
31/12/2018;C0007;1;327361,26;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130422,49;;;-147;197085,77;0;0;0;0;130422,49;-130422,49;196938,77;197085,77;0;E;724;16
31/12/2019;C0007;1;462521,43;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234455,34;;;4296,5;223769,59;0;0;0;0;234455,34;-234455,34;228066,09;223769,59;0;E;724;16
31/12/2020;C0007;1;460516,77;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349512,23;;;44016,95;66987,59;0;0;0;0;349512,23;-349512,23;111004,54;66987,59;0;E;724;16
31/12/2021;C0007;1;-81658,5;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223066,96;;;18251,8;-322977,26;0;0;0;0;223066,96;-223066,96;-304725,46;-322977,26;0;E;724;16
31/12/2016;C0012;1;749670;0;0;;;;0;0;0;4532,41;580962,67;192449,8;0;0;0;25302,35;0;952,63;218704,78;12400,7;29670,9;;;548972,9;1304721,93;576430,26;0;12400,7;0;29670,9;344987,69;1094657,69;545684,79;759037,14;E;724;16
31/12/2017;C0012;1;2714534,66;0;0;;;;0;0;0;313195,9;788283,72;220758,59;0;0;0;296609,69;0;6861,56;524229,84;37862,08;31235,54;;;772458,5;2578902,21;475087,82;0;37862,08;0;31235,54;270680,42;2985215,08;2212756,58;366145,63;E;724;16
31/12/2018;C0012;1;1562663,33;0;0;;;;0;0;0;363052,6;705469,8;142421,77;0;0;0;98116,77;0;0;240538,54;29733,79;78539,98;;;468912,25;1491769,29;342417,2;0;29733,79;0;78539,98;416125,07;1978788,4;1509876,15;-18106,86;E;724;16
31/12/2019;C0012;1;1199385,62;0;0;;;;0;0;0;0;455478,57;162656,29;0;0;0;263787,92;0;0;426444,21;9672,63;37805,53;;;351860,54;939267,83;455478,57;0;9672,63;0;37805,53;901,46;1200287,08;848426,54;90841,29;E;724;16
31/12/2020;C0012;1;354920,32;0;0;;;;0;0;0;0;468304,11;175755,23;0;0;0;120918,31;0;1,34;296674,88;29916,39;28678,92;;;144314,02;364728,16;468304,11;0;29916,39;0;28678,92;172866,7;527787,02;383473;-18744,84;E;724;16
31/12/2020;C0046;2;-547913;0;0;;;;0;0;0;0;0;0;2401;0;0;0;0;0;2401;0;-6452;;;-54150;-489712;0;0;0;0;-6452;4051;-543862;-489712;0;E;100;16
31/12/2020;C0046;2;2463382;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-2438;-119444;;;489384;2091004;0;0;-2438;0;-119444;117006;2580388;2091004;0;E;300;16
31/12/2020;C0046;2;-466830;0;0;;;;0;0;0;0;0;0;-268;0;0;0;0;0;-268;0;-45402;;;-79031;-342129;0;0;0;0;-45402;45670;-421160;-342129;0;E;203;16
31/12/2020;C0046;2;-3772944,99;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-271542;;;-775105;-2726297,99;0;0;0;0;-271542;271542;-3501402,99;-2726297,99;0;E;208;16
31/12/2020;C0046;2;3080573,01;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-103785;;;640891;2543467,01;0;0;0;0;-103785;103785;3184358,01;2543467,01;0;E;246;16
31/12/2020;C0046;2;14082263;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-69984;-702919;;;4141821;10573377;0;0;-69984;0;-702919;632935;14715198;10573377;0;E;250;16
31/12/2021;C0046;4;2528808;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-157361;;;698851;1987318;0;0;0;0;-157361;157361;2686169;1987318;0;E;124;16
31/12/2021;C0046;4;10262469;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;5363835;;;975776;3922818;0;0;-40;0;5363835;-5363875;4898594;3922818;0;E;756;16
31/12/2021;C0046;4;1784241;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-74471;;;442409;1416303;0;0;0;0;-74471;74471;1858712;1416303;0;E;554;16
31/12/2021;C0046;4;3259117;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99030;;;-8503;3366650;0;0;0;0;-99030;99030;3358147;3366650;0;E;792;16
31/12/2021;C0046;4;2223640;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-252003;;;723365;1752278;0;0;0;0;-252003;252003;2475643;1752278;0;E;392;16
31/12/2021;C0046;4;14943020;0;0;;;;0;0;0;0;2132554;0;11427;0;0;0;0;0;11427;-1393;-966067;;;9764428;8264393;2132554;0;-1393;0;-966067;3085801;18028821;8264393;0;E;826;16
31/12/2021;C0046;2;-354945;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-31956;;;-32612;-290377;0;0;0;0;-31956;31956;-322989;-290377;0;E;100;16
31/12/2021;C0046;2;14800382;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;117544;-2996510;;;4829413;13085023;0;0;117544;0;-2996510;3114054;17914436;13085023;0;E;56;16
31/12/2021;C0046;2;2085112;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-258183;;;237949;2105346;0;0;0;0;-258183;258183;2343295;2105346;0;E;40;16
31/12/2021;C0046;1;192277983,04;0;0;;;;0;0;0;0;2997853;751802;240702;0;0;0;0;0;992504;-203188;-2998088;;;64710024;132368208,04;2997853;0;-203188;0;-2998088;4800249;197078232,04;132368208,04;0;E;724;16
31/12/2021;C0046;2;942074;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-124041;;;219262;846853;0;0;0;0;-124041;124041;1066115;846853;0;E;703;16
31/12/2021;C0046;2;4791168;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-1241;49806;;;985105;3755016;0;0;-1241;0;49806;-51047;4740121;3755016;0;E;752;16
31/12/2021;C0046;4;18643753;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-615520;;;5834385;13424888;0;0;0;0;-615520;615520;19259273;13424888;0;E;36;16
31/12/2021;C0046;2;-537185;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-45825;;;-64303;-427057;0;0;0;0;-45825;45825;-491360;-427057;0;E;642;16
31/12/2021;C0046;2;4104948;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-3089;-555712;;;1047684;3609887;0;0;-3089;0;-555712;552623;4657571;3609887;0;E;300;16
31/12/2021;C0046;2;1138647;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;-952;-69942;;;343910;863727;0;0;-952;0;-69942;68990;1207637;863727;0;E;442;16
31/12/2021;C0046;2;-3110800;0;0;;;;0;0;0;0;0;0;140380;0;0;0;0;0;140380;19964593;-3923314;;;5199548;15437179;0;0;19964593;0;-3923314;23747527;20636727;15437179;0;E;528;16
31/12/2021;C0046;2;2946374;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-326912;;;801712;2471574;0;0;0;0;-326912;326912;3273286;2471574;0;E;578;16
31/12/2021;C0046;4;-1522519;0;0;;;;0;0;0;0;0;0;51657;0;0;0;0;0;51657;48661;-305834;;;0;-1219681;0;0;48661;0;-305834;302838;-1219681;-1219681;0;E;702;16
31/12/2021;C0046;2;4131583;0;0;;;;0;0;0;0;0;0;741;0;0;0;0;0;741;5468;-9463;;;1013860;3131913;0;0;5468;0;-9463;14190;4145773;3131913;0;E;616;16
31/12/2021;C0046;4;-10476153;0;0;;;;0;0;0;0;0;0;54;0;0;0;0;0;54;0;-953866;;;310426;-9832767;0;0;0;0;-953866;953812;-9522341;-9832767;0;E;344;16
31/12/2021;C0046;2;6428293,52;0;0;;;;0;0;0;0;0;-36878,48;0;0;0;0;0;0;-36878,48;-567643,89;567643,89;;;-3336084,24;8665968,46;0;0;-567643,89;0;567643,89;-1098409,3;5329884,22;8665968,46;0;E;620;16
