TRIMESTRE;CLAVE;RAMO;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;MONEDA;delegacion;TipoDec
31/12/2016;C0046;99;4;14090801;0;185;13638507;-1940093;0;-1891748;404134;0;;;;0;0;0;0;194932;0;11737293;0;11137730;3450198;0;3407529;0;642232;0;0;0;0;1381388;2846992;3466855;761525;;0;0;0;0;0;0;0;0;0;0;0;0;0;-804691;194932;E;76;16
31/12/2016;C0046;99;2;8103365;0;-2690;5990490;-46956;0;-112048;2175277;0;;;;0;0;0;0;97324;867;3104341;0;2250599;-26732;0;-24898;165280;1017188;0;0;89947;89947;521134;2314239;2595221;240152;;0;0;0;0;0;30199;0;0;0;0;0;0;30199;895982;97324;E;348;16
31/12/2016;C0046;99;4;35041454;221866;-796;25898284;615377;-74224;471035;9434358;0;;;;0;0;0;0;914022;2746865;26790638;0;19628449;-11449661;0;-8524683;1357195;5594406;0;0;-73339;-73339;4315687;8526313;9893548;2948452;;0;0;0;0;0;1348;0;0;0;0;0;0;1348;4624378;914022;E;36;16
31/12/2016;C0046;99;2;104099162;-12312;4284;76801424;-76497;5236;-2585328;29803777;0;;;;0;0;0;0;2282354,99;397312;51150358;-7;37634990;-1069579;-252577;-1442621;1979427;15615253;0;0;3465728;3465728;13305936;21341212;33081160;1565988;;0;0;0;0;0;-581875,99;0;0;0;0;0;0;-581875,99;12418350,98;2282354,99;E;826;16
31/12/2016;C0046;99;2;10316832;0;4638;7596406;-254194;0;-278635;2749505;0;;;;0;0;0;0;139779;60638;1863242;0;1349697;1462150;0;1037156;90352;1028891;0;0;126314;126314;1312577;1982719;3324658;-29362;;0;0;0;0;0;0;0;0;0;0;0;0;0;1824079;139779;E;372;16
31/12/2016;C0046;99;2;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;703;16
31/12/2016;C0046;99;2;99924595;14729694;1586;85127954;-2176196;-155693;1102672;26093360;34692,99;;;;0;0;0;0;9781638,98;937087;40532936;2510595;31727727;-2730870;-86907;-1948256;2690723;13137006;0;0;-3720118;-3720118;18409058;37259775;15782505;39886328;;0;0;0;0;0;13971560,99;40634,99;0;0;440988,99;0;0;14453184,97;-26944314,99;9746945,99;E;528;16
31/12/2016;C0046;99;2;15158437;0;-1953;11250431;-96918;0;-26169;3835304;0;;;;0;0;0;0;210942;1233;12876726;0;9343828;572473;0;383741;287903;4009533;0;0;-54047;-54047;1594170;3897342;4524097;967415;;0;0;0;0;0;283164;0;0;0;0;0;0;283164;-1158586;210942;E;616;16
31/12/2016;C0046;99;2;14338049;0;-1425;10598046;1045417;0;843395;3940600;0;;;;0;0;0;0;199610,99;171239;3789593;0;2779417;4230019;0;3088262;245515;2397448;0;0;119480;119480;291281;4231118;4716138;-193739;;0;0;0;0;0;20624,99;0;0;0;0;0;0;20624,99;1967636;199610,99;E;578;16
31/12/2016;C0046;99;4;2932268;0;4678;2155152;-12069;0;-25846;795571;0;;;;0;0;0;0;101274;187898;925046;0;673676;39907;0;52221;84181;323237;0;0;24837;24837;414302;539992;986426;-32132;;0;0;0;0;0;-27092;0;0;0;0;0;0;-27092;795893;101274;E;554;16
31/12/2016;C0046;99;4;10690959;213239;-89902;8125163;731713;-38458;698840;2683548;0;;;;0;0;0;0;93612;347982;15292522;0;11088986;7566047;11268;5483418;220913;6518346;0;0;-273684;-273684;1654060;2738907;3025283;1367684;;0;0;0;0;0;9238;0;0;0;0;0;0;9238;-4496442;93612;E;702;16
31/12/2016;C0046;99;4;-197041;0;79;-123883;-67762;0;-55059;-85782;0;;;;0;0;0;0;-2196;-7944;-70129;0;-40814;-4635;0;-2699;-7495;-38746;0;0;2223;2223;-38736;-96701;-73509;-61928;;0;0;0;0;0;907;0;0;0;0;0;0;907;1622;-2196;E;124;16
31/12/2016;C0046;99;2;107242019;21686;-7536;78542205;-4122265;33394;-3745258;28370351;0;;;;0;0;0;0;2055699,99;1350;35936849;1027698;26232902;-6931303;-1483270;-4572653;2756780;9646505;0;0;1022159;1022159;14457431;24255859;33231375;5481915;;0;0;0;0;0;959751,99;13218,99;0;0;0;0;0;972970,98;13303851,01;2055699,99;E;380;16
31/12/2016;C0046;99;2;19113158;0;220;14236989;-897220;0;-625357;4604526;0;;;;0;0;0;0;254477,99;46384;7080411;0;5109445;1144802;0;820122;452046;2747692;0;0;46508;46508;1151509;7059731;5444148;2767092;;0;0;0;0;0;32044,99;0;0;0;0;0;0;32044,99;-687949;254477,99;E;752;16
31/12/2017;C0046;99;2;10517226;0;-632;7731930;-24157;0;-234144;2994651;0;;;;0;0;0;0;46055;60927;2861112;0;2075178;-1523434;0;-1097793;0;360293;0;0;325650;325650;1314190;2182321;3416127;80384;;0;0;0;0;0;43131;0;0;0;0;0;0;43131;2292175;46055;E;372;16
31/12/2017;C0046;99;2;15563962;0;1240;11558453;-542468;0;-193504;3657785;0;;;;0;0;0;0;78997,99;114985;6259172;0;4623548;-1754457;0;-1318435;0;1199602;0;0;-172775;-172775;311744;4181027;4485387;7384;;0;0;0;0;0;-2009419,99;0;0;0;0;0;0;-2009419,99;4826976,98;78997,99;E;578;16
31/12/2017;C0046;99;1;1299559537;76544462;2316444;899791541;-28904695;-1757816;-19786740;467753131;415697,99;;;;0;28000;0;0;15657959,98;55749849;533017269;34644666;398857733;-1708359;-6484918;-27791687;36699040,6;225101652,6;0;0;7046696;7046696;160012154,2;310322975,6;349312894;121022235,8;;0;0;0;1309268;1309268;5199584,71;268733,99;0;0;1109066,99;0;0;6577385,69;178103701,89;15214261,99;E;724;16
31/12/2017;C0046;99;2;13297921;0;3575;9857619;-3195;0;-371186;3811868;0;;;;0;0;0;0;56192;0;9068097;0;6586395;-69915;0;-122540;0;2534327;0;0;495637;495637;1108711;4409847;3504022;2014536;;0;0;0;0;0;39623;0;0;0;0;0;0;39623;-1216063;56192;E;40;16
31/12/2017;C0046;99;2;76751385;0;102428;36927808;-5979758;0;599169;33347078;0;;;;0;0;0;0;681052,99;1092550;19333195;0;16204229;-4153448;0;-286199;0;-738283;0;0;-102069;-102069;5919478;23972829;14893368;14998939;;0;0;0;0;0;288952,99;0;0;0;0;0;0;288952,99;20673141;681052,99;E;56;16
31/12/2017;C0046;99;2;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201488;0;201488;;0;0;0;0;0;202;0;0;0;0;0;0;202;-201690;0;E;100;16
31/12/2017;C0046;99;2;11215217;0;2959;8264697;18363;0;-24494;2996336;0;;;;0;0;0;0;40927;531;6803493;0;4975316;-1093701;0;-771731;0;1506207;0;0;55307;55307;646439;2986886;3094498;538827;;0;0;0;0;0;120921;0;0;0;0;0;0;120921;816532;40927;E;203;16
31/12/2017;C0046;99;2;40556166;83088;-3471;29567517;-3303567;0;-2297144;10061843;0;;;;0;0;0;0;187438,99;577749;15903899;0;11518121;420917;0;223969;0;4582726;0;0;110238;110238;444975;13637603;11429803;2652775;;0;0;0;0;0;98335,99;0;0;0;0;0;0;98335,99;3382956;187438,99;E;208;16
31/12/2017;C0046;99;2;15405009;0;-1317;11424266;137456;0;78073;4038809;0;;;;0;0;0;0;63402,99;1324378;6983311;0;5101042;2067445;0;1459257;0;2490457;0;0;40762;40762;782009;5116909;4320002;1578916;;0;0;0;0;0;38810,99;0;0;0;0;0;0;38810,99;1277644;63402,99;E;246;16
31/12/2017;C0046;99;2;125841037;459421;-14012;93393936;-745739;0;-2664660;34811431;0;;;;0;0;0;0;602102,99;4582399;39298885;539579;29171453;-4611118;0;-4465678;0;10521571;0;0;3119314;3119314;14359043;37060098;39618267;11800874;;0;0;0;0;0;583727,99;0;0;0;0;0;0;583727,99;13970446;602102,99;E;250;16
31/12/2017;C0046;99;2;169832417;350000;16898;124968815;-1209668;0;-1283551;45304383;0;;;;0;0;0;0;1411469,99;81088;66993916;26714;51062742;-831274;298;-2011498;0;17138410;0;0;1485660;1485660;14959910;50447578;57582650;7824838;;0;0;0;0;0;830879,99;0;0;0;0;0;0;830879,99;19517153;1411469,99;E;276;16
31/12/2017;C0046;99;2;16540391;0;-7356;12157455;-75706;0;-312998;4612872;0;;;;0;0;0;0;86832;932563;12526635;0;9087999;-6016908;0;-4386216;0;1807944;0;0;354931;354931;1799628;3646492;5072606;373514;;0;0;0;0;0;1624;0;0;0;0;0;0;1624;3094254;86832;E;300;16
31/12/2017;C0046;99;2;9207463;0;-4310;6771415;19579;0;33590;2417727;0;;;;0;0;0;0;39397;205;5078347;0;3679836;-1195755;0;-908243;0;1110999;0;0;-8321;-8321;698749;2746165;2800323;644591;;0;0;0;0;0;134673;0;0;0;0;0;0;134673;575387;39397;E;348;16
31/12/2017;C0046;99;2;3009049;0;-2935;1883895;-146905;0;-49102;1024416;0;;;;0;0;0;0;16764;31144;1848745;0;1271991;-1427132;0;-943031;0;92653;0;0;76761;76761;95235;928558;905890;117903;;0;0;0;0;0;-6515;0;0;0;0;0;0;-6515;791522;16764;E;442;16
31/12/2017;C0046;99;2;101554411;19188134;828;90869131;-429347;-597861;-875384;29722418;0;;;;0;0;0;0;1323822,99;968448;40680323;20612106;45497378;1933667;1082813;2655453;0;16156078;0;0;321286;321286;13088633;35264234;54961084;-6608217;;0;0;0;0;0;1340233,99;40634,99;0;0;0;0;0;1380868,98;20764673,01;1323822,99;E;528;16
31/12/2017;C0046;99;2;100825833;-61708;-9570;74336316;-2184075;0;-805897;25040061;0;;;;0;0;0;0;1200887,99;263847;39748717;0;30523529;-2676270;0;-2965313;0;9514231;0;0;-578988;-578988;13186946;22920837;32036065;4071718;;0;0;0;0;0;118800,99;0;0;0;0;0;0;118800,99;13379034;1200887,99;E;826;16
31/12/2017;C0046;99;4;26884718;0;676;21276763;-93220;0;-233687;5749098;0;;;;0;0;0;0;8598,99;534;-564177;0;359168;3336339;0;1617962;0;795032;0;0;244173;244173;2796096;6103704;8769382;130418;;0;0;0;0;0;-473694,99;0;0;0;0;0;0;-473694,99;5062302,98;8598,99;E;756;16
31/12/2017;C0046;99;4;14126325;10679295;76957;19280125;67525;-46006;-404300;6028271;0;;;;0;0;0;0;138722;919530;7758738;1027360;6471122;2185417;1660133;2774538;0;3385988;0;0;130210;130210;2150593;6734912;4968756;3916749;;0;0;0;0;0;-32540;0;0;0;0;0;0;-32540;-313884;138722;E;702;16
31/12/2017;C0046;99;4;3416272;0;639;2492245;-111993;0;-71123;883796;0;;;;0;0;0;0;128568;277520;482301;0;354357;-120538;0;-79990;0;87396;0;0;13025;13025;512655;711058;1093039;130674;;0;0;0;0;0;1974;0;0;0;0;0;0;1974;1056815;128568;E;554;16
31/12/2017;C0046;99;4;7005364;2819498;0;7167777;102583;-167222;-37357;2629803;0;;;;0;0;0;0;852;0;125146;10251;93094;45752;-185794;-98976;0;1237;0;0;72242;72242;903278;2585315;2482617;1005976;;0;0;0;0;0;23300;0;0;0;0;0;0;23300;1527900;852;E;392;16
31/12/2017;C0046;99;4;9637878;37283504;60018;34934253;-46229;99553;-409505;12509976;0;;;;0;0;0;0;55364;1788955;3215346;8052439;8270358;-1060763;-5261629;-4619428;83906;1378369;0;0;74843;74843;1707395;11711109;8427160;4991344;;0;0;0;0;0;-117197;0;0;0;0;0;0;-117197;8026936;55364;E;344;16
31/12/2017;C0046;99;2;106948653;47066;104342;77796805;-2027230;-5968;-1442287;28712345;0;;;;0;0;0;0;630908,99;1350;55877598;139363;42401962;-5999674;-122265;-7995936;0;15488996;0;0;283052;283052;15242955;28348388;33331167;10260176;;0;0;0;0;0;424580,99;82718,99;0;0;0;0;0;507299,98;2805080,01;630908,99;E;380;16
31/12/2017;C0046;99;4;38734310;196139;-12038;28301079;-1266094;-7705;-668991;10012524;0;;;;0;0;0;0;876423;3185019;16186884;0;11764634;725808;0;399924;0;4748134;0;0;92078;92078;4727483;10435446;11512371;3650558;;0;0;0;0;0;54750;0;0;0;0;0;0;54750;5528446;876423;E;36;16
31/12/2017;C0046;99;4;10901413;0;-35054;7992340;-88400;0;-68359;2853978;0;;;;0;0;0;0;688820;-2487;6472530;0;4705663;1864560;0;1360919;0;2270508;0;0;72708;72708;1242999;3674287;2975417;1941869;;0;0;0;0;0;-452063;0;0;0;0;0;0;-452063;-292711;688820;E;792;16
31/12/2017;C0046;99;2;20606436;0;-1629;15365644;-1197737;0;-882622;4924048;0;;;;0;0;0;0;84024,99;44111;8767638;0;6275313;1338365;0;981340;0;2849350;0;0;70314;70314;1316404;6922997;5509787;2729614;;0;0;0;0;0;-14198,99;0;0;0;0;0;0;-14198,99;-582895,02;84024,99;E;752;16
31/12/2017;C0046;99;2;3935674;0;-2264;2903466;-24;0;17135;1012785;0;;;;0;0;0;0;16688;250;1621014;0;1171383;192685;0;133450;0;508866;0;0;-23185;-23185;169809;1163651;1202677;130783;;0;0;0;0;0;11590;0;0;0;0;0;0;11590;401669;16688;E;703;16
31/12/2017;C0046;99;2;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254170;0;254170;;0;0;0;0;0;1964;0;0;0;0;0;0;1964;-256134;0;E;642;16
31/12/2017;C0046;99;2;17424005,7;0;0;7296909,92;-266428,77;0;-137058,98;9997725,99;0;;;;0;0;0;0;0;1593659,47;8762644,14;0;0;0;0;3705720,2;0;5056923,94;0;0;16610,96;16610,96;2979391,56;3632641,41;2870750,62;3741282,35;;0;0;0;0;0;13502,78;0;0;0;0;0;0;13502,78;2763065,43;0;E;620;16
31/12/2017;C0046;99;2;17017386;0;-20606;12634673;-39585;0;-311963;4634485;0;;;;0;0;0;0;53205;919;17054571;0;12364446;2271255;0;1615645;0;5345735;0;0;384030;384030;1861662;4645028;5034766;1471924;;0;0;0;0;0;418538;0;0;0;0;0;0;418538;-2931618;53205;E;616;16
31/12/2017;C0046;99;4;9575220;0;14280;6260114;122786;0;125453;3326719;0;;;;0;0;0;0;96444;234814;1457602;0;847713;3991281;0;2408260;0;2192910;0;0;12147;12147;1275052;3546429;2375241;2446240;;0;0;0;0;0;140892;0;0;0;0;0;0;140892;-1134212;96444;E;124;16
31/12/2018;C0046;99;1;1371131282;73566364;-148040;910163064;-36724078;-45288;-16425284;514042460;519783,99;;;;0;0;0;0;18666018,98;56904473;549645351;31756924;372098076;35101379;485741;21058915;37140351,95;260972755,95;0;0;11258583;11258583;162216161,23;329341281,54;391374186;100183256,77;;0;0;0;1353491,27;1353491,27;4007205,99;28036,99;0;0;0;0;0;4035242,98;211809622,01;18146234,99;E;724;16
31/12/2018;C0046;99;2;17539049;0;-24019;12416795;19436;0;-510761;5628432;0;;;;20802;0;0;0;125939;955397;4759165;0;3405048;1245127;0;760640;0;1838604;0;0;777454;777454;0;3747387;3527838;219549;;0;0;0;0;0;24028;0;0;0;0;0;0;24028;3850133;105137;E;300;16
31/12/2018;C0046;99;2;112844546;0;6598;79567659;-2330837;0;-127069;31079717;0;;;;610248;0;0;0;2002266,99;224550;51716263;0;37013080;6107313;0;3628373;0;17182123;0;0;54057;54057;0;24313457;16759337;7554120;;0;0;0;0;0;185034,99;0;0;0;0;0;0;185034,99;8331199;1392018,99;E;826;16
31/12/2018;C0046;99;2;77161861;0;9670;38157723;-2327477;0;-451938;37138269;0;;;;-306939;0;0;0;434306,99;1438009;18375780;0;11174189;2360254;0;7367701;0;2194144;0;0;-561984;-561984;0;23619959;11349684;12270275;;0;0;0;0;0;-256919,99;0;0;0;0;0;0;-256919,99;25365069,98;741245,99;E;56;16
31/12/2018;C0046;99;4;9388328;0;27476;6559722;-739769;0;-673590;2789903;0;;;;0;0;0;0;524661;-1442;5320607;0;3872629;1808034;0;1223459;0;2032553;0;0;440103;440103;0;3644901;1989071;1655830;;0;0;0;0;0;-1117188;0;0;0;0;0;0;-1117188;301824;524661;E;792;16
31/12/2018;C0046;99;2;4116998;0;3831;2923678;-1234;0;-59929;1255846;0;;;;5880;0;0;0;26305;250;822754;0;591381;-110166;0;-135299;0;256506;0;0;73103;73103;0;1382569;1227351;155218;;0;0;0;0;0;8001;0;0;0;0;0;0;8001;789573;20425;E;703;16
31/12/2018;C0046;99;2;435334;0;-1104;306582;-25310;0;-24806;127144;0;;;;6937;0;0;0;9008;0;756;0;529;130164;0;89141;0;41250;0;0;11848;11848;0;634453;104151;530302;;0;0;0;0;0;6937;0;0;0;0;0;0;6937;-454185;2071;E;642;16
31/12/2018;C0046;99;2;18079864,49;0;-55885,89;7240559,8;-347418,95;0;33944,58;10402055,27;-17114,35;;;;0;0;0;0;-17114,35;1745280,25;10334527,16;0;4353555,88;-1043464,56;0;-620371,29;0;5557878,01;0;0;28773,14;28773,14;2973829,86;4522227,24;3040516,64;4455540,46;;0;0;0;24728,71;24728,71;0;0;0;0;0;0;0;0;2063300,85;0;E;620;16
31/12/2018;C0046;99;2;20000386;0;8874;14260088;-33664;0;-120482;5835990;0;;;;-172;0;0;0;118150;-419;14924165;0;10732518;4765910;0;3049799;0;5907758;0;0;200559;200559;0;5222119;3818423;1403696;;0;0;0;0;0;121662;0;0;0;0;0;0;121662;-1679954;118322;E;616;16
31/12/2018;C0046;99;2;15388713;0;-896;11000834;-189245;0;66002;4131736;0;;;;34994;0;0;0;139762,99;74241;4682376;0;3372406;-124413;0;-266640;0;1452197;0;0;-22902;-22902;0;4150172;4010215;139957;;0;0;0;0;0;42666,99;0;0;0;0;0;0;42666,99;2733821;104768,99;E;578;16
31/12/2018;C0046;99;2;109244432;18028423;0;91369293;-518407;545196;-1016615;36946966;0;;;;-1202768;0;0;0;-198369,01;1087824;43814851;17275717;44872456;-3438811;-5998319;-8080343;0;14861325;0;0;2943385;2943385;0;38079640;37573573;506067;;0;0;0;0;0;-1020956,99;39045,99;0;0;0;0;0;-981911;20507554,99;1004398,99;E;528;16
31/12/2018;C0046;99;2;3236639;0;-3587;1958823;-149484;0;-26938;1151683;0;;;;285;0;0;0;22060;46462;4564520;0;3512215;-2961669;0;-2378108;0;468744;0;0;25602;25602;0;972481;715430;257051;;0;0;0;0;0;293;0;0;0;0;0;0;293;468515;21775;E;442;16
31/12/2018;C0046;99;2;113699303;-1008;-51568;80130347;-1590471;21542;-971992;32919443;0;;;;17878;0;0;0;790065,99;725;50992636;210978;36378323;8354170;-434988;4336440;0;18408033;0;0;677899;677899;0;27033384;16710176;10323208;;0;0;0;0;0;670338,99;-31968,99;0;0;0;0;0;638370;3662723,99;772187,99;E;380;16
31/12/2018;C0046;99;2;22506922;0;-3243;16245969;-1207591;0;-730734;5780853;0;;;;-161803;0;0;0;-55781,01;59482;5971685;0;4222948;2151957;0;1485653;0;2415041;0;0;78339;78339;0;6547509;4950242;1597267;;0;0;0;0;0;-119157,99;0;0;0;0;0;0;-119157,99;1813064,98;106021,99;E;752;16
31/12/2018;C0046;99;2;10539455;0;-3711;7443816;23420;0;-107532;3222880;0;;;;72049;0;0;0;124862;233;4273571;0;3073344;1120853;0;703724;0;1617356;0;0;189781;189781;0;2987954;2584147;403807;;0;0;0;0;0;76820;0;0;0;0;0;0;76820;1060211;52813;E;348;16
31/12/2019;C0002;99;1;31671902,96;0;276993,51;222152,05;2264;0;1139,75;31727868,67;0;;;;0;0;0;55989,53;1196629,78;92389,94;14944496,74;0;15191,57;-398598,52;0;-5881,41;559261,36;15095849,42;3443196,85;0;0;0;5685137,65;3914470,26;15475,94;9584131,97;;2023081,41;0;0;940630,68;2963712,09;120624,08;0;16980,03;0;0;0;28548,87;166152,98;1763845,08;1140640,25;E;724;16
31/12/2020;C0002;99;1;31928392,88;0;-80359,06;196567,71;2432,05;0;1470,95;31652427,21;0;;;;0;0;0;310007,71;1503672,91;11722,11;15549357,44;0;12817,48;-294658,88;0;-2810,43;545694,37;15790385,88;3618578,59;0;0;0;5499971,01;3699404,42;14572,64;9184802,79;;1178266,89;0;0;331202,25;1509469,14;121950,25;0;19358,79;0;0;0;25874,95;167183,99;2897401,84;1193665,2;E;724;16
31/12/2021;C0002;99;1;30976594,91;0;329525,12;184318,67;3151,28;0;1262,9;31123689,74;0;;;;0;0;0;34776,44;1217906,24;57983,21;15712364,3;0;7811,05;1246158,2;0;479,79;495520,01;17445751,67;5009637,79;0;0;0;5002801,91;3458769,48;13097,91;8448473,48;;966911,88;0;0;381233,01;1348144,89;116929,64;0;16925,5;0;0;0;7967,24;141822,38;5748,98;1183129,8;E;724;16
31/12/2016;C0007;99;1;10454394,61;0;-6352,72;248780,43;0;0;0;10199261,46;88253,2;;;;0;0;0;53438,92;249191,94;21117,65;3560268,74;0;0;98295,76;0;0;77440,4;3736004,9;681818,86;0;0;0;5082222,53;691434,27;0;5773656,8;;0;0;0;69736,12;69736,12;41155,7;0;1308,66;0;0;0;0;42464,36;165890,01;107499,82;E;724;16
31/12/2017;C0007;99;1;11582076;0;-65345;279263;0;0;0;11237468;78079;;;;0;0;0;459557;630028;7078;4524987;0;0;-179766;0;0;86527;4431748;687941;0;0;0;5041688;775372;0;5817060;;28593;0;0;88959;117552;53629;0;961;0;0;0;693925;748515;71758;92392;E;724;16
31/12/2018;C0007;99;1;12485090,93;0;-30434,26;313559,36;0;0;0;12141097,31;66490,6;;;;0;132920,66;0;16202,5;215613,76;1311,98;4656819,55;0;0;24000;0;0;96535,15;4777354,7;725344,98;0;0;0;5534550,86;856950,35;0;6391501,21;;0;0;0;77443,09;77443,09;23593,77;34548,12;875,92;0;0;0;0;59017,81;327361,26;0;E;724;16
31/12/2019;C0007;99;1;13295793,94;0;115576,67;344710,44;0;0;0;13066660,17;96891,06;;;;0;0;0;74149,4;312330,96;32434,97;4817290,2;0;0;39997;0;0;99176,65;4956463,85;801500;0;0;0;6077387,02;891971,17;0;6969358,19;;39997;0;0;99196,13;139193,13;25839,9;36695,99;938,79;0;0;0;18914,82;82389,5;462521,43;141290,5;E;724;16
31/12/2020;C0007;99;1;14417547,91;0;0;243945,07;0;0;0;14173602,84;93161,76;;;;0;0;0;324672,22;510490,26;0;5161037,51;0;0;39996;0;0;102665,09;5303698,6;1117695,23;0;0;0;6282862,96;940169,31;0;7223032,27;;79996;0;0;193460,98;273456,98;45926,77;47652,29;1000,53;0;0;0;211113,66;305693,25;460516,77;92656,28;E;724;16
31/12/2018;C0046;99;2;179810256;1216000;-58820;127898903;-4105205;0;-2109613;51072941;0;;;;-9048;0;0;0;672326,99;69546;70275882;79057;50793734;3669766;-2535;-152408;0;23380844;0;0;611391;611391;0;52826656;38135422;14691234;;0;0;0;0;0;807573,99;0;0;0;0;0;0;807573,99;12323771;681374,99;E;276;16
31/12/2018;C0046;99;4;41577557;285154;-24697;28467611;-1991242;-16183;-152309;11515287;0;;;;0;0;0;0;902770;3184233;18344901;0;13004866;3240192;0;1948063;0;6632164;0;0;136056;136056;0;10203383;7885472;2317911;;0;0;0;0;0;-13652;0;0;0;0;0;0;-13652;6529811;902770;E;36;16
31/12/2018;C0046;99;4;30800792;0;13480;24145607;119526;0;150469;6637722;0;;;;0;0;0;0;0;689;13649638;0;9986316;-2216475;0;-1794460;0;3241307;0;0;117752;117752;0;6475129;6833071;-357942;;0;0;0;0;0;621312,99;0;0;0;0;0;0;621312,99;3015981,01;0;E;756;16
31/12/2018;C0046;99;4;14860179;12764083;17081;20059799;-542213;-319488;-20483;6740326;0;;;;0;0;0;0;191719;1012619;18748623;2691497;15754007;-14056013;70767;-10788474;0;2489341;0;0;-221049;-221049;0;7208711;4480599;2728112;;0;0;0;0;0;-24366;0;0;0;0;0;0;-24366;2972626;191719;E;702;16
31/12/2018;C0046;99;4;3554488;0;-4912;2435203;-207435;0;-61164;968102;0;;;;0;0;0;0;151060;280547;795452;0;573347;75079;0;-4000;0;301184;0;0;15813;15813;0;704283;583759;120524;;0;0;0;0;0;-4165;0;0;0;0;0;0;-4165;966353;151060;E;554;16
31/12/2018;C0046;99;4;7887918;2937450;0;7555936;33566;86588;277510;3112076;0;;;;0;0;0;0;1083;0;46418;25763;51071;912113;114752;609324;0;438651;0;0;-12451;-12451;0;2581976;2051396;530580;;0;0;0;0;0;-20095;0;0;0;0;0;0;-20095;2176474;1083;E;392;16
31/12/2018;C0046;99;2;11153813;0;633;7859887;-100342;0;354112;2840105;0;;;;1493;0;0;0;58254;59396;4610034;0;3322065;58601;0;-48279;0;1394849;0;0;-448756;-448756;0;2278009;1660963;617046;;0;0;0;0;0;1495;0;0;0;0;0;0;1495;1393121;56761;E;372;16
31/12/2018;C0046;99;4;9870344;0;9140;6193198;451090;0;451685;3685691;0;;;;0;0;0;0;233405;267374;1479747;0;900484;-1959731;0;-1168089;0;-212379;0;0;55739;55739;0;3577859;1930468;1647391;;0;0;0;0;0;-4582;0;0;0;0;0;0;-4582;2700301;233405;E;124;16
31/12/2018;C0046;99;2;133133305;0;-7021;95095305;-2276012;0;-3974731;39729698;0;;;;67782;0;0;0;764453,99;4434009;40322814;0;29139564;-2509876;0;-3233082;0;11906456;0;0;4393458;4393458;0;37893550;30333211;7560339;;0;0;0;0;0;447649,99;0;0;0;0;0;0;447649,99;20620258;696671,99;E;250;16
31/12/2018;C0046;99;2;13197724;0;1436;9327133;69909;0;-252294;4194230;0;;;;24992;0;0;0;89521;0;4855727;0;3479010;1486424;0;922548;0;1940593;0;0;469574;469574;0;4391264;2679432;1711832;;0;0;0;0;0;42110;0;0;0;0;0;0;42110;119642;64529;E;40;16
31/12/2018;C0046;99;2;380972;0;0;268592;-13238;0;-14759;113901;0;;;;673;0;0;0;2420;0;0;0;0;360678;0;247903;0;112775;0;0;9424;9424;0;338065;61749;276316;;0;0;0;0;0;3732;0;0;0;0;0;0;3732;-285926;1747;E;100;16
31/12/2018;C0046;99;2;11976296;0;17069;8474756;18696;0;-15477;3552782;0;;;;-19342;0;0;0;71851;442;4154454;0;2968794;-859466;0;-731394;0;1057588;0;0;68095;68095;0;3170693;3607133;-436440;;0;0;0;0;0;-19342;0;0;0;0;0;0;-19342;2955174;91193;E;203;16
31/12/2018;C0046;99;2;44605443;5111;5125;31385491;-3286413;0;-2023116;11966891;0;;;;62531;0;0;0;294214,99;536363;15696708;27156;11377336;8152894;0;5582574;0;6916848;0;0;382330;382330;0;14076942;11199799;2877143;;0;0;0;0;0;453135,99;0;0;0;0;0;0;453135,99;2168012;231683,99;E;208;16
31/12/2018;C0046;99;2;17682818;0;1488;12665369;-673687;0;-441030;4786280;0;;;;12009;0;0;0;99369,99;1302388;4687022;0;3378566;-505703;0;-541949;0;1344702;0;0;109937;109937;0;5169792;4682792;487000;;0;0;0;0;0;12200,99;0;0;0;0;0;0;12200,99;4234198;87360,99;E;246;16
