TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;PT72;PT73;PT74;PT75;PT76;PT77;PT78;PT79;PT80;PT81;PT82;PT83;PT84;PT85;PT86;PT87;PT88;moneda;delegacion;TipoDec
31/12/2018;C0037;3337965325,66;0;0;0;0;0;1007503658,22;0;0;0;1007503658,22;0;13492221816,19;489912640,24;12991268876,86;11040299,09;0;2183052334,73;0;1248495602,08;0;1248495602,08;0;561723635,4;0;14940594,04;14111349,68;829244,36;9372764,95;0;0;348519738,26;1175468,26;347344270;0;0;222357300,42;47455642,82;122583657,94;52317999,66;0;0;0;0;0;0;0;0;20275440;0;20215440;60000;7342352,76;0;7342352,76;287595898,4;0;283453,25;287290725,73;21719,42;0;20558314126,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0037;3390583220,3;0;0;0;0;0;813060692;0;0;0;813060692;0;14729402358,08;386431031,17;14337584024,41;5387302,5;0;1619901877,24;0;1135624382,54;0;1135624382,54;0;207283299,76;0;12299857,12;11556183,34;743673,78;11000849,91;0;0;253693487,91;112341,64;253581146,27;0;0;220186462,66;52136265,75;124648484,25;43401712,66;0;0;0;0;0;0;0;0;30620858,5;10405418,5;20215440;0;1011403490,68;0;1011403490,68;284032665,3;0;244851,6;283765823,45;21990,25;0;22099191624,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0037;3309319357,16;0;0;0;0;0;688800200,59;0;0;0;688800200,59;0;13776822306,76;386477514,19;13384850064,37;5494728,2;0;2826471489,88;0;1026375270,51;0;1026375270,51;0;183694522,71;1308793063,85;3131901,54;2429436,63;702464,91;11641216,17;0;0;292835515,1;123252,66;292712262,44;0;0;211187485,91;44914429,27;116267416,94;50005639,7;0;0;0;0;0;0;0;0;248196277,61;18653768,5;229542509,11;0;1038146100,59;0;1038146100,59;238414981,95;0;207650,12;238060535,91;146795,92;0;22337358200,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0037;3275412121,29;0;0;0;0;0;766763099,76;0;0;0;766763099,76;0;12136226724,24;447277675,81;11683597247,36;5351801,07;0;1301999798,33;0;808812065,37;0;808812065,37;0;237887631,5;3589944,15;7972160,56;7296540,84;675619,72;13851586,93;0;0;229886409,82;168094,48;229718315,34;0;0;223222359,75;51017478,28;125688892,57;46515988,9;0;0;0;0;0;0;0;0;260799649,61;31791140,5;229008509,11;0;653391607,74;0;653391607,74;216761204,41;0;175671,47;216566168,74;19364,2;0;18834576565,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0039;29085029,14;0;0;0;0;0;286609353,39;0;3209692,45;49963292,22;211477844,57;21958524,15;1739804911,69;1560762,31;1738244149,38;0;0;47562314,08;0;14066950,72;4066950,72;10000000;0;0;0;19009998,85;18247612,36;762386,49;727824,11;219447;0;13538093,4;185644,23;13352449,17;0;0;7361510,42;4322,74;6342834,55;1009014,81;5338,32;125829811,66;11984165,01;113845646,65;24244626,28;13986045,06;0;10258581,22;592478598,25;0;0;592478598,25;30942440,73;260379,43;30682061,3;19487716,23;0;0;19487716,23;0;0;2903406311,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0039;244596423,32;0;0;0;0;0;272518700,6;0;2145773,24;52780941,13;197547954,75;20044031,48;1631579381,33;1593396,45;1629985984,88;0;0;52506907,55;0;13441572,53;3441572,53;10000000;0;0;0;20177283,64;19201289,42;975994,22;1335503,12;259398,84;0;17293149,42;0;17293149,42;0;0;7211605,78;15163,06;5992841,32;1184127,88;19473,52;113538937,46;11904826,01;101634111,45;19437784,63;11655040,89;0;7782743,74;592478598,25;0;0;592478598,25;14364965,78;260546,69;14104419,09;19713621,53;0;0;19713621,53;0;0;2967946926,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0039;31682615,86;0;0;0;0;0;266916423,86;0;972437,63;76797531,69;189146454,54;0;1554083207;748541,21;1553334665,79;0;0;101539808,97;0;71551679,46;2985840,59;68565838,87;0;0;0;22491995,78;20759282,34;1732713,44;572378,09;264848,4;0;6658907,24;0;6658907,24;0;0;7608498,3;0;5718135,79;1911802,44;-21439,93;119531705,97;12570661,04;106961044,93;15293245,56;9324036,72;0;5969208,84;583659754,29;0;0;583659754,29;8894198,07;307977,38;8586220,69;20483841,09;0;0;20483841,09;0;0;2709693298,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0039;9828011,52;0;0;0;0;0;266891742,54;0;98138,74;78907464,19;187886139,61;0;1594907911,56;503362;1594404549,56;0;0;99748767,34;0;70815005,32;2249166,45;68565838,87;0;0;0;21441254,98;20575234,11;866020,87;873779,35;5072,26;0;6613655,43;46262;6567393,43;0;0;6782056,31;0;5222440,46;1544340,58;15275,27;116807249,86;12359688,35;104447561,51;12199454,95;6993032,55;0;5206422,4;583659754,29;0;0;583659754,29;99391636,96;355643,47;99035993,49;20710775,65;0;0;20710775,65;0;0;2810927360,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0039;8932627,41;0;0;0;0;0;252790466,05;0;91652,47;75047823,57;177650990,01;0;1502578867,38;367754,29;1502211113,09;0;0;28022406,52;0;1953523,65;1953523,65;0;0;0;0;21059810,84;20419674,58;640136,26;1283907,22;33719,38;0;3691445,43;371956,24;3319489,19;0;0;8875662,76;0;4874642,09;4001020,67;0;110686413,41;155136,91;110531276,5;8549449,58;4662028,38;0;3887421,2;572480258,61;0;0;572480258,61;104542299,61;311451,16;104230848,45;19639289,62;0;0;19637861,22;1428,4;0;2617097740,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0039;38943657,73;0;0;0;0;0;246762929,69;0;0;68929541,39;177833388,3;0;1334581442,62;381779,39;1334199663,23;0;0;36641936,29;0;1626044,62;1626044,62;0;0;0;0;16721391,25;16721391,25;0;2102023,34;0;0;16192477,08;64811,21;16127665,87;0;0;8037537,97;0;4299612,99;3737924,98;0;98731785,55;152506,08;98579279,47;5360573,42;2331024,21;0;3029549,21;563710236,79;0;0;563710236,79;83459928,23;284880,34;83175047,89;19206432,21;0;0;19206432,21;0;11750,57;2435448211,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;C0046;8585679;0;0;0;0;0;0;0;0;0;0;0;31155385;0;31155385;0;0;12272848;0;0;0;0;0;2055358;2746796;7342557;203395;7139162;0;0;0;128137;0;128137;0;0;18122726;8316313;0;9126032;680381;601571;601571;0;3647;0;0;3647;0;0;0;0;1162451;180;1162271;3926668;0;0;3926668;0;0;75830975;;;;;;;;;;;;;;;;;;;;;;;;;;;E;36;16
31/12/2016;C0046;1163852;0;0;0;0;0;0;0;0;0;0;0;2537750;0;2537750;0;0;13415341;0;0;0;0;0;9585671;0;2399136;2399136;0;-36530;0;0;1467064;45703;1421361;0;0;4162587;1638207;0;2241112;283268;169282;169282;0;38576;0;0;38576;0;0;0;0;0;0;0;1608283;0;0;1608283;0;0;23095671;;;;;;;;;;;;;;;;;;;;;;;;;;;E;792;16
31/12/2016;C0046;138051133;0;0;0;0;0;0;0;0;0;0;0;1064310878;208803443;855507435;0;0;339357959;0;22024850;0;22024850;0;32617390;4161590;115818203;96904345;18913858;14406364;0;0;150329562;98904;150230658;0;0;812896198;206599751;0;576896310;29400137;69244502;66985042;2259460;102111076;47872870;0;54238206;0;0;0;0;72100482;37357516;34742966;306171415;15114013;0;291057402;0;0;2904243643;;;;;;;;;;;;;;;;;;;;;;;;;;;E;724;16
31/12/2016;C0046;3643075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34521125;0;0;0;0;0;0;0;2528394;1856285;672109;-1059516;0;0;33052247;0;33052247;0;0;6689752;1561902;0;4538855;588995;85375;85375;0;6051551;6051551;0;0;0;0;0;0;475928;475927;1;5410108;-124187;0;5534295;0;0;56876914;;;;;;;;;;;;;;;;;;;;;;;;;;;E;756;16
31/12/2016;C0046;2408910;0;0;0;0;0;0;0;0;0;0;0;13902892;0;13902892;0;0;4571756;0;0;0;0;0;0;0;4572202;4572202;0;0;0;0;-446;0;-446;0;0;26709124;10710532;0;15998592;0;90946;90946;0;0;0;0;0;0;0;0;0;631641;199404;432237;982327;0;0;982327;0;0;49297596;;;;;;;;;;;;;;;;;;;;;;;;;;;E;76;16
31/12/2016;C0046;1370547;0;0;0;0;0;0;0;0;0;0;0;7774298;0;7774298;0;0;4138867;0;0;0;0;0;1969279;0;2023296;562370;1460926;-290416;0;0;436708;0;436708;0;0;12359944;782878;0;11441685;135381;270508;270508;0;0;0;0;0;0;0;0;0;0;0;0;2365256;0;0;2365256;0;0;28279420;;;;;;;;;;;;;;;;;;;;;;;;;;;E;702;16
31/12/2016;C0046;1116644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3978428;0;0;0;0;0;3298588;0;441333;14125;427208;239056;0;0;-549;0;-549;0;0;1164747;532414;0;550434;81899;1665;1665;0;0;0;0;0;0;0;0;0;2574;0;2574;332879;0;0;332879;0;0;6596937;;;;;;;;;;;;;;;;;;;;;;;;;;;E;554;16
31/12/2016;C0046;1855312;0;0;0;0;0;0;0;0;0;0;0;1625186;0;1625186;0;0;3398317;0;0;0;0;0;1620746;0;240198;-64563;304761;1430005;0;0;107368;0;107368;0;0;6414135;2021887;0;4283656;108592;48993;48993;0;0;0;0;0;0;0;0;0;246181;0;246181;1623765;0;0;1623765;0;0;15211889;;;;;;;;;;;;;;;;;;;;;;;;;;;E;392;16
31/12/2016;C0046;7043180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15110816;0;0;0;0;0;0;0;2890773;2890773;0;-1563814;0;0;13783857;0;13783857;0;0;49513897;3655609;0;45043605;814683;657861;657861;0;10235;0;0;10235;0;0;0;0;173263;173263;0;8235782;0;0;8235782;0;0;80745034;;;;;;;;;;;;;;;;;;;;;;;;;;;E;344;16
31/12/2016;C0046;9923199;0;0;0;0;0;0;0;0;0;0;0;5679081;0;5679081;0;0;3949872;0;0;0;0;0;0;0;3377853;304768;3073085;505837;0;0;66182;0;66182;0;0;3862600;2079646;0;1657176;125778;69500;69500;0;0;0;0;0;0;0;0;0;0;0;0;1334332;0;0;1334332;0;0;24818584;;;;;;;;;;;;;;;;;;;;;;;;;;;E;124;16
31/12/2017;C0046;-3112451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27923293;0;2087707;0;0;2087707;0;0;1391403;1001729;389674;2041974;0;0;22402209;0;22402209;0;0;7952813;1496315;0;5745971;710527;66707;66707;0;5568763;5553547;0;15216;0;0;0;0;236;237;-1;581703;-115735;0;697438;0;0;38981064;;;;;;;;;;;;;;;;;;;;;;;;;;;;756;16
31/12/2017;C0046;13062093;0;0;0;0;0;0;0;0;0;0;0;31341307;0;31341307;0;0;13632549;0;46311;0;0;46311;3258178;2009586;7946368;164775;7781593;0;0;0;372106;0;372106;0;0;18200688;8506541;0;8985820;708327;455516;455516;0;2052;0;0;2052;0;0;0;0;1250402;0;1250402;2336670;0;0;2336670;0;0;80281277;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;16
31/12/2017;C0046;13386261;0;0;0;0;0;0;0;0;0;0;0;2657943;0;2657943;0;0;3107830;0;0;0;0;0;0;0;2801458;356030;2445428;-38349;0;0;344721;0;344721;0;0;5911110;1879752;0;3909096;122262;170062;170062;0;0;0;0;0;0;0;0;0;0;0;0;393556;0;0;393556;0;0;25626762;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;16
31/12/2017;C0046;5097117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22542989;0;0;0;0;0;0;0;378324;378324;0;7496641;0;0;14668024;0;14668024;0;0;38676946;2940152;0;34514341;1222453;435626;435626;0;4807;0;0;4807;0;0;0;0;151136;151136;0;1070165;0;0;1070165;0;0;67978786;;;;;;;;;;;;;;;;;;;;;;;;;;;;344;16
31/12/2017;C0046;3390482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8384478;0;4391157;0;0;4391157;2962744;0;-92595;-240900;148305;593160;0;0;530012;0;530012;0;0;5664520;1725327;0;3784602;154591;34117;34117;0;0;0;0;0;0;0;0;0;362239;0;362239;544931;0;0;544931;0;0;18380767;;;;;;;;;;;;;;;;;;;;;;;;;;;;392;16
31/12/2017;C0046;884679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5692910;0;1214639;0;0;1214639;3560831;0;594801;10250;584551;250783;0;0;71856;0;71856;0;0;1034608;526815;0;425568;82225;103345;103345;0;0;0;0;0;0;0;0;0;2980;0;2980;207277;0;0;207277;0;0;7925799;;;;;;;;;;;;;;;;;;;;;;;;;;;;554;16
31/12/2017;C0046;3123763;0;0;0;0;0;0;0;0;0;0;0;7484071;0;7484071;0;0;14052958;0;3615343;0;0;3615343;2172832;0;1697835;585084;1112751;4514697;0;0;2052251;0;2052251;0;0;18351093;1117316;0;16644500;589277;250877;250877;0;0;0;0;0;0;0;0;0;0;0;0;360588;0;0;360588;0;0;43623350;;;;;;;;;;;;;;;;;;;;;;;;;;;;702;16
31/12/2017;C0046;177703936;0;0;0;0;0;0;0;0;0;0;0;1044605041;204295343;840309698;0;0;377529679;0;20000;0;0;20000;69594036;3284040;94997166;79623940;15373226;38774900;0;0;170859537;370667;170488870;0;0;792521374;328255917;0;422150412;42115045;75757283;73617204;2140079;101384949;36671979;0;64712970;18055477;0;0;18055477;149462515;36004220;113458295;207357953;33593215;0;173764738;0;0;2944378207;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;C0046;8804802;0;0;0;0;0;0;0;0;0;0;0;2504250;0;2504250;0;0;6312744;0;0;0;0;0;2639451;0;1844320;1844320;0;-152412;0;0;1981385;99556;1881829;0;0;4428004;1251091;0;2911764;265149;121494;121494;0;22602;0;0;22602;0;0;0;0;0;0;0;288125;0;0;288125;0;0;22482021;;;;;;;;;;;;;;;;;;;;;;;;;;;;792;16
31/12/2018;C0046;-2989557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31468927;0;-2052859;0;0;-2052859;0;0;2417422;1674969;742453;2053087;0;0;29051277;0;29051277;0;0;6071442;1300809;0;3938414;832219;77479;77479;0;5776991;5766936;0;10055;0;0;0;0;172824;172823;1;192544;-127027;0;319571;0;0;40770650;;;;;;;;;;;;;;;;;;;;;;;;;;;;756;16
31/12/2018;C0046;7200757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3823373;0;0;0;0;0;0;0;1580833;1580833;0;487851;0;0;1754689;81539;1673150;0;0;4655358;1075614;0;3092215;487529;88438;88438;0;3996;0;0;3996;0;0;0;0;0;0;0;248421;0;0;248421;0;0;16020343;;;;;;;;;;;;;;;;;;;;;;;;;;;;792;16
31/12/2018;C0046;252378145;0;0;0;0;0;0;0;0;0;0;0;1011351378;174018707;837332671;0;0;405968076,62;0;20000;0;0;20000;90616412;3282089;102491331;87049578;15441753;35156741;0;0;174401503,62;289731;174111772,62;0;0;831599400,78;337295653;0;445263966;49039781,78;74492088;72380047;2112041;116613389;32087754;0;84525635;18055477;0;0;18055477;153672799;22059833;131612966;250748921;51839000;0;198909921;0;0;3114879674,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;C0046;4156727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20403460;0;4426914;0;0;4426914;8043303;0;1771867;467346;1304521;3310193;0;0;2851183;0;2851183;0;0;8070757;1572870;0;6179822;318065;223852;223852;0;0;0;0;0;0;0;0;0;0;0;0;572169;0;0;572169;0;0;33426965;;;;;;;;;;;;;;;;;;;;;;;;;;;;702;16
31/12/2018;C0046;1988355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5467304;0;1023010;0;0;1023010;3517824;0;683569;135495;548074;218811;0;0;24090;307;23783;0;0;1076153;574883;0;412207;89063;84283;84283;0;0;0;0;0;0;0;0;0;6465;0;6465;211309;0;0;211309;0;0;8833869;;;;;;;;;;;;;;;;;;;;;;;;;;;;554;16
31/12/2018;C0046;16881536;0;0;0;0;0;0;0;0;0;0;0;31796289;0;31796289;0;0;14654025;0;2071;0;0;2071;2466091;2018321;7638832;359578;7279254;1585045;0;0;943665;0;943665;0;0;19296794;8171622;0;10382849;742323;423382;423382;0;600;0;0;600;0;0;0;0;1255582;0;1255582;2488621;0;0;2488621;0;0;86796829;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;16
31/12/2018;C0046;3325742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9348838;0;6855058;0;0;6855058;1589193;0;-651297;-678324;27027;792363;0;0;763521;0;763521;0;0;6477077;1569853;0;4693053;214171;25629;25629;0;0;0;0;0;0;0;0;0;443615;0;443615;569888;0;0;569888;0;0;20190789;;;;;;;;;;;;;;;;;;;;;;;;;;;;392;16
31/12/2018;C0046;7271994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26271943;0;0;0;0;0;0;0;1097482;1028166;69316;9391948;0;0;15782513;0;15782513;0;0;43871324;2531304;0;40179899;1160121;312438;312438;0;717;0;0;717;0;0;0;0;157953;157953;0;1113050;0;0;1113050;0;0;78999419;;;;;;;;;;;;;;;;;;;;;;;;;;;;344;16
31/12/2018;C0046;5489188;0;0;0;0;0;0;0;0;0;0;0;9395771;0;9395771;0;0;3436105;0;0;0;0;0;0;0;2520525;307942;2212583;542845;0;0;372735;0;372735;0;0;4095480;1318006;0;2619706;157768;129521;129521;0;0;0;0;0;0;0;0;0;0;0;0;299430;0;0;299430;0;0;22845495;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;16
31/12/2019;C0046;16620172;0;0;0;0;0;0;0;0;0;0;0;10167831;0;10167831;0;0;3190017;0;0;0;0;0;0;0;2241196;322641;1918555;629008;0;0;319813;0;319813;0;0;4800661;1801104;0;2855535;144022;261529;261529;0;0;0;0;0;0;0;0;0;774867;524319;250548;403015;0;0;403015;0;0;36218092;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;16
31/12/2019;C0046;8863362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3992913;0;0;0;0;0;0;0;1894297;1894297;0;8047;0;0;2090569;15424;2075145;0;0;5991196;1025077;0;4654386;311733;614902;614902;0;1067;0;0;1067;0;0;0;0;0;0;0;277740;0;0;277740;0;0;19741180;;;;;;;;;;;;;;;;;;;;;;;;;;;;792;16
31/12/2019;C0046;15541644;0;0;0;0;0;0;0;0;0;0;0;38803432;0;38803432;0;0;15250431;0;1571;0;0;1571;3438575;2338231;8230871;-262377;8493248;0;0;0;1241183;0;1241183;0;0;22994053;8839866;0;13464146;690041;2326524;2326524;0;0;0;0;0;0;0;0;0;1243582;0;1243582;2778602;0;0;2778602;0;0;98938268;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;16
31/12/2019;C0046;7828679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31055239;0;2121485;0;0;2121485;0;0;2232698;2062320;170378;9428028;0;0;17273028;0;17273028;0;0;36246848;3552761;0;31639465;1054622;1480727;1480727;0;0;0;0;0;0;0;0;0;217103;161929;55174;1732414;0;0;1732414;0;0;78561010;;;;;;;;;;;;;;;;;;;;;;;;;;;;344;16
31/12/2019;C0046;1157526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7272907;0;1276870;0;0;1276870;5104185;0;769258;-1047;770305;85519;0;0;37075;152;36923;0;0;2822322;626512;0;2115670;80140;158853;158853;0;0;0;0;0;0;0;0;0;34135;34135;0;204098;0;0;204098;0;0;11649841;;;;;;;;;;;;;;;;;;;;;;;;;;;;554;16
31/12/2019;C0046;177777776;0;0;0;0;0;0;0;0;0;0;0;1261277234;266267794;995009440;0;0;393658156;0;0;0;0;0;21657797;3278472;106663603;88361584;18302019;42402100;0;0;219656184;613457;219042727;0;0;857992120;346802417;0;471403861;39785842;72156478;70242181;1914297;125413479;27491611;0;97921868;18055477;0;0;18055477;162334136;23060983;139273153;278710734,34;62983582;0;215727152,34;0;0;3347375590,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;C0046;-16158502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50192407;0;5022165;0;0;5022165;0;0;2637222;1889249;747973;697365;0;0;41835655;409319;41426336;0;0;9471241;1577219;0;7426947;467075;152681;152681;0;5991907;5987433;0;4474;0;0;0;0;184264;184264;0;296210;-131884;0;428094;0;0;50130208;;;;;;;;;;;;;;;;;;;;;;;;;;;;756;16
31/12/2019;C0046;9214405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23372952;0;3340351;0;0;3340351;11474887;0;1941111;714842;1226269;3551279;0;0;3065324;0;3065324;0;0;16796374;2239812;0;14201101;355461;1257161;1257161;0;0;0;0;0;0;0;0;0;0;0;0;747120;0;0;747120;0;0;51388012;;;;;;;;;;;;;;;;;;;;;;;;;;;;702;16
31/12/2019;C0046;4257235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9260372;0;7033623;0;0;7033623;1640151;0;-617835;-631537;13702;563384;0;0;641049;0;641049;0;0;5417362;1474912;0;3809681;132769;549011;549011;0;0;0;0;0;0;0;0;0;554018;0;554018;562591;0;0;562591;0;0;20600589;;;;;;;;;;;;;;;;;;;;;;;;;;;;392;16
31/12/2020;C0046;4696241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1710940;0;0;0;0;0;1581153;0;-623405;-641279;17874;413360;0;0;339832;0;339832;0;0;6097731;1238152;0;4648774;210805;337495;337495;0;0;0;0;0;0;0;0;0;785246;0;785246;555085;0;0;555085;0;0;14182738;;;;;;;;;;;;;;;;;;;;;;;;;;;;392;16
31/12/2020;C0046;22454838;0;0;0;0;0;0;0;0;0;0;0;46272301;0;46272301;0;0;14595796;0;0;0;0;0;1258178;3146061;9171661;21157;9150504;211888;0;0;808008;0;808008;0;0;21672358;8158861;0;13064730;448767;1844964;1844964;0;0;0;0;0;0;0;0;0;1301492;0;1301492;3015591;0;0;3015591;0;0;111157340;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;16
31/12/2020;C0046;24925942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23751664;0;0;0;0;0;0;0;181918;180745;1173;6632544;0;0;16937202;0;16937202;0;0;45610423;2419043;0;42053669;1137711;988082;988082;0;0;0;0;0;0;0;0;0;180218;148877;31341;1259311;0;0;1259311;0;0;96715640;;;;;;;;;;;;;;;;;;;;;;;;;;;;344;16
31/12/2020;C0046;1488332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6728740;0;0;0;0;0;5887894;0;738027;19850;718177;68823;0;0;33996;25;33971;0;0;1270856;506167;0;689076;75613;119432;119432;0;0;0;0;0;0;0;0;0;9946;0;9946;202428;0;0;202428;0;0;9819734;;;;;;;;;;;;;;;;;;;;;;;;;;;;554;16
31/12/2020;C0046;16335897;0;0;0;0;0;0;0;0;0;0;0;7522506;0;7522506;0;0;18356246;0;0;0;0;0;10601952;0;1109377;260245;849132;4007140;0;0;2637777;0;2637777;0;0;31677461;1432674;0;27061814;3182973;784097;784097;0;0;0;0;0;0;0;0;0;0;0;0;625301;0;0;625301;0;0;75301508;;;;;;;;;;;;;;;;;;;;;;;;;;;;702;16
31/12/2020;C0046;208366130;0;0;0;0;0;0;0;0;0;0;0;1364483764,33;292594885,25;1071888879,08;0;0;395119238,78;0;0;0;0;0;19329178;3458377;102941391;85108026;17833365;64022415;0;0;205367877,78;287012;205080865,78;0;0;1081899506;375202043;0;647268349;59429114;75608548,29;73013244;2595304,29;124593999;22903478;0;101690521;18131490,12;0;0;18131490,12;199681851;15585303;184096548;224234458,26;61942447;0;162292011,26;0;0;3692118985,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;C0046;9457170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3403795;0;0;0;0;0;0;0;1667140;1667140;0;14306;0;0;1722349;26769;1695580;0;0;8362281;711227;0;7376331;274723;434599;434599;0;0;0;0;0;0;0;0;0;74296;0;74296;269054;0;0;269054;0;0;22001195;;;;;;;;;;;;;;;;;;;;;;;;;;;;792;16
31/12/2020;C0046;5193820;0;0;0;0;0;0;0;0;0;0;0;15994506;0;15994506;0;0;2110985;0;0;0;0;0;0;0;1746450;207692;1538758;20777;0;0;343758;0;343758;0;0;5099817;1144397;0;3834274;121146;246753;246753;0;0;0;0;0;0;0;0;0;523020;25547;497473;466052;0;0;466052;0;0;29634953;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;16
31/12/2020;C0046;408376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44028609;0;0;0;0;0;0;0;2355230;2182188;173042;554417;0;0;41118962;37043;41081919;0;0;4428136;450680;0;3755452;222004;171436;171436;0;6016256;6016256;0;0;0;0;0;0;18139;18139;0;70375;-132789;0;203164;0;0;55141327;;;;;;;;;;;;;;;;;;;;;;;;;;;;756;16
31/12/2021;C0046;347320217;0;0;0;0;0;0;0;0;0;0;0;1671120233,85;394057482,74;1277062751,11;0;0;458610236,2;0;0;0;0;0;60015354;3201091;108351717;89067189;19284528;91092686;0;0;195949388,2;316270;195633118,2;0;0;1011696651,29;300417169;0;644120818;67158664,29;73986050,62;71688378;2297672,62;97471570;18319282;0;79152288;16569375,44;0;0;16569375,44;187225630;17260668;169964962;307701537,11;95156700;0;212544837,11;0;0;4171701501,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;C0046;25022274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40363191;0;0;0;0;0;0;0;1779889;1742781;37108;13112584;0;0;25470718;0;25470718;0;0;65713225;2902767;0;60957217;1853241;529988;529988;0;0;0;0;0;0;0;0;0;20136;0;20136;1902375;0;0;1902375;0;0;133551189;;;;;;;;;;;;;;;;;;;;;;;;;;;;344;16
31/12/2021;C0046;13757539;0;0;0;0;0;0;0;0;0;0;0;10382200;0;10382200;0;0;3485039;0;0;0;0;0;0;0;2564380;374546;2189834;369411;0;0;551248;0;551248;0;0;4746065;1070778;0;3510031;165256;466011;466011;0;0;0;0;0;0;0;0;0;76165;0;76165;479852;0;0;479852;0;0;33392871;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;16
31/12/2021;C0046;26066811;0;0;0;0;0;0;0;0;0;0;0;59436647;0;59436647;0;0;17146816;0;0;0;0;0;3202049;2905639;8388182;231788;8156394;1642700;0;0;1008246;0;1008246;0;0;16473966;7003671;0;9209768;260527;1215780;1215780;0;0;0;0;0;0;0;0;0;1742974;0;1742974;3175469;0;0;3175469;0;0;125258463;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;16
31/12/2021;C0046;22796924;0;0;0;0;0;0;0;0;0;0;0;7893187;0;7893187;0;0;23881984;0;0;0;0;0;10585337;0;1951906;775714;1176192;6707125;0;0;4637616;0;4637616;0;0;27807310;1541366;0;24011419;2254525;1530273;1530273;0;0;0;0;0;0;0;0;0;28558;0;28558;814922;0;0;814922;0;0;84753158;;;;;;;;;;;;;;;;;;;;;;;;;;;;702;16
