TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;MONEDA;delegacion;TipoDec
31/12/2022;C0315;0;0;173060,51;0;0;12877,44;0;3379,11;9498,33;0;15232;0;0;0;144951,07;40564,83;0;104386,24;0;760822,59;0;0;0;0;0;0;0;760822,59;0;0;0;0;0;0;0;20889,8;20889,8;0;1505,67;0;0;0;1505,67;0;956278,57;4542869,84;199195,78;199195,78;0;181571,42;3692478,73;39839,16;0;3652639,57;0;0;0;0;0;469623,91;0;0;0;0;0;0;0;0;0;4542869,84;5499148,41;;724;99
31/12/2022;C0320;0;0;97887111,1;0;0;29270008,66;3007939,26;1569693,99;24692375,41;3835324,16;4617969,23;0;0;0;60163809,05;4134953,06;3814735,4;52214120,59;0;554933911,79;322571440,26;0;0;0;0;0;0;229104371,55;0;3258099,98;4097086,32;0;0;0;4097086,32;186684,89;0;186684,89;0;0;0;0;0;0;657104794,1;368837810,38;17330836,32;17330836,32;0;0;342235080,86;3466167,26;86600,72;338682312,88;0;-0,01;-0,01;0;0;146390178,28;137118285,07;0;-0,74;0;0;-0,74;0;0;0;368837809,64;1025942603,74;;724;16
31/12/2022;C0323;0;0;41883,35;0;0;793,06;0;0;793,06;0;0;0;0;0;41090,29;5670,02;0;35420,27;0;182168,69;0;0;0;0;0;0;0;182168,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224052,04;3642325;1053500;1053500;0;0;2577898,07;210700;0;2367198,07;0;0;0;0;0;10926,93;0;0;0;0;0;0;0;0;0;3642325;3866377,04;;724;99
31/12/2022;C0325;0;0;2402961,97;0;0;171824,78;2419;163556,85;5848,93;993776,15;0;0;0;0;1237361,04;185872,86;0;1051488,18;0;17027257,95;6786295,31;0;0;0;0;0;0;10240962,64;0;0;335058,48;0;335058,48;0;0;1446463,31;1058813,51;387649,8;303372,05;303372,05;0;0;0;0;21515113,76;54542122,34;2103542,37;2103542,37;0;0;45830650,22;420708,47;0;45409941,75;0;0;0;0;0;6607929,75;0;0;244933,77;244933,77;0;0;0;0;0;54787056,11;76302169,87;;724;16
31/12/2022;C0353;0;0;201373,14;0;0;696,18;0;0;696,18;0;0;0;49309,92;0;151367,04;86211,95;0;65155,09;0;867917,87;0;0;0;0;0;0;0;867917,87;0;0;0;0;0;0;0;24299,85;0;24299,85;0;0;0;0;0;0;1093590,86;3821795,12;1323300;1323300;0;0;2500594,28;264660;0;2235934,28;0;0;0;0;0;-2099,16;0;0;-70114,4;-70114,4;0;0;0;0;53801,47;3805482,19;4899073,05;;724;99
31/12/2022;C0355;0;0;2013554,66;0;271,81;291650,71;984,08;100034,9;190631,73;2459,24;0;0;0;0;1719172,9;37231,36;0;1681941,54;0;4029014,66;1321194,55;0;0;0;0;0;0;175774,87;0;2532045,24;10500;0;0;0;10500;254469,04;172923,06;81545,98;13768,11;0;0;0;13768,11;0;6321306,47;6323787,35;3000000;3000000;0;0;2482910,87;600000;0;1882910,87;0;0;0;0;0;840876,48;0;0;-377655,51;-377655,51;0;0;0;0;0;5946131,84;12267438,31;;724;16
31/12/2022;C0368;0;0;263575,24;0;0;0;0;0;0;0;0;0;115313,13;0;148262,11;141836,14;0;6425,97;0;5561431,24;4110,5;0;0;0;0;0;0;3895041,56;0;1662279,18;180000;0;0;0;180000;717337,33;0;717337,33;0;0;0;0;0;0;6722343,81;10960351,5;4050000;4050000;0;0;6902741,74;810000;0;6092741,74;0;0;0;0;0;7609,76;0;0;-623795,14;-623795,14;0;0;0;0;0;10336556,36;17058900,17;;724;16
31/12/2022;C0384;0;0;4680917,48;0;0;385,17;0;385,17;0;0;0;0;0;0;4680532,31;134836,95;4500000;45695,36;0;1417621,66;0;0;0;0;0;0;0;1417621,66;0;0;8939353,8;0;0;0;8939353,8;4579,89;0;4579,89;532,82;0;0;0;532,82;0;15043005,65;19451139,09;2103725;2103725;0;0;18923949,44;420745;0;18503204,44;1686947;0;0;0;0;5110411,65;5000000;0;13739,68;0;13739,68;0;0;0;0;19464878,77;34507884,42;;724;16
31/12/2022;C0391;0;0;644704,03;0;0;0;0;0;0;0;4285,87;0;0;0;640418,16;212236,34;0;428181,82;0;7547149,74;0;0;0;0;0;0;0;7547149,74;0;0;225622,23;0;0;205769,53;19852,7;207065,04;10399,62;196665,42;0;0;0;0;0;0;8624541,04;27095139,27;2810332,78;2810332,78;0;6294209,72;17508951,72;562066,56;0;16946885,16;0;0;0;0;0;3070839,61;2589194,56;0;-223815,09;-223815,09;0;0;0;0;0;26871324,18;35495865,22;;724;16
31/12/2022;C0394;0;0;1265581,03;0;0;612296,92;0;418110,67;194186,25;58327,1;0;0;0;0;594957,01;187807,75;0;407149,26;0;19914968,29;0;0;0;0;0;0;0;926847,28;0;18988121,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21180549,32;8983811,36;5876335,71;5876335,71;0;0;4199024,41;645449,5;0;3553574,91;0;0;0;0;0;-1091548,76;0;0;0;0;0;0;0;0;0;8983811,36;30164360,68;;724;99
31/12/2022;C0396;0;0;36439695,31;0;24875407,03;2280626,98;361335,84;896126,03;1023165,11;3483133,01;0;0;0;0;5800528,29;936362,57;4008759,67;855406,05;0;45115064,32;16813442,06;103665,72;0;0;0;0;0;28197956,54;0;0;50000,01;0;0;0;50000,01;211986,18;211986,18;0;2251726,21;0;0;2091713,49;160012,72;0;84068472,03;9733105,01;3200000;3200000;0;0;3754888,28;461922,04;0;3292966,24;0;-591576,54;0;591576,54;2196491;1173302,27;0;0;-2674460,86;-2674460,83;0;0;0;-0,03;0;7058644,15;91127116,18;;724;16
31/12/2022;C0416;0;0;6785242,56;0;0;181394,19;27073,5;0;154320,69;53053,07;0;0;0;0;6550795,3;1198433,91;1111192,65;4241168,74;0;32584557,28;0;0;0;0;0;0;0;32584557,28;0;0;5141700,08;0;1233730,3;0;3907969,78;1284650,26;0;1284650,26;1475130;1475130;0;0;0;0;47271280,18;109966765,26;2107000;2107000;0;0;106676356,84;421400;96949,04;106158007,8;0;0;0;0;0;1183408,42;0;0;210978,99;210978,99;0;0;0;0;0;110177744,25;157449024,43;;724;16
31/12/2022;C0437;0;0;260530,32;0;0;1489,98;0;0;1489,98;7051,88;0;0;0;0;251988,46;160284,84;0;91703,62;0;3299753,78;180288,06;0;0;0;0;0;0;3119465,72;0;0;1425027,42;0;0;0;1425027,42;855036,9;0;855036,9;2730562,04;2730562,04;0;0;0;0;8570910,46;31486253,23;3000000;3000000;0;0;24920060,73;600000;1456709,88;22863350,85;0;0;0;0;0;3756132,85;189940,35;0;-104193,65;-104193,65;0;0;0;0;0;31382059,58;39952970,04;;724;16
31/12/2022;C0448;0;0;1023792,53;0;0;184369,62;184369,62;0;0;0;0;0;0;0;839422,91;115764,81;389000;334658,1;0;4975735,15;2528862,71;0;0;0;0;0;0;2446872,44;0;0;29517,95;0;0;0;29517,95;682487,81;216081,63;466406,18;218930,38;218930,38;0;0;0;0;6930463,82;24953207,52;3614408;3614408;0;0;19539223,55;722881,6;0;18816341,95;0;0;0;0;0;1799575,97;0;0;-102491,69;-102491,69;0;0;0;0;0;24850715,83;31781179,65;;724;16
31/12/2022;C0461;0;0;51666046,27;0;0;11177252,29;154730,67;7529865,95;3492655,67;1444896,29;127384,15;0;0;0;38916513,54;4111376,46;5110514,11;29694622,97;0;325054692,95;9007784,31;0;0;0;0;0;0;315444094,64;0;602814;12341813,44;0;10700441,93;0;1641371,51;208546,78;25571,44;182975,34;367198,72;367198,72;0;0;0;0;389638298,16;358105538,84;56834070,51;56834070,51;0;0;46068995,84;11366814,1;0;34702181,74;0;247390372,06;247390372,06;0;0;7812100,43;0;0;-394488,21;-394488,21;0;0;0;0;0;357711050,63;747349348,79;;724;16
31/12/2022;C0465;0;0;1593585,04;0;0;19407,28;15407,28;4000;0;0;0;0;1245195,13;0;328982,63;65393,58;0;263589,05;0;1576002,71;0;0;0;0;0;0;0;1576002,71;0;0;104899,01;0;104899,01;0;0;358918,4;358918,4;0;0;0;0;0;0;0;3633405,16;18787692,88;2474327,25;2474327,25;0;0;14401283,11;494865,45;0;13906417,66;0;0;0;0;0;1912082,52;0;0;0;0;0;0;0;0;0;18787692,88;22421098,04;;724;16
31/12/2022;C0467;0;0;92409044,59;0;1015526,7;38851440,89;8638640,64;14527121,28;15685678,97;3394143,74;2332334,11;0;0;0;46815599,15;19058780,07;2831116,76;24925702,32;0;3155855477,04;570376193,75;2214026,7;1437762750,47;15061740,65;0;827202405,26;595498604,56;1057842400,82;4270732,07;83389373,23;63571936,86;4499417,32;5198606,74;1578179,2;52295733,6;46432509;1774997,75;44657511,25;6141419,14;1503210,15;1196728,98;0;3441480,01;0;3364410386,63;1258069974,77;323002000,8;323002000,8;0;242917708;122745402,91;22873434,85;45655053,67;54216914,39;0;65974837,51;65974837,51;0;189414687,91;323714659,79;9699322,15;0;-190960075,75;-189966920,18;0;0;-993155,57;0;0;1067109899,02;4431520285,65;;724;16
31/12/2022;C0467;0;0;312983,3;0;0;0;0;0;0;0;0;0;0;0;312983,3;10269,09;192633,15;110081,06;0;46670736,67;10004179,96;0;0;0;0;0;0;36666556,71;0;0;771076,58;0;0;0;771076,58;0,24;0,24;0;0;0;0;0;0;0;47754796,79;-83258,85;0;0;0;0;0;0;0;0;0;7531068,27;7531068,27;0;0;-7614327,12;0;0;586166,15;586166,15;0;0;0;0;0;502907,3;48257704,09;;826;16
31/12/2022;C0468;0;0;2432823,64;0;0;925,08;0;925,08;0;194952,07;0;0;0;0;2236946,49;842946,04;0;1394000,45;0;51015509,51;7047268,04;0;32084514,69;165664,65;0;30198421,8;1720428,24;11853452,43;6523,19;23751,16;64332,1;0;0;64332,1;0;0;0;0;0;0;0;0;0;0;53512665,25;1095779,29;0;0;0;0;0;0;0;0;0;0;0;0;0;1095779,29;0;0;0;0;0;0;0;0;0;1095779,29;54608444,54;;20;16
31/12/2022;C0468;0;0;147942233,48;0;8845202,73;29096749,61;274665,62;17948057,75;10874026,24;3968305,21;885652,08;0;0;0;105146323,85;12668846,55;33292248;59185229,3;0;4708130566,94;347767756,88;0;3814167115,44;11977155,43;0;3362245686,83;439944273,18;536371582,88;3162819,41;6661292,33;63375777,15;0;25226916,17;5580882,64;32567978,34;97155643,31;-191933,48;97347576,79;-12581463,22;4347994,35;-16929457,57;0;0;0;5004022757,66;431749579,25;18030363,13;18030363,13;0;0;345686265,9;3606072,63;22775127,98;319305065,29;0;0;0;0;0;73254119,05;5221168,83;0;145072064,33;132374971,16;0;0;12697093,17;0;0;576821643,58;5580844401,24;;724;16
31/12/2022;C0494;0;0;4702308,2;0;364957,3;2312338,15;0;2165081,65;147256,5;114100,99;4917,84;0;0;0;1905993,92;486974,3;195319,61;1223700,01;0;138061821,61;1484434,61;0;0;0;0;0;0;2782750,37;0;133794636,63;0;0;0;0;0;334091,77;0;334091,77;0;0;0;0;0;0;143098221,58;49469983,4;9015181,56;9015181,56;0;0;35106212,23;1803036,31;0;33303175,92;0;0;0;0;0;5348589,61;0;0;-15437030,72;-15437030,72;0;0;0;0;0;34032952,68;177131174,26;;724;16
31/12/2022;C0502;0;0;129533478,4;0;599,7;33204270,43;482784,14;28981957,08;3739529,21;415030,69;0;0;10335000;0;85578577,58;7309748,83;72716153,99;5552674,76;718534531,94;10681864923,8;89927792,18;0;10184562075,69;113762331,57;0;9460485138,71;610314605,41;389817931,13;17557124,8;0;5245483,26;0;1112828,44;0;4132654,82;260865284,02;0;260865284,02;289774486,39;11969757,04;277694102,77;110626,58;0;0;12085818187,81;955632186,74;337455285,66;337455285,66;0;172184385,89;427810747,27;67491057,13;0;360319690,14;0;0;0;0;0;223125493,82;204943725,9;0;-66048950,68;95908275,63;40186310,72;-0,01;-202143537,02;0;0;889583236,06;12975401423,87;;724;16
31/12/2022;C0511;10395166,81;0;486224560,38;0;2770687,96;16513935,31;3351260,88;7214032,77;5948641,66;1353510,77;628349,55;0;73442111,08;26476,32;391489489,39;9213604,83;5001041,87;377274842,69;0;11555435004,35;37863484,41;0;11114682378,27;71848087,93;0;8934973297,98;2107860992,36;341221318,4;61294429,35;373393,92;73154558,64;702042,94;50704517,09;0;21747998,61;525203903,62;43685,93;525160217,69;110044042,79;458612,42;109413628,18;0;171802,19;0;12760457236,59;1267517763;60242448;60242448;0;210146648,91;853443414,86;12048489,6;0;841394925,26;0;0,01;0,01;0;0;237824116,63;94138865,41;0;-100329,14;79140501,04;0;669395,2;-79910225,38;0;0;1267417433,86;14027874670,45;;724;16
31/12/2022;C0516;0;0;108381441,44;0;9042211,11;3694427,74;1376917,97;1757274,24;560235,53;4145315,48;0;0;0;0;91499487,11;1167279,1;0;90332208,01;0;114349557,29;56165214,59;1055557,74;0;0;0;0;0;57128784,96;0;0;54918489,62;0;0;0;54918489,62;46733111,89;0;46733111,89;4529222,95;4529222,95;0;0;0;0;328911823,19;473046361,29;9200000;9200000;0;0;406799447,38;1840000;140929653,63;264029793,75;0;0;0;0;0;75106959,7;18060045,79;0;13417872,51;13417872,51;0;0;0;0;0;486464233,8;815376056,99;;724;16
31/12/2022;C0517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7797,89;0;0;0;0;0;0;0;7797,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7797,89;-979,87;0;0;0;0;0;0;0;0;0;0;0;0;0;-979,87;0;0;0;0;0;0;0;0;0;-979,87;6818,02;;20;16
31/12/2022;C0517;0;0;123926709,55;0;4833147,05;20437878,48;0;7679763,34;12758115,14;6051953,77;3789793,39;0;0;0;88813936,86;11113415,14;39032744,04;38667777,68;0;2120805030,25;321897938,81;1821445,19;1242033747,21;7048899,37;0;1055108056,66;179876791,18;515359838,76;24238301,67;15453758,61;25265314,38;0;4100517,49;2217381,21;18947415,68;58717790,43;0;58717790,43;11414697,26;8460451,49;2954245,77;0;0;0;2340129541,87;423967060,88;97619227,8;97619227,8;0;0;277986446,12;21834080,83;6576957,88;249575407,41;0;0;0;0;0;65042741,08;16681354,12;0;47123310,7;49338994,96;0;0;-2215684,26;0;0;471090371,58;2811219913,45;;724;16
31/12/2022;C0517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3332,66;0;0;0;0;0;0;0;0;0;0;0;0;0;3332,66;0;0;0;0;0;0;0;0;0;3332,66;3332,66;;826;16
31/12/2022;C0557;0;0;130293147,99;0;0;41230648,59;2272078,03;10658373,25;28300197,31;6328388,56;0;0;0;0;82734110,84;3833395,27;65390,44;78835325,13;0;8561133314,99;7874192,68;0;8364694939,17;88064985,84;0;7965917491,89;310712461,44;186988523,7;1575659,44;0;57947902,75;0;0;0;57947902,75;232558166,11;113784,87;232444381,24;-773028250,75;0;-773066500,42;0;38249,67;0;8208904281,09;632058886,11;43857975;43857975;0;0;472360500,2;8771595;0;463588905,2;0;0;0;0;0;115840410,91;0;0;-34734149,58;-614934024,72;0;0;580199875,14;0;0;597324736,53;8806229017,62;;724;16
31/12/2022;C0559;11851230,74;0;14627781,92;0;0;7029563,97;951900,35;5121333,71;956329,91;78359,39;431920,39;0;0;1174597,95;5913340,22;1253650,38;0;4659689,84;0;1862238783,99;11693912,94;0;1826414850,38;4263050,85;0;1133304452,5;688847347,03;18255573,46;-470238,54;6344685,75;6124353,57;0;403682,38;0;5720671,19;15072756,91;0;15072756,91;8332212,34;75082,89;8235650,25;0;21479,2;13444;1918260563,47;174209155,46;138287215,2;138287215,2;0;0;52287000,2;14093080,45;0;38193919,75;0;0;0;0;0;-16365059,94;0;0;-52219178,7;-45779108,67;0;0;-6440070,03;0;0;121989976,76;2040250540,23;;724;16
31/12/2022;C0571;0;0;76798863,27;0;3877641,3;46460271,23;534516,56;5405957,88;40519796,79;10850193,55;0;0;0;0;15610757,19;1013179,79;1206256,38;13391321,02;0;315528742,52;141992157,28;0;0;0;0;0;0;163241604,75;10294980,49;0;4664839,21;0;3831013,51;0;833825,7;3942462,95;0;3942462,95;44417668,37;42588690,15;0;0;1828978,22;0;445352576,32;115336327,39;40148764,6;40148764,6;0;39465088,24;26620628,82;5314568,8;15764934,6;5541125,42;0;0;0;0;0;7546686,46;-1555159,27;0;-5123780,61;-5123780,61;0;0;0;0;0;110212546,78;555565123,1;;724;16
31/12/2022;C0572;0;0;18356826,7;0;8808787,78;2185296,62;288290,74;1166001,45;731004,43;936007,24;3760276,5;0;0;0;2666458,56;1779559,41;0;886899,15;0;124576401,13;61325333,53;0;0;0;0;0;0;63251067,6;0;0;1243547,42;0;0;1243547,42;0;2593786,59;524586,92;2069199,67;5193811,02;5156293,31;0;0;37517,71;0;151964372,86;64993497,81;15864687,15;15864687,15;0;15439464,21;28335538,63;3172937,43;8157269,32;17005331,88;0;0;0;0;0;5972189,89;618382,07;0;-10410148,59;-10410148,59;0;0;0;0;0;54583349,22;206547722,08;;724;16
31/12/2022;C0595;0;0;196987285,26;20000000;2334417,13;34367349,43;467851,83;3189790,95;30709706,65;0;0;0;8149946,02;0;132135572,68;694170,65;18262,19;131423139,84;110929829,67;1972111502,66;0;0;1902170028,13;48400250,49;0;1845632139,89;8137637,75;62296529,5;7644945,03;0;0;0;0;0;0;34372099;1234433,59;33137665,41;22962442,52;2352274,77;17113157,15;0;3497010,6;0;2337363159,11;221091935,76;103129998,58;103129998,58;0;0;110494796,95;19908210,45;0;90586586,5;0;0;0;0;0;31467140,23;24000000;0;-10125205,53;-24802313,75;23198677,35;0;-8521569,13;0;0;210966730,23;2548329889,34;;724;16
31/12/2022;C0601;0;0;20790477,35;0;606334,48;693593,8;278935,56;395029,93;19628,31;44709,75;0;0;15385813,58;0;4060025,74;169154,95;3693594,04;197276,75;0;486505791,07;0;0;474100260,59;5228862,66;0;459605636,72;9265761,21;11906775,69;498754,79;0;0;0;0;0;0;6357592,98;0;6357592,98;-5318861,5;0;-5318861,5;0;0;0;508334999,9;31196047,51;9615008,55;9615008,55;0;0;1923001,73;1923001,73;0;0;0;0;0;0;12000000;7658037,23;0;0;-19323181,67;-23046384,72;0;0,01;3723203,04;0;0;11872865,84;520207865,74;;724;16
31/12/2022;C0610;8940606,12;500729344,05;20044941,06;0;4062380,22;5540818,9;23572,36;4678276;838970,54;7204973,81;54503,66;0;0;0;3182264,47;462971,61;0;2719292,86;0;1320326309,96;296522,94;0;1274513475,96;59134542,22;-0,02;1052138951,69;163239982,07;44517340,05;998971,01;0;732221,68;38459,78;7039,14;0;686722,76;7044478,59;2221571,08;4822907,51;-12634314,1;0,75;-12634314,85;0;0;0;1845183587,36;139404864,64;33015874,9;33015874,9;0;51694778,38;28694056,3;6603174,98;0;22090881,32;0;-16918,31;-16918,31;0;0;68778399,53;42761326,16;0;-41090844,2;-50643083,32;0;76502,98;9475736,14;0;0;98314020,44;1943497607,8;;724;16
31/12/2022;C0611;0;2243291,69;698629141,88;0;2724765,35;23994888,36;271740,34;23135957,59;587190,43;4462994,69;4213502,98;0;2601179;1370063,1;659261748,4;21448049,14;340030021,39;297783677,87;0;66291095927,91;6837122,92;2097,52;64704681161,19;85998681,81;218607,9;55863292356,31;8755171515,17;1523724185,83;55851360,45;0;1029767,45;0;0;0;1029767,45;2595560363,95;0;2595560363,95;-3249456501,93;31145357,49;-3280601859,42;0;0;0;66339101990,95;2580565341,83;1347461833;1347461833;0;0;899510411,37;269492366,6;0;630018044,77;0;0;0;0;0;758593097,46;425000000;0;365626271,79;-1965654979,6;0;-2413290,23;2333694541,62;0;0;2946191613,62;69285293604,57;;724;16
31/12/2022;C0613;0;0;163483808,33;0;43252661,92;58679921,95;4822427,93;38233641,86;15623852,16;7518559,24;139612,33;0;0;0;53893052,89;31262959,54;2033974,96;20596118,39;0;1028507148,17;480715255,77;3838586,56;0;0;0;0;0;541952040,11;0;2001265,73;28713915,36;561713,95;0;13382723,31;14769478,1;31812825,12;17657,35;31795167,77;16076491,37;15081785,04;0;0;994706,33;0;1268594188,35;441921742,8;87425600;87425600;0;40126400;313157782,4;17485120;95413606,19;200259056,21;0;0;0;0;0;8835298,08;7623337,68;0;-34710741,96;-34710741,96;0;0;0;0;0;407211000,84;1675805189,19;;724;16
31/12/2022;C0616;677174,92;0;58935848,09;0;6433401,73;33076588,55;55022,06;4916073,21;28105493,28;523792,84;400398,9;0;0;0;18501666,07;2367251,68;8976,72;16125437,67;5673162,27;210157223,82;157834029,46;0;0;0;0;0;0;51687364,24;0;635830,12;0;0;0;0;0;5241200,44;-0,01;5241200,45;15284927,26;14847644,46;0;0;437282,8;0;295969536,8;303563326,57;56578572,68;56578572,68;0;20279697,84;197310449,45;10725557,08;14591413,75;171993478,62;0;0;0;0;0;36965234,73;7570628,13;0;-2346189,08;-3795249,04;1449059,96;0;0;0;0;301217137,49;597186674,29;;724;16
31/12/2022;C0626;0;0;1691236,87;0;687962,67;660307,98;1908,41;579758,17;78641,4;0;0;0;0;0;342966,22;214456,26;11291,31;117218,65;0;539887957,76;502,62;0;526690518,95;2180655,53;45997,29;524463866,13;0;12814028,71;382907,48;0;119357,37;0;3685,76;0;115671,61;8319933,66;921117,16;7398816,5;1953563,77;0;1953563,77;0;0;0;551972049,43;69833724,15;28925000,01;28925000,01;0;0;20501825,64;7832331,33;0;12669494,31;0;0;0;0;0;20406898,5;0;0;-6960246,96;-5619694,95;0;124620,84;-1465172,85;0;0;62873477,19;614845526,62;;724;16
31/12/2022;C0627;0;0;3761823,68;0;0;832585,59;42091,49;7737,48;782756,62;571024,57;0;0;0;0;2358213,52;167235,03;1046450,5;1144527,99;0;35448016,25;5803961,46;0;0;0;0;0;0;28518242,7;1125812,09;0;0;0;0;0;0;813684,52;0;813684,52;76303,42;76303,42;0;0;0;0;40099827,87;39015969;2103680;2103680;0;0;36121581,32;420736;2671187,75;33029657,57;0;0;0;0;0;1353209,85;562502,17;0;-4519254,63;-4519254,63;0;0;0;0;0;34496714,37;74596542,24;;724;16
31/12/2022;C0628;0;0;70402896,03;0;5407,28;1093811,81;27619,02;994866,02;71326,77;2139726,44;194460,16;0;51421524,48;0;15547965,86;858954,43;10617116,33;4071895,1;0;1671415971,54;1442040,8;0;1626947405,88;26479106,58;0;918587358,65;681880940,65;42210954,64;815570,22;0;0;0;0;0;0;29870717,01;0;29870717,01;21639617,23;0;20965900,52;0;673716,71;0;1793329201,81;189528976,25;83775253,1;83775253,1;0;9654760,42;57072265,37;16755050,62;0;40317214,75;0;0;0;0;0;39026697,36;0;0;-17026511,53;-2373857,94;0;20657,38;-14673310,97;0;0;172502464,72;1965831666,53;;724;16
31/12/2022;C0631;0;0;11160428,84;0;0;2651530,27;0;0;2651530,27;243916,52;0;0;0;0;8264982,05;799303,91;1481251,63;5984426,51;0;34515352,95;23227592,54;234863,57;0;0;0;0;0;11012817,03;40079,81;0;0;0;0;0;0;112152,84;0;112152,84;5667001,44;5476092,96;0;0;190908,48;0;51454936,07;33896683,61;6020000;6020000;0;0;25920926,85;1204000;0;24716926,85;0;0;0;0;0;1955756,76;0;0;-853947,67;-853947,67;0;0;0;0;0;33042735,94;84497672,01;;724;16
31/12/2022;C0637;37382474,35;0;61653847,35;30000000;3019331,11;2503097,52;472757,13;1926979,49;103360,9;42,42;0;0;2256000;0;23875376,3;398253,57;18531779,08;4945343,65;0;3188680784,17;4195608,48;0;3103651118,65;29130785,83;0;2324176608,71;750343724,11;77568537,68;3265519,36;0;0;0;0;0;0;48008670,02;2162115,27;45846554,75;-30019857,32;6654933,47;-36674790,79;0;0;0;3305705918,57;249778123,85;46732599,37;46732599,37;0;134535595,46;54579774,11;9346519,87;0;45233254,24;0;0;0;0;0;63930154,91;50000000;0;-38734101,96;-63863109,11;0;-96725,84;25225732,99;0;0;211044021,89;3516749940,46;;724;16
31/12/2022;C0643;0;0;2490701,95;0;0;1735883,42;0;1573522,98;162360,44;0,02;0;0;0;0;754818,51;363606,32;0;391212,19;0;927480354,04;0;0;903511775,85;4180251,52;0;897267831,96;2063692,37;23953724,21;14853,98;0;27051,56;0;13475,27;0;13576,29;8642931,44;4279847,31;4363084,13;3097236,19;0;2937405,17;0;159831,02;0;941738275,18;170475819,4;14398749,4;14398749,4;0;119061870,72;30616918,46;2879749,88;0;27737168,58;0;0;0;0;0;10898280,82;4500000;0;-16891536,49;-14834663,36;0;0;-2056873,13;0;0;153584282,91;1095322558,09;;724;16
31/12/2022;c0654;0;0;27798232,8;0;3988810,54;8221964,67;316041,77;7718928,41;186994,49;83492,79;0;0;0;0;15503964,8;486310,39;13268318;1749336,41;0;436493832,29;0;0;368584392,56;16726284,41;0;348784219,38;3073888,77;67555479,37;353960,36;0;0;0;0;0;0;2128409,55;0;2128409,55;3344641,71;0;3344641,71;0;0;0;469765116,35;148474722,42;42070000;42070000;0;0;90201801,39;87837202,4;0;2364598,99;0;0;0;0;0;35256017,07;19053096,04;0;-26519296,38;-23860247,95;0;0;-2659048,43;0;0;121955426,04;591720542,39;;724;16
31/12/2022;C0676;0;0;33023192,89;0;0;1431410,17;0,12;1431410,05;0;2609631,33;0;0;9370,18;0;28972781,21;2718542,11;4249561,88;22004677,22;0;159492920,06;107335311,9;5017540,91;0;0;0;0;0;47140067,25;0;0;9853896,14;0;149025,88;0;9704870,26;3149372,66;1623795,28;1525577,38;4896746,5;4896746,5;0;0;0;0;210416128,25;160166340,7;170670040,48;170670040,48;0;0;17026416,46;16866180,43;0;160236,03;0;-32633881,72;-392176,94;32241704,78;0;5103765,48;0;0;-22051440,46;-5662242,16;0;-16389198,47;0;0,17;0;138114900,24;348531028,49;;724;16
31/12/2022;C0677;8113,3;0;65372093,66;49033629,55;0;240145,98;105530,29;134615,69;0;1137034,62;0;0;0;0;14961283,51;1025593,82;0;13935689,69;697359,29;1711967317,96;0;0;1693833331,9;749854,04;0;1688710206,13;4373271,73;16884638,29;1249347,77;0;0;0;0;0;0;10367519,03;103404,78;10264114,25;8088152,19;2000264,85;6087887,34;0;0;0;1796500555,43;213601033,84;102044180,7;102044180,7;0;1717,3;109979210,06;20408836,14;0;89570373,92;0;0;0;0;0;1575925,78;0;0;-113718001,07;-79312736,63;-29839348,93;0;-4565915,51;0;0;99883032,77;1896383588,2;;724;16
31/12/2022;C0682;0;0;2906312,84;0;1313777,77;280054,74;4180,75;152994,5;122879,49;485491,98;0;0;0;0;826988,35;113010,26;127982,83;585995,26;0;21717400,85;2201641,35;705439,76;0;0;0;0;0;6829239,3;0;11981080,44;25098,8;0;4680,47;20418,33;0;23243,92;0;23243,92;59407,08;8508,63;0;0;50898,45;0;24731463,49;6796078,09;10000073;10000073;0;0;339747,59;74450;25659,13;239638,46;0;-1850100,3;0;1850100,3;0;-1675559,59;18082,61;0;-577687,06;-577687,06;0;0;0;0;0;6218391,03;30949854,52;;724;16
